"GSM764077" "GSM764078" "GSM764079" "GSM764080" "GSM764081" "GSM764082"
"AT1G69130" 0 0 0 0 0 0
"AT1G69140" 17 0 2 17 0 0
"AT1G69150" 0 12 0 0 134 0
"AT1G69160" 657 175 326 114 132 196
"AT1G69170" 143 415 306 126 342 330
"AT1G69180" 1 0 355 0 0 579
"AT1G69190" 0 1 3 0 0 1
"AT1G69200" 4096 391 1839 4367 316 1629
"AT1G69210" 110 209 167 183 223 124
"AT1G69220" 842 1720 1366 811 1946 1315
"AT1G69230" 49 411 33 27 45 19
"AT1G69240" 0 262 0 0 148 0
"AT1G69250" 933 1670 1181 1317 1921 1343
"AT1G69252" 396 489 525 284 350 599
"AT1G69260" 15 304 78 7 138 80
"AT1G69270" 182 528 411 231 390 390
"AT1G69280" 43 77 156 39 92 227
"AT1G69290" 133 126 124 134 142 147
"AT1G69295" 252 756 972 223 637 763
"AT1G69300" 0 3 3 0 0 0
"AT1G69310" 59 762 53 61 358 49
"AT1G69320" 26 1 8 15 0 10
"AT1G69325" 82 326 133 83 431 136
"AT1G69330" 180 295 312 212 322 328
"AT1G69340" 1081 2085 1268 1148 1585 1227
"AT1G69350" 59 76 52 96 90 63
"AT1G69360" 323 675 881 321 491 805
"AT1G69370" 247 314 814 268 261 778
"AT1G69380" 203 271 175 233 254 215
"AT1G69390" 927 363 546 938 378 618
"AT1G69400" 87 121 76 75 83 65
"AT1G69410" 1073 3837 860 1051 6044 947
"AT1G69420" 2005 1480 2583 2228 1393 3018
"AT1G69430" 20 20 54 2 18 55
"AT1G69440" 188 101 370 162 163 590
"AT1G69450" 346 3306 294 472 2861 307
"AT1G69460" 1678 2871 2083 1876 3138 2070
"AT1G69470" 0 0 0 0 0 0
"AT1G69480" 4 193 22 14 150 69
"AT1G69485" 11 31 12 39 152 56
"AT1G69490" 108 41 773 86 21 546
"AT1G69500" 0 1 111 3 0 134
"AT1G69510" 1490 6691 1830 1533 7347 1954
"AT1G69520" 34 120 21 84 137 32
"AT1G69523" 253 30 217 253 45 197
"AT1G69526" 86 356 88 79 470 59
"AT1G69530" 7151 1792 9352 5742 1812 8582
"AT1G69540" 5 8 187 2 0 69
"AT1G69543" 0 0 0 0 0 0
"AT1G69550" 569 93 266 720 98 367
"AT1G69560" 7 19 26 1 14 15
"AT1G69570" 26 5 106 22 1 80
"AT1G69572" 0 0 0 0 0 0
"AT1G69580" 328 830 555 221 801 378
"AT1G69587" 81 150 174 98 171 142
"AT1G69588" 63 80 52 39 58 72
"AT1G69590" 0 0 0 0 0 1
"AT1G69600" 6 351 206 10 358 258
"AT1G69610" 342 194 615 306 219 487
"AT1G69620" 7912 8961 9537 8075 9467 8230
"AT1G69630" 1 1 3 4 22 23
"AT1G69640" 1142 1758 1390 1278 1735 1458
"AT1G69650" 0 0 0 0 0 0
"AT1G69660" 0 4 1 0 0 0
"AT1G69670" 1014 1321 1023 1304 1390 1216
"AT1G69680" 170 279 160 334 609 386
"AT1G69690" 295 125 570 331 88 489
"AT1G69700" 679 599 1114 466 403 1101
"AT1G69710" 29 83 224 47 187 314
"AT1G69720" 100 0 49 8 0 2
"AT1G69730" 512 0 172 370 0 33
"AT1G69740" 3834 1168 2051 4420 971 1733
"AT1G69750" 529 1054 978 1040 2322 1592
"AT1G69760" 552 712 766 290 407 1009
"AT1G69770" 1276 1645 941 1511 1771 1026
"AT1G69780" 655 1248 1558 702 1265 1301
"AT1G69790" 20 176 107 17 165 138
"AT1G69792" 0 0 0 0 0 0
"AT1G69795" 0 0 1 0 0 0
"AT1G69797" 0 0 0 0 0 0
"AT1G69800" 331 399 617 221 201 324
"AT1G69810" 7 1058 5 7 682 6
"AT1G69818" 0 0 1 0 0 1
"AT1G69820" 0 1 3 4 0 69
"AT1G69825" 0 0 0 0 0 0
"AT1G69828" 0 0 0 0 0 0
"AT1G69830" 7121 2988 7053 10249 2749 6106
"AT1G69840" 736 229 1133 625 378 896
"AT1G69850" 502 1247 320 390 1158 420
"AT1G69860" 0 0 5 1 0 5
"AT1G69870" 960 397 10056 2116 198 5111
"AT1G69880" 3 152 9 5 101 0
"AT1G69890" 294 388 690 204 352 268
"AT1G69900" 129 222 27 114 359 123
"AT1G69910" 262 200 355 250 188 321
"AT1G69920" 0 38 1 6 4 3
"AT1G69930" 1 8 2 23 11 5
"AT1G69935" 388 87 356 364 93 223
"AT1G69940" 0 0 19127 0 1 16593
"AT1G69950" 345 253 273 372 307 420
"AT1G69960" 625 1530 866 759 1438 680
"AT1G69970" 72 58 111 56 39 84
"AT1G69980" 348 981 800 262 505 436
"AT1G69981" 0 0 0 0 2 0
"AT1G69990" 0 5 1 4 70 70
"AT1G70000" 320 987 255 212 633 366
"AT1G70010" 0 0 5 62 54 149
"AT1G70020" 55 0 44 37 0 22
"AT1G70030" 1 0 7 4 0 1
"AT1G70040" 0 0 25 0 0 26
"AT1G70050" 0 0 1 0 0 0
"AT1G70060" 1584 1573 1430 1216 1230 1302
"AT1G70070" 2666 338 1349 2695 412 1518
"AT1G70080" 3 5 7 4 706 7
"AT1G70090" 1897 524 1475 1311 683 1006
"AT1G70100" 1057 257 1425 906 350 1387
"AT1G70110" 3 1 7 2 0 4
"AT1G70120" 0 0 0 0 0 2
"AT1G70130" 2 0 0 0 0 0
"AT1G70140" 38 503 113 60 326 108
"AT1G70150" 137 196 144 168 232 156
"AT1G70160" 2453 2706 3569 3554 2777 3436
"AT1G70170" 1 190 71 3 152 59
"AT1G70180" 428 689 503 400 701 571
"AT1G70185" 0 16 26 5 4 5
"AT1G70190" 652 1307 823 744 1524 869
"AT1G70200" 4125 457 1913 3991 448 1750
"AT1G70209" 1 0 0 0 0 0
"AT1G70210" 468 398 981 528 246 954
"AT1G70220" 5 23 30 7 25 22
"AT1G70230" 671 813 237 800 956 326
"AT1G70250" 410 153 173 161 182 259
"AT1G70260" 61 99 38 17 64 21
"AT1G70270" 47 3 278 6 2 153
"AT1G70280" 1216 683 1233 794 649 969
"AT1G70290" 3460 736 2206 831 510 1815
"AT1G70300" 114 2377 168 96 2747 225
"AT1G70310" 1291 2316 644 1440 3014 656
"AT1G70320" 7009 9318 8534 7756 7811 9490
"AT1G70330" 540 1616 626 614 1492 647
"AT1G70340" 141 531 134 137 489 103
"AT1G70350" 102 172 115 160 207 135
"AT1G70360" 107 148 112 81 145 131
"AT1G70370" 3669 4221 6583 2688 4649 7245
"AT1G70380" 0 0 0 1 0 3
"AT1G70390" 1 6 2 0 3 10
"AT1G70400" 0 1 0 0 1 1
"AT1G70410" 4308 6190 2102 3121 5528 1945
"AT1G70420" 722 549 686 782 476 447
"AT1G70430" 361 139 214 603 248 720
"AT1G70440" 3 122 116 3 128 132
"AT1G70450" 0 39 0 0 53 0
"AT1G70460" 5 649 2 4 402 1
"AT1G70470" 160 435 207 126 453 208
"AT1G70480" 736 1093 1913 614 1043 1636
"AT1G70490" 6088 8141 9873 6157 8002 7547
"AT1G70500" 30 307 165 35 463 100
"AT1G70505" 108 53 146 87 53 128
"AT1G70510" 13 12 149 36 33 277
"AT1G70518" 62 162 146 108 273 168
"AT1G70520" 1289 1226 1019 1666 1113 990
"AT1G70530" 543 1385 597 748 1224 677
"AT1G70540" 0 0 506 0 0 344
"AT1G70550" 260 411 239 254 463 333
"AT1G70560" 413 655 954 325 454 779
"AT1G70570" 1413 1589 1473 1377 1551 1292
"AT1G70580" 2591 1387 2247 2538 1612 2215
"AT1G70581" 3 8 2 0 3 4
"AT1G70590" 145 563 316 139 354 306
"AT1G70600" 6746 8067 7295 6691 9299 5884
"AT1G70610" 2368 531 1681 1537 509 1346
"AT1G70620" 2066 2778 2812 1255 1888 2151
"AT1G70630" 233 175 393 214 167 367
"AT1G70640" 1 2 42 6 2 83
"AT1G70645" 0 0 0 0 0 0
"AT1G70650" 64 111 123 114 171 148
"AT1G70660" 135 342 225 140 398 210
"AT1G70670" 525 1070 1215 437 1411 1160
"AT1G70680" 5 3 163 3 3 306
"AT1G70690" 44 723 258 63 770 318
"AT1G70700" 976 6 6814 1025 4 6078
"AT1G70710" 183 1044 1363 101 510 1650
"AT1G70720" 0 10 697 0 16 667
"AT1G70730" 5368 3966 4750 4550 2784 3858
"AT1G70740" 380 570 482 192 313 261
"AT1G70750" 458 954 791 560 999 971
"AT1G70760" 872 3 315 955 1 263
"AT1G70770" 1954 7748 4210 2737 7698 4365
"AT1G70780" 0 0 0 0 0 0
"AT1G70782" 0 0 0 0 0 0
"AT1G70790" 216 541 4052 230 833 3174
"AT1G70800" 128 401 660 217 532 289
"AT1G70810" 888 1326 955 850 1581 593
"AT1G70820" 3704 0 2200 4296 2 2102
"AT1G70830" 1507 119 8412 1307 4178 4480
"AT1G70840" 0 0 8 1 0 3
"AT1G70850" 42 28044 19 40 64433 31
"AT1G70860" 0 190 0 0 104 0
"AT1G70870" 0 0 1 47 112 23
"AT1G70880" 2 1483 1 7 3249 0
"AT1G70885" 3 125 3 0 0 0
"AT1G70890" 1780 2193 41 2084 3169 195
"AT1G70895" 45 160 87 54 121 62
"AT1G70900" 376 416 805 332 380 652
"AT1G70910" 2 2 2 0 0 3
"AT1G70920" 18 90 53 18 212 56
"AT1G70940" 1233 1296 2961 924 873 2017
"AT1G70944" 0 0 0 0 0 0
"AT1G70949" 1 0 0 0 1 1
"AT1G70950" 17 352 67 59 393 152
"AT1G70960" 0 1 0 1 1 8
"AT1G70970" 0 0 0 0 0 6
"AT1G70980" 534 1794 1230 18 35 11
"AT1G70985" 15 12 13 6 1 0
"AT1G70990" 3 120 1 2 175 1
"AT1G71000" 0 2 5 22 2 0
"AT1G71002" 0 4 5 0 1 1
"AT1G71010" 1805 6025 3381 1591 4504 3777
"AT1G71015" 42 313 266 36 386 69
"AT1G71020" 1602 1069 1364 992 695 810
"AT1G71030" 2122 24 1067 1002 58 995
"AT1G71040" 420 435 339 451 378 309
"AT1G71050" 130 41 499 225 0 354
"AT1G71060" 200 181 245 278 327 227
"AT1G71070" 694 1360 1116 667 1193 958
"AT1G71080" 1081 2540 1786 1337 2384 1510
"AT1G71090" 642 940 373 674 1126 336
"AT1G71100" 465 581 710 482 649 582
"AT1G71110" 178 836 650 190 790 642
"AT1G71120" 3 0 3 0 0 3
"AT1G71130" 134 108 205 148 164 209
"AT1G71140" 85 140 136 147 31 156
"AT1G71150" 0 4 9 2 1 36
"AT1G71160" 0 0 0 0 0 17
"AT1G71170" 188 898 484 249 1086 481
"AT1G71180" 316 382 323 408 591 381
"AT1G71190" 108 566 236 134 572 215
"AT1G71200" 0 154 12 1 45 8
"AT1G71210" 817 1024 714 1167 1183 929
"AT1G71220" 2364 5413 3537 3231 5172 3961
"AT1G71230" 68 314 119 107 331 80
"AT1G71235" 0 1 0 0 0 0
"AT1G71240" 318 394 404 338 337 434
"AT1G71250" 0 1 0 0 0 0
"AT1G71260" 527 650 635 568 576 542
"AT1G71270" 1298 2188 1540 1325 2516 1639
"AT1G71280" 1 44 7 6 58 3
"AT1G71290" 1 0 2 0 1 7
"AT1G71300" 0 3 3 5 10 13
"AT1G71310" 230 279 356 263 370 414
"AT1G71320" 0 0 0 0 0 0
"AT1G71330" 48 81 80 36 116 121
"AT1G71340" 551 727 896 228 425 329
"AT1G71350" 431 750 619 564 1048 764
"AT1G71360" 283 590 420 346 619 347
"AT1G71370" 0 1 5 3 41 3
"AT1G71380" 2 127 24 68 234 112
"AT1G71390" 3 2 1 0 0 0
"AT1G71400" 25 608 7 15 1064 9
"AT1G71410" 609 1258 945 689 1136 995
"AT1G71420" 45 28 40 56 34 61
"AT1G71430" 299 500 376 272 449 311
"AT1G71440" 642 895 763 683 756 693
"AT1G71450" 0 0 1 1 1 0
"AT1G71460" 382 107 303 331 126 181
"AT1G71470" 1 0 6 0 0 2
"AT1G71480" 453 111 344 373 111 405
"AT1G71490" 55 98 65 78 80 64
"AT1G71500" 8101 341 4154 6071 212 3075
"AT1G71520" 3 18 2 4 44 0
"AT1G71528" 1 6 3 7 3 2
"AT1G71530" 2 1 1 0 0 1
"AT1G71680" 0 0 2382 0 0 1633
"AT1G71690" 4 8 60 1 14 47
"AT1G71691" 5 0 59 9 0 49
"AT1G71692" 20 512 12 5 856 15
"AT1G71695" 4504 445 2481 4829 480 2949
"AT1G71696" 270 953 430 315 1210 502
"AT1G71697" 411 2030 2164 326 2128 1311
"AT1G71700" 0 0 0 0 0 0
"AT1G71710" 1238 1022 1461 1187 1374 1236
"AT1G71720" 2299 233 1316 2071 169 1001
"AT1G71730" 733 1131 896 635 1142 541
"AT1G71740" 2 482 0 1 487 1
"AT1G71750" 147 145 184 116 110 146
"AT1G71760" 74 47 65 46 30 47
"AT1G71770" 0 1 926 9 9 1839
"AT1G71780" 101 490 161 155 467 168
"AT1G71790" 458 752 804 441 807 685
"AT1G71800" 257 557 288 313 488 382
"AT1G71810" 804 295 562 668 210 398
"AT1G71820" 2519 3196 2464 2761 2842 2651
"AT1G71828" 0 0 0 0 0 1
"AT1G71830" 312 695 1196 292 964 1110
"AT1G71840" 1836 2030 1710 2019 2019 1684
"AT1G71850" 476 558 538 719 692 602
"AT1G71860" 1845 3058 1845 1847 2845 1740
"AT1G71865" 137 235 246 146 159 180
"AT1G71866" 4 0 7 2 0 2
"AT1G71870" 52 654 170 27 790 113
"AT1G71880" 1562 2477 4086 1571 1793 5464
"AT1G71890" 37 0 108 48 3 49
"AT1G71900" 573 763 635 571 697 653
"AT1G71910" 23 90 49 71 97 68
"AT1G71920" 142 165 154 373 344 244
"AT1G71930" 28 78 26 22 149 41
"AT1G71940" 109 419 266 133 355 300
"AT1G71950" 330 1008 587 364 1043 449
"AT1G71960" 164 597 351 145 783 419
"AT1G71970" 500 200 583 353 197 478
"AT1G71980" 1031 1657 1061 1136 1132 1007
"AT1G71990" 76 102 99 213 413 339
"AT1G72000" 0 0 6 7 3 5
"AT1G72010" 707 814 451 619 731 408
"AT1G72020" 2247 5506 2729 2426 5214 2471
"AT1G72030" 641 16 686 289 24 637
"AT1G72040" 2360 824 2144 2207 895 2094
"AT1G72050" 675 619 835 694 701 912
"AT1G72060" 1 0 2 0 1 0
"AT1G72070" 20 8 28 8 13 20
"AT1G72080" 0 0 0 0 0 0
"AT1G72090" 1270 1182 1031 1031 1349 947
"AT1G72100" 0 2 7 0 2 19
"AT1G72110" 0 0 577 0 0 231
"AT1G72120" 23 223 296 93 198 265
"AT1G72125" 1 261 10 14 378 37
"AT1G72130" 385 778 108 190 507 84
"AT1G72131" 0 1 0 0 4 3
"AT1G72140" 34 525 10 28 417 0
"AT1G72141" 0 0 0 0 0 0
"AT1G72150" 10272 8153 7219 10852 7451 4053
"AT1G72160" 2311 6840 1419 2513 6171 1600
"AT1G72170" 332 489 386 413 500 303
"AT1G72175" 69 201 155 110 228 95
"AT1G72180" 2796 1235 4513 2505 1357 3520
"AT1G72190" 206 134 194 183 138 186
"AT1G72200" 14 848 12 3 892 10
"AT1G72210" 101 254 224 130 158 235
"AT1G72220" 5 164 26 9 282 45
"AT1G72230" 39 684 172 28 646 102
"AT1G72240" 48 103 35 41 88 49
"AT1G72250" 798 1119 667 723 966 643
"AT1G72260" 0 0 8372 0 0 22
"AT1G72270" 138 60 233 97 100 166
"AT1G72280" 98 369 170 152 400 217
"AT1G72290" 0 0 3615 0 0 2076
"AT1G72300" 444 1389 143 303 1768 208
"AT1G72310" 200 951 409 199 973 403
"AT1G72320" 974 1243 850 968 1135 1077
"AT1G72330" 169 387 1216 337 300 679
"AT1G72340" 1027 999 1120 1174 1009 1130
"AT1G72350" 0 0 0 0 0 0
"AT1G72360" 27 274 36 34 159 29
"AT1G72370" 4848 9018 4879 4612 8473 4015
"AT1G72390" 494 671 489 519 522 562
"AT1G72410" 1649 2162 2821 1542 1834 2022
"AT1G72416" 589 276 230 633 332 181
"AT1G72420" 241 350 276 257 340 210
"AT1G72430" 1064 696 45 610 696 84
"AT1G72440" 2027 2058 1795 2614 2848 2331
"AT1G72450" 1011 214 4716 2076 175 5818
"AT1G72460" 0 0 484 0 2 585
"AT1G72470" 184 730 745 251 714 713
"AT1G72480" 470 595 557 395 579 571
"AT1G72490" 0 298 8 2 322 37
"AT1G72500" 1153 2614 730 956 2091 1110
"AT1G72510" 966 5030 1238 826 5753 1024
"AT1G72520" 252 13 1595 364 21 1427
"AT1G72530" 56 46 120 35 64 84
"AT1G72540" 39 39 110 38 51 68
"AT1G72550" 2182 2430 2191 2323 2561 2321
"AT1G72560" 479 701 432 431 589 416
"AT1G72570" 0 0 1 0 0 0
"AT1G72580" 0 0 1 0 0 0
"AT1G72590" 0 6 2 0 6 2
"AT1G72600" 55 84 133 81 90 99
"AT1G72610" 19 4 11 24 0 6
"AT1G72620" 25 7 39 7 9 31
"AT1G72630" 822 858 784 733 1005 878
"AT1G72640" 2776 104 1376 1966 53 858
"AT1G72645" 375 10 326 249 1 198
"AT1G72650" 586 866 977 332 732 763
"AT1G72660" 12 26 8 58 112 123
"AT1G72670" 277 278 154 196 199 123
"AT1G72680" 372 1642 489 507 1539 285
"AT1G72690" 125 660 549 127 763 375
"AT1G72700" 799 6175 1563 1010 5473 1559
"AT1G72710" 3040 4939 3780 2965 4094 3017
"AT1G72720" 19 32 48 28 36 61
"AT1G72730" 483 1760 597 404 1477 603
"AT1G72740" 458 565 588 523 593 686
"AT1G72750" 1287 1888 1310 1249 2445 1395
"AT1G72760" 9 8 10 1 11 11
"AT1G72770" 648 1566 2204 501 1394 2607
"AT1G72780" 0 0 0 0 1 0
"AT1G72790" 187 410 348 384 715 373
"AT1G72800" 194 255 194 299 329 222
"AT1G72810" 704 1072 888 902 1145 1195
"AT1G72820" 1254 847 1148 591 673 842
"AT1G72830" 61 372 162 71 304 200
"AT1G72840" 62 265 118 0 0 0
"AT1G72850" 2 48 8 0 0 0
"AT1G72852" 0 1 0 0 0 0
"AT1G72855" 0 0 0 0 0 0
"AT1G72860" 8 100 14 2 28 3
"AT1G72870" 9 532 19 13 44 1
"AT1G72880" 1021 1142 1566 403 530 851
"AT1G72890" 252 119 67 74 43 22
"AT1G72900" 644 263 462 632 101 219
"AT1G72910" 1031 0 179 842 0 159
"AT1G72920" 367 42 173 27 9 21
"AT1G72930" 1331 11 419 2574 1 485
"AT1G72940" 460 167 183 300 43 119
"AT1G72950" 42 81 23 38 70 53
"AT1G72960" 9 21 368 11 26 426
"AT1G72970" 1643 351 3292 1171 364 4000
"AT1G72980" 2 0 18 3 1 40
"AT1G72990" 126 391 192 150 334 212
"AT1G73000" 0 16 13 0 9 12
"AT1G73010" 38 239 812 25 90 1070
"AT1G73020" 522 555 769 547 530 815
"AT1G73030" 457 892 827 592 1064 786
"AT1G73040" 9 50 27 19 95 26
"AT1G73050" 3 0 1 0 1 0
"AT1G73060" 3759 429 1692 2976 369 1288
"AT1G73066" 9 14 20 19 16 33
"AT1G73080" 587 968 2653 525 884 2834
"AT1G73090" 252 85 203 171 90 176
"AT1G73100" 437 570 437 421 504 463
"AT1G73110" 2025 44 678 1782 75 568
"AT1G73120" 4 453 6 75 829 45
"AT1G73130" 148 412 306 148 359 282
"AT1G73140" 14 60 26 22 48 52
"AT1G73150" 166 246 245 130 262 239
"AT1G73160" 0 101 0 0 156 0
"AT1G73165" 0 16 0 0 25 0
"AT1G73170" 1991 1149 1465 2074 946 1303
"AT1G73175" 3 2 1 0 2 0
"AT1G73177" 74 100 53 72 92 47
"AT1G73180" 476 968 447 574 1059 628
"AT1G73190" 9 16 25 14 29 25
"AT1G73200" 829 1347 1292 770 1180 933
"AT1G73210" 67 108 279 72 100 266
"AT1G73220" 0 264 1395 0 102 1482
"AT1G73230" 2388 3622 2005 2374 3541 1755
"AT1G73240" 227 311 198 219 364 209
"AT1G73250" 152 450 269 277 571 467
"AT1G73260" 22 5634 2 21 3223 11
"AT1G73270" 1 509 5 1 198 0
"AT1G73280" 2 349 0 0 89 0
"AT1G73290" 3 102 0 2 11 2
"AT1G73300" 9 404 1 6 243 9
"AT1G73310" 216 636 287 122 419 158
"AT1G73320" 85 92 126 80 90 90
"AT1G73325" 27 0 93 124 0 218
"AT1G73330" 185 26031 0 17 2077 1
"AT1G73340" 1 206 0 0 160 0
"AT1G73350" 897 835 1360 818 747 963
"AT1G73360" 216 124 154 226 93 161
"AT1G73370" 312 617 442 261 560 530
"AT1G73380" 175 333 273 158 306 268
"AT1G73390" 497 1072 940 727 642 1004
"AT1G73400" 137 170 110 159 214 132
"AT1G73410" 6 216 50 0 195 37
"AT1G73430" 662 1385 808 908 1773 1073
"AT1G73440" 391 538 467 272 465 422
"AT1G73445" 7 6 6 4 2 1
"AT1G73450" 326 402 398 247 434 412
"AT1G73460" 1052 1277 1390 923 1002 1429
"AT1G73470" 482 145 391 456 116 274
"AT1G73480" 662 293 807 360 250 729
"AT1G73490" 1526 1501 1398 1514 1664 1424
"AT1G73500" 625 380 734 599 431 435
"AT1G73510" 1 0 17 1 0 29
"AT1G73530" 592 36 206 449 39 148
"AT1G73540" 1166 238 6436 421 158 3733
"AT1G73550" 8 2 28 4 8 2
"AT1G73560" 0 2 8 0 0 0
"AT1G73570" 161 123 193 122 76 104
"AT1G73580" 2 354 4 5 349 10
"AT1G73590" 325 866 340 293 951 403
"AT1G73600" 482 120 156 299 140 110
"AT1G73602" 0 0 0 0 0 0
"AT1G73603" 0 0 2 0 0 0
"AT1G73607" 0 1 0 0 0 0
"AT1G73610" 0 2 7 2 5 5
"AT1G73620" 112 350 156 152 295 250
"AT1G73630" 337 375 1954 278 786 1544
"AT1G73640" 31 390 81 33 521 69
"AT1G73650" 1094 1707 1155 863 1168 897
"AT1G73655" 3225 231 1647 3821 205 1450
"AT1G73660" 1229 897 983 944 1609 1581
"AT1G73670" 461 661 520 644 902 657
"AT1G73680" 640 1430 1467 848 1702 1524
"AT1G73687" 6 3 12 0 1 1
"AT1G73690" 62 193 51 48 159 49
"AT1G73700" 11 5 71 3 5 93
"AT1G73710" 920 342 668 819 448 737
"AT1G73720" 944 1239 1142 926 1171 1206
"AT1G73730" 634 724 830 623 666 863
"AT1G73740" 386 225 363 429 214 436
"AT1G73750" 459 158 378 179 64 136
"AT1G73760" 1489 900 3094 1402 921 2832
"AT1G73770" 126 94 139 122 104 132
"AT1G73780" 0 45 2 0 27 0
"AT1G73790" 78 199 168 85 191 151
"AT1G73805" 302 10 3 692 0 78
"AT1G73810" 7 231 11 80 246 14
"AT1G73820" 392 487 530 506 465 501
"AT1G73830" 183 2 180 184 0 161
"AT1G73840" 354 499 385 355 541 333
"AT1G73850" 169 586 551 105 677 522
"AT1G73860" 22 760 1472 50 1212 1452
"AT1G73870" 876 0 40 304 0 323
"AT1G73875" 260 428 229 324 494 280
"AT1G73880" 66 263 267 109 235 216
"AT1G73885" 5339 350 2741 2363 91 1189
"AT1G73890" 82 10 84 91 10 123
"AT1G73900" 6 15 6 3 3 0
"AT1G73910" 14 11 7 9 5 8
"AT1G73920" 1407 1888 1252 718 1258 1014
"AT1G73930" 532 867 849 534 708 856
"AT1G73940" 1152 2643 1261 918 1570 853
"AT1G73950" 293 425 360 248 497 358
"AT1G73960" 1059 1033 1161 1124 1159 1415
"AT1G73965" 1 17 3 0 13 0
"AT1G73970" 315 387 379 302 402 352
"AT1G73980" 799 1551 1632 855 1489 1367
"AT1G73990" 1456 927 1274 1746 1078 1491
"AT1G74000" 27 124 684 47 147 821
"AT1G74010" 16 219 441 16 246 71
"AT1G74020" 124 2665 1124 269 3167 1195
"AT1G74030" 534 5359 597 438 5031 727
"AT1G74040" 1640 695 1223 1896 853 1170
"AT1G74045" 0 0 0 0 0 0
"AT1G74050" 4422 5027 3573 4306 5740 3440
"AT1G74055" 13 67 118 15 96 100
"AT1G74060" 2033 3255 2473 1879 3188 2408
"AT1G74070" 1175 38 399 942 25 387
"AT1G74080" 0 110 2 30 89 0
"AT1G74088" 34 50 59 42 41 34
"AT1G74090" 1423 2144 667 2854 2259 1197
"AT1G74100" 2006 5186 1303 2401 4385 908
"AT1G74110" 0 3 0 0 1 0
"AT1G74120" 128 179 143 108 92 110
"AT1G74130" 0 0 4 6 0 22
"AT1G74140" 1 2 0 0 1 0
"AT1G74150" 49 66 70 34 42 18
"AT1G74160" 1298 1555 2088 1151 1439 2333
"AT1G74170" 234 153 198 306 118 192
"AT1G74180" 61 75 82 4 5 2
"AT1G74190" 0 0 2 0 3 6
"AT1G74200" 17 57 45 31 54 31
"AT1G74205" 11 14 36 28 21 52
"AT1G74210" 225 1413 627 242 1608 653
"AT1G74220" 0 0 84 1 0 110
"AT1G74230" 1604 2698 1359 1971 2907 1497
"AT1G74240" 156 253 143 146 237 183
"AT1G74250" 882 1212 1008 775 1468 878
"AT1G74260" 3473 2619 1468 3454 2670 1801
"AT1G74270" 629 1352 677 741 1373 517
"AT1G74280" 115 463 137 326 866 181
"AT1G74290" 49 28 29 50 207 20
"AT1G74300" 140 252 232 264 292 105
"AT1G74310" 230 564 322 311 682 378
"AT1G74320" 459 370 781 268 285 429
"AT1G74330" 243 288 230 193 291 248
"AT1G74340" 231 451 279 207 459 277
"AT1G74350" 73 76 107 125 87 139
"AT1G74360" 97 404 41 216 397 77
"AT1G74370" 305 71 184 264 80 229
"AT1G74380" 1712 4066 2794 2136 3812 2626
"AT1G74390" 216 155 213 81 48 74
"AT1G74400" 81 106 98 146 143 84
"AT1G74410" 156 352 282 167 395 336
"AT1G74420" 46 25 181 75 65 483
"AT1G74430" 89 23 620 315 27 584
"AT1G74440" 69 56 59 458 76 90
"AT1G74448" 0 0 0 0 0 0
"AT1G74450" 692 506 650 501 383 1147
"AT1G74453" 98 112 87 82 127 66
"AT1G74456" 46 65 59 48 44 17
"AT1G74457" 0 0 0 0 0 0
"AT1G74458" 69 616 43 12 617 3
"AT1G74460" 97 4909 2 33 5396 25
"AT1G74470" 68142 1674 20217 51875 1787 25452
"AT1G74480" 7 0 2 0 0 2
"AT1G74490" 9 167 127 0 79 98
"AT1G74500" 1 660 0 0 495 0
"AT1G74510" 504 1837 1016 545 1950 910
"AT1G74520" 350 266 389 376 365 452
"AT1G74530" 207 208 333 170 216 219
"AT1G74540" 13 15 29 16 13 31
"AT1G74545" 0 1 1 0 0 3
"AT1G74550" 5 10 11 4 11 82
"AT1G74560" 2823 3887 4508 3123 4152 3504
"AT1G74570" 0 0 0 0 0 0
"AT1G74580" 138 127 152 104 128 152
"AT1G74590" 30 702 41 117 910 22
"AT1G74600" 178 130 159 197 170 161
"AT1G74610" 0 0 0 0 0 0
"AT1G74620" 0 0 0 1 0 0
"AT1G74630" 35 48 52 74 71 65
"AT1G74640" 1973 762 1663 2443 1092 1735
"AT1G74650" 25 26 122 27 18 41
"AT1G74660" 1 354 6 20 500 6
"AT1G74670" 2546 109 2449 1726 15 1770
"AT1G74680" 387 527 466 621 640 569
"AT1G74690" 2468 3276 3585 2323 2782 3098
"AT1G74700" 98 252 172 209 264 137
"AT1G74710" 235 186 65 346 96 58
"AT1G74720" 880 1027 822 819 920 787
"AT1G74730" 3999 71 1895 3319 38 1182
"AT1G74740" 371 2825 909 328 2230 635
"AT1G74750" 191 339 163 290 359 226
"AT1G74770" 14 1805 13 7 2435 23
"AT1G74780" 179 332 421 201 355 407
"AT1G74790" 390 1781 461 444 2088 354
"AT1G74800" 543 682 938 601 892 901
"AT1G74810" 105 14 20 52 130 10
"AT1G74820" 0 0 19 0 0 18
"AT1G74830" 0 140 235 0 112 146
"AT1G74840" 1770 6818 2781 853 5685 1744
"AT1G74850" 2533 353 1301 2554 310 1215
"AT1G74860" 327 412 697 294 447 734
"AT1G74870" 41 30 94 61 57 73
"AT1G74875" 63 5 101 32 2 81
"AT1G74880" 2571 12 1032 2020 12 743
"AT1G74890" 258 40 98 275 33 91
"AT1G74900" 69 67 76 77 134 160
