"GSM897684" "GSM897685" "GSM897686" "GSM897687"
"AT1G56423" 250 323 251 340
"AT1G56430" 159 1302 170 1179
"AT1G56440" 162 370 163 335
"AT1G56450" 1465 1748 1229 1707
"AT1G56460" 1258 1472 1458 1347
"AT1G56470" 4 5 2 7
"AT1G56480" 0 2 0 0
"AT1G56490" 0 3 0 2
"AT1G56500" 2541 1943 2723 1858
"AT1G56510" 1255 681 1783 726
"AT1G56520" 369 286 496 229
"AT1G56530" 0 0 0 0
"AT1G56540" 296 81 337 85
"AT1G56550" 228 15 139 2
"AT1G56553" 0 0 0 0
"AT1G56555" 1 4 4 5
"AT1G56560" 608 487 553 457
"AT1G56570" 31 146 35 141
"AT1G56580" 2955 2930 2937 2493
"AT1G56590" 460 678 489 670
"AT1G56600" 617 106 824 110
"AT1G56605" 0 0 0 0
"AT1G56610" 429 465 430 431
"AT1G56612" 183 456 191 437
"AT1G56620" 0 0 0 0
"AT1G56630" 0 1 0 1
"AT1G56640" 0 0 0 0
"AT1G56650" 24 41 17 30
"AT1G56660" 363 349 276 290
"AT1G56670" 89 101 93 94
"AT1G56675" 0 0 0 0
"AT1G56680" 0 0 0 1
"AT1G56690" 17 44 27 41
"AT1G56700" 1809 2068 1696 1628
"AT1G56710" 4 34 15 36
"AT1G56720" 256 963 250 759
"AT1G56730" 0 0 0 0
"AT1G56740" 0 0 0 0
"AT1G56750" 0 0 0 0
"AT1G56760" 0 0 0 0
"AT1G56770" 0 0 0 0
"AT1G56780" 0 0 0 0
"AT1G56790" 0 0 0 0
"AT1G56800" 0 0 0 0
"AT1G56810" 0 0 0 0
"AT1G56820" 0 0 0 0
"AT1G56830" 0 0 0 0
"AT1G56840" 0 0 0 0
"AT1G56850" 0 0 0 0
"AT1G56860" 0 0 0 0
"AT1G56870" 0 0 0 0
"AT1G56880" 0 0 0 0
"AT1G56890" 0 0 0 0
"AT1G56900" 0 0 0 0
"AT1G56910" 0 0 0 0
"AT1G56920" 0 0 0 0
"AT1G56930" 0 0 0 0
"AT1G56940" 0 0 0 0
"AT1G56950" 0 0 0 0
"AT1G56960" 0 0 0 0
"AT1G56970" 0 0 0 0
"AT1G56980" 0 0 0 0
"AT1G56990" 0 0 0 0
"AT1G57000" 0 0 0 0
"AT1G57010" 0 0 0 0
"AT1G57020" 0 0 0 0
"AT1G57030" 0 0 0 0
"AT1G57040" 0 0 0 0
"AT1G57050" 0 0 0 0
"AT1G57060" 0 0 0 0
"AT1G57070" 0 0 0 0
"AT1G57080" 0 0 0 0
"AT1G57090" 0 0 0 0
"AT1G57100" 0 0 0 0
"AT1G57110" 0 0 0 0
"AT1G57120" 0 0 0 0
"AT1G57130" 0 0 0 0
"AT1G57140" 0 0 0 0
"AT1G57150" 0 0 0 0
"AT1G57160" 0 0 0 0
"AT1G57170" 0 0 0 0
"AT1G57180" 0 0 0 0
"AT1G57190" 0 0 0 0
"AT1G57200" 0 0 0 0
"AT1G57210" 0 0 0 0
"AT1G57220" 0 0 0 0
"AT1G57230" 0 0 0 0
"AT1G57240" 0 0 0 0
"AT1G57250" 0 0 0 0
"AT1G57260" 0 0 0 0
"AT1G57270" 0 0 0 0
"AT1G57280" 0 0 0 0
"AT1G57290" 0 0 0 0
"AT1G57300" 0 0 0 0
"AT1G57310" 0 0 0 0
"AT1G57320" 0 0 0 0
"AT1G57330" 0 0 0 0
"AT1G57340" 0 0 0 0
"AT1G57350" 0 0 0 0
"AT1G57360" 0 0 0 0
"AT1G57370" 0 0 0 0
"AT1G57380" 0 0 0 0
"AT1G57390" 0 0 0 0
"AT1G57400" 0 0 0 0
"AT1G57410" 0 0 0 0
"AT1G57420" 0 0 0 0
"AT1G57430" 0 0 0 0
"AT1G57440" 0 0 0 0
"AT1G57450" 0 0 0 0
"AT1G57460" 0 0 0 0
"AT1G57470" 0 0 0 0
"AT1G57480" 0 0 0 0
"AT1G57490" 0 0 0 0
"AT1G57500" 0 0 0 0
"AT1G57510" 0 0 0 0
"AT1G57520" 0 0 0 0
"AT1G57530" 0 0 0 0
"AT1G57540" 355 604 320 581
"AT1G57550" 0 0 0 0
"AT1G57560" 3 6 6 16
"AT1G57565" 0 0 0 0
"AT1G57570" 0 0 2 1
"AT1G57580" 0 0 0 0
"AT1G57590" 12 0 2 1
"AT1G57600" 262 499 258 462
"AT1G57610" 411 272 421 335
"AT1G57613" 0 0 0 0
"AT1G57620" 236 440 209 455
"AT1G57630" 53 23 39 43
"AT1G57640" 1 0 0 4
"AT1G57650" 11 8 9 15
"AT1G57660" 1538 4406 1555 5110
"AT1G57670" 0 0 5 1
"AT1G57680" 1456 2517 1424 2337
"AT1G57690" 0 0 0 0
"AT1G57700" 156 217 122 242
"AT1G57710" 0 0 0 0
"AT1G57720" 8933 18691 9117 19313
"AT1G57730" 1 0 1 1
"AT1G57740" 0 0 0 0
"AT1G57750" 0 2 0 1
"AT1G57760" 0 0 0 0
"AT1G57765" 373 346 320 342
"AT1G57770" 414 509 363 551
"AT1G57775" 0 0 0 0
"AT1G57777" 0 0 0 0
"AT1G57780" 1 0 0 0
"AT1G57790" 161 419 192 408
"AT1G57800" 0 2 0 5
"AT1G57810" 0 0 0 0
"AT1G57820" 149 1774 166 1971
"AT1G57830" 0 0 0 0
"AT1G57835" 0 0 0 0
"AT1G57840" 1 0 0 0
"AT1G57850" 0 0 0 0
"AT1G57860" 826 1915 825 2158
"AT1G57870" 759 808 708 821
"AT1G57906" 0 0 0 0
"AT1G57943" 6 8 10 6
"AT1G57980" 170 260 146 245
"AT1G57990" 1799 947 2586 1115
"AT1G58007" 5 8 3 10
"AT1G58010" 0 0 0 0
"AT1G58020" 3 5 0 1
"AT1G58025" 546 1279 630 1279
"AT1G58030" 10298 7854 9930 6687
"AT1G58037" 0 0 0 0
"AT1G58040" 0 0 0 0
"AT1G58050" 1 1 3 1
"AT1G58055" 0 0 0 0
"AT1G58060" 859 2210 944 2100
"AT1G58070" 170 287 151 258
"AT1G58080" 2160 2826 2302 2902
"AT1G58090" 0 0 0 0
"AT1G58100" 945 1267 1035 1432
"AT1G58110" 616 1292 784 1317
"AT1G58120" 0 0 0 0
"AT1G58122" 0 0 0 0
"AT1G58130" 0 18 0 22
"AT1G58140" 11 0 8 1
"AT1G58150" 64 111 72 126
"AT1G58160" 42 95 60 112
"AT1G58170" 11 22 3 21
"AT1G58180" 3565 1708 2436 1542
"AT1G58190" 638 366 496 211
"AT1G58200" 3875 4108 3892 3722
"AT1G58210" 119 168 110 182
"AT1G58220" 680 1570 733 1479
"AT1G58225" 26 81 23 85
"AT1G58230" 1640 3076 1561 2875
"AT1G58235" 799 916 750 879
"AT1G58242" 0 0 0 0
"AT1G58245" 0 0 0 0
"AT1G58248" 0 0 0 0
"AT1G58250" 2024 3878 2296 3981
"AT1G58260" 0 0 0 0
"AT1G58265" 5 4 1 1
"AT1G58270" 3560 3593 3477 3540
"AT1G58280" 102 192 112 233
"AT1G58290" 14656 21640 15121 19232
"AT1G58300" 32 3 52 2
"AT1G58310" 0 1 0 0
"AT1G58320" 0 1 0 0
"AT1G58330" 0 5 0 6
"AT1G58340" 75 967 55 1052
"AT1G58350" 800 1549 741 1485
"AT1G58360" 5106 2834 4936 2576
"AT1G58370" 146 362 149 334
"AT1G58380" 758 1092 520 1387
"AT1G58390" 10 67 2 59
"AT1G58400" 41 63 50 57
"AT1G58410" 42 98 28 94
"AT1G58420" 217 12 128 40
"AT1G58430" 0 0 0 0
"AT1G58440" 1020 625 739 553
"AT1G58450" 0 0 0 0
"AT1G58460" 1 6 0 10
"AT1G58470" 108 329 106 272
"AT1G58520" 920 566 1198 634
"AT1G58561" 253 110 266 205
"AT1G58590" 91 49 79 52
"AT1G58602" 4293 2919 5890 3882
"AT1G58643" 0 0 0 0
"AT1G58684" 0 0 0 0
"AT1G58725" 0 0 0 0
"AT1G58766" 0 0 0 0
"AT1G58807" 0 0 0 0
"AT1G58808" 0 0 0 0
"AT1G58848" 39 68 53 50
"AT1G58889" 4 4 7 6
"AT1G58936" 0 0 0 0
"AT1G58983" 0 0 0 0
"AT1G59030" 0 0 0 0
"AT1G59077" 0 0 0 0
"AT1G59124" 0 0 0 0
"AT1G59171" 0 0 0 0
"AT1G59218" 9 4 0 0
"AT1G59265" 9 9 5 5
"AT1G59312" 0 0 0 0
"AT1G59359" 0 0 0 0
"AT1G59406" 0 0 0 0
"AT1G59453" 0 1 0 0
"AT1G59500" 0 1 1 1
"AT1G59510" 45 53 43 40
"AT1G59520" 579 733 623 732
"AT1G59530" 0 0 0 0
"AT1G59535" 0 0 0 0
"AT1G59540" 20 327 22 343
"AT1G59550" 0 1 0 0
"AT1G59560" 86 242 103 248
"AT1G59570" 0 0 0 0
"AT1G59580" 1217 1155 1121 1036
"AT1G59590" 241 138 345 120
"AT1G59600" 227 496 234 499
"AT1G59610" 3682 4474 3703 4329
"AT1G59620" 702 489 810 473
"AT1G59630" 0 0 0 0
"AT1G59640" 69 166 61 138
"AT1G59650" 578 618 561 624
"AT1G59660" 127 293 120 304
"AT1G59670" 3 0 1 1
"AT1G59675" 0 0 0 0
"AT1G59680" 0 0 0 0
"AT1G59690" 1 0 0 0
"AT1G59700" 1372 597 1281 492
"AT1G59710" 400 396 364 387
"AT1G59720" 109 209 160 256
"AT1G59722" 0 1 0 1
"AT1G59725" 0 9 1 3
"AT1G59730" 0 0 0 3
"AT1G59740" 144 551 106 506
"AT1G59750" 1408 4737 1746 5066
"AT1G59760" 971 2016 1174 2067
"AT1G59770" 0 0 0 0
"AT1G59780" 0 5 0 4
"AT1G59790" 0 4 0 4
"AT1G59800" 0 0 0 0
"AT1G59810" 0 2 0 1
"AT1G59820" 1461 1707 1442 1705
"AT1G59830" 1358 2058 1747 2076
"AT1G59833" 0 0 0 0
"AT1G59835" 0 0 0 0
"AT1G59840" 276 834 270 767
"AT1G59850" 46 85 38 85
"AT1G59860" 27 22 31 19
"AT1G59865" 12 6 9 9
"AT1G59870" 38675 21208 55053 29362
"AT1G59880" 0 0 0 0
"AT1G59885" 0 0 0 0
"AT1G59890" 1011 2047 930 1954
"AT1G59900" 4118 9280 6185 9505
"AT1G59910" 1247 946 1468 1044
"AT1G59920" 28 2 10 0
"AT1G59930" 52 2 31 0
"AT1G59940" 3 2 1 0
"AT1G59950" 0 3 3 13
"AT1G59960" 249 778 401 921
"AT1G59970" 122 118 140 149
"AT1G59980" 83 598 196 577
"AT1G59990" 162 540 129 638
"AT1G60000" 1082 2390 1008 2472
"AT1G60010" 1026 2452 1286 2253
"AT1G60020" 2 4 4 7
"AT1G60025" 0 0 0 0
"AT1G60030" 28 42 29 35
"AT1G60040" 0 1 0 1
"AT1G60050" 0 0 2 0
"AT1G60060" 52 243 43 190
"AT1G60070" 1297 2463 1249 2499
"AT1G60072" 0 0 0 0
"AT1G60073" 0 0 0 0
"AT1G60075" 0 0 0 0
"AT1G60080" 108 192 94 217
"AT1G60090" 5 5 2 11
"AT1G60095" 0 9 0 1
"AT1G60110" 10 16 13 13
"AT1G60120" 1 0 0 0
"AT1G60130" 3 33 1 25
"AT1G60140" 9551 5384 10733 4211
"AT1G60150" 0 0 0 0
"AT1G60160" 2405 5221 2455 4604
"AT1G60170" 1981 3664 2208 3420
"AT1G60180" 1 0 1 0
"AT1G60190" 1794 100 3133 105
"AT1G60200" 4539 8617 5556 7762
"AT1G60220" 671 985 612 910
"AT1G60230" 543 757 517 795
"AT1G60240" 0 0 0 0
"AT1G60250" 0 0 0 1
"AT1G60260" 947 1816 1195 1868
"AT1G60270" 270 1308 339 1230
"AT1G60280" 0 1 0 0
"AT1G60290" 0 0 0 0
"AT1G60300" 0 0 0 0
"AT1G60310" 0 0 0 0
"AT1G60320" 0 0 0 0
"AT1G60330" 0 0 0 0
"AT1G60340" 0 0 0 0
"AT1G60350" 0 0 0 1
"AT1G60360" 7 25 20 35
"AT1G60370" 0 0 0 0
"AT1G60380" 0 0 0 0
"AT1G60390" 18 229 24 188
"AT1G60400" 0 0 0 0
"AT1G60410" 0 0 0 0
"AT1G60420" 1539 2957 1534 2711
"AT1G60430" 412 435 415 367
"AT1G60440" 521 403 534 413
"AT1G60450" 9 0 2 1
"AT1G60460" 15 54 7 45
"AT1G60470" 1 0 0 0
"AT1G60480" 0 1 1 2
"AT1G60490" 1845 1857 1628 1582
"AT1G60500" 1 0 0 2
"AT1G60505" 14 4 6 8
"AT1G60510" 3 3 3 6
"AT1G60520" 0 1 0 0
"AT1G60525" 46 59 37 59
"AT1G60530" 0 0 0 0
"AT1G60540" 0 0 0 0
"AT1G60545" 12 11 9 14
"AT1G60550" 1179 2706 1346 2513
"AT1G60560" 271 636 280 636
"AT1G60570" 0 0 0 0
"AT1G60580" 0 0 0 0
"AT1G60590" 184 1874 114 1805
"AT1G60600" 378 940 329 944
"AT1G60610" 439 316 332 294
"AT1G60620" 190 257 190 245
"AT1G60625" 0 0 0 0
"AT1G60630" 29 160 42 177
"AT1G60640" 168 330 167 363
"AT1G60650" 453 858 531 795
"AT1G60660" 91 132 103 209
"AT1G60670" 338 518 413 574
"AT1G60680" 39 29 31 13
"AT1G60690" 115 243 133 245
"AT1G60700" 84 440 92 383
"AT1G60710" 1834 3406 2297 3704
"AT1G60720" 3 1 0 0
"AT1G60730" 637 400 689 575
"AT1G60740" 185 77 72 51
"AT1G60750" 0 0 0 0
"AT1G60760" 3 1 0 0
"AT1G60770" 234 946 251 1057
"AT1G60780" 2031 2325 1867 2225
"AT1G60783" 0 3 0 2
"AT1G60790" 358 580 443 521
"AT1G60800" 1269 3535 1229 3409
"AT1G60810" 322 1205 339 1325
"AT1G60815" 0 0 0 0
"AT1G60820" 0 0 0 0
"AT1G60830" 45 83 54 72
"AT1G60835" 0 0 0 0
"AT1G60840" 0 1 0 1
"AT1G60850" 129 222 129 270
"AT1G60860" 246 1435 277 1355
"AT1G60870" 1370 1973 1443 2043
"AT1G60880" 0 0 0 0
"AT1G60890" 127 379 130 364
"AT1G60900" 2337 3734 2554 3873
"AT1G60910" 0 1 0 0
"AT1G60913" 0 0 0 0
"AT1G60920" 1 3 1 0
"AT1G60930" 131 187 97 177
"AT1G60940" 1998 1572 1970 1541
"AT1G60950" 33885 28777 30734 33453
"AT1G60960" 193 335 259 434
"AT1G60970" 5 8 1 6
"AT1G60980" 0 0 0 0
"AT1G60983" 0 0 0 0
"AT1G60985" 0 0 0 0
"AT1G60986" 0 0 0 0
"AT1G60987" 0 0 1 0
"AT1G60989" 79 202 77 114
"AT1G60990" 644 782 559 735
"AT1G60995" 759 611 669 581
"AT1G61000" 86 182 50 142
"AT1G61010" 895 2390 1074 2319
"AT1G61020" 0 0 0 0
"AT1G61030" 508 688 511 644
"AT1G61040" 978 1961 1106 1925
"AT1G61050" 0 1 0 1
"AT1G61060" 0 0 0 0
"AT1G61065" 201 272 221 292
"AT1G61070" 0 0 0 0
"AT1G61080" 2 0 0 0
"AT1G61090" 0 0 0 0
"AT1G61093" 0 0 0 1
"AT1G61095" 0 0 0 0
"AT1G61097" 0 0 0 0
"AT1G61100" 1544 1715 1922 1605
"AT1G61105" 0 0 0 0
"AT1G61110" 0 2 0 0
"AT1G61120" 33 22 83 80
"AT1G61130" 0 4 0 5
"AT1G61140" 1225 879 1072 997
"AT1G61150" 736 1378 756 1212
"AT1G61160" 33 27 22 41
"AT1G61165" 8 16 0 6
"AT1G61170" 77 322 95 307
"AT1G61180" 687 1152 749 1192
"AT1G61190" 1420 942 1846 993
"AT1G61200" 0 0 0 0
"AT1G61210" 1378 1413 1507 1242
"AT1G61215" 115 194 119 211
"AT1G61224" 0 0 0 1
"AT1G61226" 0 0 0 0
"AT1G61230" 0 1 3 2
"AT1G61240" 216 492 156 364
"AT1G61250" 2279 2678 2364 2619
"AT1G61255" 195 16 83 14
"AT1G61260" 108 71 180 87
"AT1G61270" 1 0 1 1
"AT1G61275" 3 7 4 7
"AT1G61280" 11 39 13 43
"AT1G61290" 3 0 0 3
"AT1G61300" 596 78 689 111
"AT1G61310" 284 445 238 446
"AT1G61320" 0 1 0 0
"AT1G61330" 0 0 0 0
"AT1G61340" 1133 212 1214 267
"AT1G61350" 265 703 283 749
"AT1G61353" 0 0 0 0
"AT1G61360" 829 384 1247 447
"AT1G61370" 87 120 118 158
"AT1G61380" 600 496 702 473
"AT1G61390" 11 30 18 27
"AT1G61400" 39 82 43 91
"AT1G61410" 19 35 18 30
"AT1G61415" 1 7 4 6
"AT1G61420" 99 184 141 207
"AT1G61430" 226 378 284 449
"AT1G61440" 1 20 3 27
"AT1G61450" 4 236 6 164
"AT1G61460" 52 69 67 63
"AT1G61470" 18 21 27 21
"AT1G61475" 0 1 0 1
"AT1G61480" 0 2 0 0
"AT1G61490" 34 134 53 148
"AT1G61500" 236 374 185 317
"AT1G61510" 0 0 0 1
"AT1G61520" 162615 105112 166751 93464
"AT1G61540" 0 0 0 0
"AT1G61542" 0 0 0 0
"AT1G61550" 5 10 2 12
"AT1G61560" 105 138 182 222
"AT1G61563" 0 0 0 0
"AT1G61566" 0 0 0 0
"AT1G61570" 178 396 155 449
"AT1G61575" 0 3 0 0
"AT1G61580" 504 657 417 765
"AT1G61590" 0 10 0 15
"AT1G61600" 71 346 64 295
"AT1G61610" 49 119 70 149
"AT1G61620" 1597 2046 1679 1977
"AT1G61630" 0 0 0 0
"AT1G61640" 133 156 153 256
"AT1G61650" 0 0 1 0
"AT1G61660" 1661 1780 1953 1946
"AT1G61665" 1 0 1 1
"AT1G61667" 38 60 29 47
"AT1G61670" 621 840 555 796
"AT1G61680" 1 3 4 3
"AT1G61685" 0 0 0 0
"AT1G61688" 0 0 0 0
"AT1G61690" 1582 3095 1875 2949
"AT1G61700" 0 0 0 0
"AT1G61710" 5 8 0 7
"AT1G61720" 1 2 0 0
"AT1G61730" 537 775 455 899
"AT1G61732" 0 0 0 0
"AT1G61740" 3932 3642 4007 3301
"AT1G61750" 2 2 0 0
"AT1G61760" 20 48 18 36
"AT1G61770" 690 1030 736 1139
"AT1G61780" 1044 1315 1186 1255
"AT1G61790" 2082 2588 2025 2882
"AT1G61795" 25 58 22 46
"AT1G61800" 159 21 38 27
"AT1G61810" 31 104 5 56
"AT1G61820" 21 345 17 377
"AT1G61830" 15 21 5 22
"AT1G61840" 0 3 0 1
"AT1G61850" 1249 1879 1275 1928
"AT1G61860" 18 37 21 25
"AT1G61870" 248 916 255 1058
"AT1G61880" 0 0 0 0
"AT1G61890" 3651 1646 3699 1767
"AT1G61900" 886 1904 1023 1699
"AT1G61910" 0 0 0 0
"AT1G61920" 0 2 0 0
"AT1G61930" 0 9 1 14
"AT1G61940" 0 0 0 0
"AT1G61950" 0 0 0 0
"AT1G61960" 153 147 113 132
"AT1G61970" 228 793 259 741
"AT1G61980" 153 210 198 243
"AT1G61990" 285 453 321 452
"AT1G62000" 0 1 1 1
"AT1G62010" 52 113 50 129
"AT1G62020" 2415 4036 2060 4263
"AT1G62030" 261 469 349 491
"AT1G62035" 2 5 3 1
"AT1G62040" 935 1073 985 1075
"AT1G62045" 65 61 31 38
"AT1G62050" 302 329 346 335
"AT1G62055" 0 0 0 0
"AT1G62060" 0 1 0 0
"AT1G62070" 0 0 0 1
"AT1G62075" 0 0 0 1
"AT1G62080" 0 0 0 0
"AT1G62085" 92 167 107 194
"AT1G62090" 1 1 0 1
"AT1G62095" 0 0 0 0
"AT1G62110" 28 91 30 109
"AT1G62120" 56 152 60 179
"AT1G62130" 156 287 145 245
"AT1G62150" 49 144 46 184
"AT1G62160" 0 0 0 0
"AT1G62170" 0 0 0 1
"AT1G62180" 1750 1440 1536 1488
"AT1G62181" 2 0 0 1
"AT1G62190" 0 0 0 0
"AT1G62200" 766 716 857 768
"AT1G62210" 0 0 0 0
"AT1G62214" 0 0 0 0
"AT1G62220" 0 13 0 9
"AT1G62225" 1 75 1 68
"AT1G62230" 1 4 1 1
"AT1G62240" 17 40 27 27
"AT1G62250" 563 341 551 287
"AT1G62260" 68 157 87 106
"AT1G62262" 0 0 0 2
"AT1G62270" 0 0 0 0
"AT1G62280" 0 9 0 10
"AT1G62290" 278 407 244 340
"AT1G62300" 1055 494 1036 661
"AT1G62301" 0 0 0 0
"AT1G62305" 209 96 191 139
"AT1G62310" 1252 2184 1350 1832
"AT1G62320" 9 1 2 4
"AT1G62330" 424 1134 435 971
"AT1G62333" 0 9 0 4
"AT1G62340" 0 1 0 1
"AT1G62350" 12 22 14 25
"AT1G62355" 0 0 1 0
"AT1G62360" 1 982 1 1034
"AT1G62370" 37 55 32 53
"AT1G62380" 6032 5341 6837 5542
"AT1G62390" 3269 7627 3635 7541
"AT1G62400" 77 50 101 57
"AT1G62410" 0 0 0 0
"AT1G62420" 27 16 41 5
"AT1G62421" 0 2 0 0
"AT1G62422" 262 158 296 171
"AT1G62430" 766 889 586 821
"AT1G62440" 266 21 145 29
"AT1G62450" 0 1 0 0
"AT1G62460" 0 0 0 0
"AT1G62480" 14300 14263 12158 19451
"AT1G62490" 8 15 3 15
"AT1G62500" 12 2340 1 2375
"AT1G62510" 4898 741 2271 1098
"AT1G62520" 69 213 79 191
"AT1G62530" 0 0 0 0
"AT1G62540" 250 544 194 402
"AT1G62550" 0 0 0 0
"AT1G62560" 404 1741 278 1360
"AT1G62570" 1298 238 1574 276
"AT1G62580" 19 24 7 18
"AT1G62590" 59 95 47 79
"AT1G62600" 853 798 1023 820
"AT1G62610" 202 327 206 273
"AT1G62620" 11 3 5 2
"AT1G62630" 409 181 430 178
"AT1G62640" 749 1310 725 1381
"AT1G62650" 0 0 0 0
"AT1G62660" 5899 1456 4392 1704
"AT1G62670" 84 165 73 160
"AT1G62680" 112 225 107 194
"AT1G62690" 1 2 4 1
"AT1G62695" 0 0 0 0
"AT1G62700" 38 136 35 117
"AT1G62710" 192 302 104 126
"AT1G62720" 10 9 9 16
"AT1G62730" 50 110 59 143
"AT1G62740" 1042 1347 1060 1415
"AT1G62750" 11716 11740 14214 12887
"AT1G62760" 101 60 80 50
"AT1G62766" 2 0 0 0
"AT1G62770" 96 604 67 678
"AT1G62780" 605 981 626 1084
"AT1G62790" 201 489 172 451
"AT1G62800" 165 442 165 401
"AT1G62810" 1855 2513 1678 2146
"AT1G62820" 330 385 302 332
"AT1G62830" 275 861 247 816
"AT1G62835" 9 12 6 8
"AT1G62840" 8 2 0 3
"AT1G62850" 384 385 377 426
"AT1G62860" 98 193 126 171
"AT1G62863" 0 0 0 0
"AT1G62870" 6 76 15 77
"AT1G62880" 187 354 172 346
"AT1G62886" 0 0 0 0
"AT1G62890" 0 0 0 0
"AT1G62900" 1 7 3 7
"AT1G62910" 14 37 18 36
"AT1G62914" 137 280 144 245
"AT1G62920" 84 124 78 100
"AT1G62930" 124 112 112 118
"AT1G62935" 1 1 1 1
"AT1G62940" 0 0 0 1
"AT1G62950" 51 224 48 225
"AT1G62960" 1038 1327 1321 1306
"AT1G62970" 424 1532 417 1651
"AT1G62975" 61 232 42 240
"AT1G62978" 0 0 0 0
"AT1G62980" 0 0 0 0
"AT1G62981" 14 42 13 53
"AT1G62990" 46 157 57 117
"AT1G63000" 504 1335 599 1358
"AT1G63005" 0 0 0 0
"AT1G63010" 1416 1723 1360 1765
"AT1G63020" 126 243 148 277
"AT1G63030" 0 4 6 12
"AT1G63040" 0 3 3 8
"AT1G63050" 220 343 173 304
"AT1G63055" 0 1 0 0
"AT1G63057" 0 1 0 1
"AT1G63060" 0 0 0 0
"AT1G63070" 4 4 2 0
"AT1G63080" 80 180 80 129
"AT1G63090" 486 238 442 265
"AT1G63100" 12 850 18 852
"AT1G63105" 0 0 0 0
"AT1G63110" 918 1775 1132 1879
"AT1G63120" 404 389 358 388
"AT1G63130" 160 247 175 263
"AT1G63140" 0 37 0 14
"AT1G63150" 48 102 39 105
"AT1G63160" 95 438 91 482
"AT1G63170" 883 1465 983 1559
"AT1G63180" 486 1065 492 993
"AT1G63190" 0 0 0 0
"AT1G63200" 0 0 0 0
"AT1G63205" 0 0 0 0
"AT1G63206" 0 0 0 0
"AT1G63210" 2 5 1 3
"AT1G63220" 73 153 54 156
"AT1G63230" 59 94 37 89
"AT1G63240" 368 1390 411 1273
"AT1G63245" 2 1 2 2
"AT1G63250" 42 84 33 87
"AT1G63260" 146 321 190 371
"AT1G63270" 202 345 236 352
"AT1G63280" 1 3 0 2
"AT1G63290" 929 1641 1052 1961
"AT1G63295" 23 57 4 67
"AT1G63300" 136 622 213 581
"AT1G63310" 116 219 149 230
"AT1G63320" 0 2 1 1
"AT1G63330" 11 11 1 5
"AT1G63340" 1 1 2 3
"AT1G63350" 267 69 418 101
"AT1G63360" 942 853 1184 856
"AT1G63370" 23 7 23 15
"AT1G63380" 26 16 35 26
"AT1G63390" 13 4 22 9
"AT1G63400" 30 72 26 63
"AT1G63410" 0 0 0 0
"AT1G63420" 272 1149 236 1021
"AT1G63430" 649 1265 614 1261
"AT1G63440" 198 147 130 171
"AT1G63450" 2 0 0 0
"AT1G63460" 298 409 288 481
"AT1G63470" 103 895 114 885
"AT1G63480" 62 376 63 505
"AT1G63490" 670 1238 643 1144
"AT1G63500" 915 959 870 963
"AT1G63510" 0 0 0 0
"AT1G63520" 7 33 2 25
"AT1G63522" 0 0 0 0
"AT1G63530" 41 20 33 21
"AT1G63535" 0 0 0 0
"AT1G63540" 0 2 1 0
"AT1G63550" 0 0 0 0
"AT1G63560" 0 1 0 0
"AT1G63570" 5 1 4 0
"AT1G63580" 6 1 2 2
"AT1G63590" 0 0 2 0
"AT1G63600" 0 0 0 0
"AT1G63610" 625 1143 584 1060
"AT1G63630" 0 31 2 31
"AT1G63640" 434 1706 464 1663
"AT1G63650" 7 289 2 227
"AT1G63660" 398 977 443 1213
"AT1G63670" 338 437 295 479
"AT1G63680" 833 2168 849 2364
"AT1G63690" 3093 4663 3389 4319
"AT1G63700" 1159 1854 1097 1826
"AT1G63710" 3 84 2 57
"AT1G63720" 261 193 262 186
"AT1G63730" 127 197 107 175
"AT1G63740" 403 666 580 692
"AT1G63750" 564 255 887 370
"AT1G63760" 726 1040 820 937
"AT1G63770" 9884 9524 8954 8407
"AT1G63780" 226 601 223 686
"AT1G63790" 0 0 0 0
"AT1G63800" 2207 1629 1856 1362
"AT1G63810" 201 522 186 638
"AT1G63820" 5 13 11 17
"AT1G63830" 1617 1707 1791 2081
"AT1G63835" 0 0 0 0
"AT1G63840" 232 201 146 177
"AT1G63850" 471 1237 428 1257
"AT1G63855" 117 225 109 204
"AT1G63860" 615 426 741 552
"AT1G63870" 15 11 3 9
"AT1G63880" 2218 2290 2399 1828
"AT1G63900" 932 957 942 915
"AT1G63910" 0 8 1 3
"AT1G63920" 0 0 0 0
"AT1G63930" 12 4 11 6
"AT1G63940" 1171 2250 1151 2167
"AT1G63950" 1 1 0 0
"AT1G63960" 0 1 1 1
"AT1G63970" 1049 712 861 831
"AT1G63980" 3141 4012 3168 4419
"AT1G63990" 3 7 0 7
"AT1G64000" 0 5 0 6
"AT1G64010" 2 12 5 7
"AT1G64020" 2 16 6 17
"AT1G64030" 0 0 0 0
"AT1G64035" 0 1 0 0
"AT1G64040" 2562 3732 3053 3616
"AT1G64050" 1049 1492 1143 1361
"AT1G64060" 356 478 334 615
"AT1G64065" 125 27 173 43
"AT1G64070" 2 3 3 2
"AT1G64080" 82 386 106 434
"AT1G64090" 1655 2117 1648 2234
"AT1G64100" 4 46 3 51
"AT1G64105" 0 0 0 0
"AT1G64107" 2 0 1 0
"AT1G64110" 178 106 87 28
"AT1G64120" 0 0 0 0
"AT1G64130" 0 0 0 0
"AT1G64140" 0 0 0 0
"AT1G64142" 0 0 0 0
"AT1G64150" 388 878 366 753
"AT1G64160" 0 15 0 19
"AT1G64170" 99 298 61 225
"AT1G64180" 148 308 207 286
