"GSM1489632" "GSM1489633" "GSM1489634" "GSM1489635" "GSM1489636" "GSM1489637" "GSM1489638" "GSM1489639" "GSM1489640" "GSM1489641" "GSM1489642" "GSM1489643"
"AT1G08260" 595 372 387 344 369 380 839 997 1127 721 540 602
"AT1G08270" 64 25 38 63 69 72 79 82 134 45 28 23
"AT1G08280" 456 276 312 281 283 311 336 441 505 379 214 301
"AT1G08290" 25 22 25 21 21 25 16 35 40 8 6 5
"AT1G08300" 101 57 51 62 101 89 392 445 602 97 86 85
"AT1G08310" 264 90 94 47 71 61 91 101 148 33 16 37
"AT1G08315" 1383 880 1034 433 581 652 1043 1715 2295 500 287 342
"AT1G08320" 2374 1290 1564 859 1001 1067 1166 1611 1819 1022 497 686
"AT1G08340" 859 489 587 377 466 461 703 1034 1076 423 215 266
"AT1G08350" 538 354 419 277 285 281 441 586 712 526 340 384
"AT1G08360" 5521 2667 3014 2175 3523 3448 11652 18398 21404 5118 3262 4311
"AT1G08370" 2304 1551 1759 1036 1163 1243 1803 3369 4205 1186 700 859
"AT1G08380" 2233 1200 1615 6344 9494 10391 49992 51091 63109 28067 20819 20049
"AT1G08390" 94 47 92 75 64 79 163 155 181 202 124 160
"AT1G08400" 356 171 201 150 159 186 310 412 477 210 145 178
"AT1G08410" 406 268 366 337 377 433 980 1730 1952 535 361 437
"AT1G08420" 4061 2939 3567 1794 1637 1656 4245 6438 7836 2987 1809 2182
"AT1G08430" 719 260 283 358 410 455 628 738 845 112 47 90
"AT1G08440" 6 2 4 4 5 3 9 4 7 2 1 2
"AT1G08450" 2977 1671 1818 1245 1422 1551 3043 4506 6027 1913 1215 1533
"AT1G08460" 2369 1562 1883 548 652 760 1480 2693 3205 1229 765 919
"AT1G08465" 143 159 198 139 178 198 791 1069 1312 376 271 339
"AT1G08470" 529 267 300 479 597 588 635 1061 1281 641 400 402
"AT1G08480" 2564 1127 1378 753 1185 1119 2064 2952 3437 1437 821 1119
"AT1G08490" 1415 673 947 650 764 764 2568 3439 4253 1131 808 978
"AT1G08500" 3547 1870 2468 626 936 1115 1341 1523 1575 772 461 544
"AT1G08510" 14703 8135 9909 6585 7811 8439 10722 15996 19424 6527 3990 4418
"AT1G08520" 3641 2423 3035 2840 3579 3762 12034 16364 19603 8907 6757 7396
"AT1G08530" 234 125 136 163 179 180 312 397 490 224 185 197
"AT1G08540" 1140 830 894 1863 2481 2521 5634 7092 8650 3056 2249 2434
"AT1G08550" 509 425 488 903 1067 1081 6209 7679 10269 1130 901 1025
"AT1G08560" 928 534 549 306 362 405 802 1278 1354 1058 638 806
"AT1G08570" 2425 1592 2059 1905 2324 2380 5066 6481 8461 1680 1077 1410
"AT1G08580" 1053 550 627 497 853 1148 1869 2635 3121 521 385 416
"AT1G08590" 1798 1220 1633 421 501 493 879 1377 1424 777 507 623
"AT1G08592" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G08600" 2310 1332 1537 1179 1396 1289 2240 2899 3431 1371 903 1133
"AT1G08610" 121 98 93 176 182 201 456 693 852 199 132 160
"AT1G08620" 2212 1429 1809 1139 1181 1157 1856 2753 3170 1631 1135 1335
"AT1G08630" 1944 1978 2139 404 409 464 10420 16834 31027 808 427 854
"AT1G08640" 790 412 569 565 786 738 2237 2900 3532 1156 905 1029
"AT1G08650" 3883 2025 2552 670 907 997 1622 2803 2961 1206 614 683
"AT1G08660" 1424 989 1083 458 578 592 1416 1809 2365 1298 883 1029
"AT1G08670" 782 448 512 229 315 368 370 406 489 219 86 117
"AT1G08680" 3825 2132 2463 1740 1820 1888 2802 4102 5188 2122 1237 1601
"AT1G08695" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G08700" 2139 1431 1663 988 1120 1207 1541 2273 2786 1868 1139 1378
"AT1G08710" 525 260 325 211 308 282 381 537 687 263 154 218
"AT1G08720" 1553 960 1150 637 737 684 1479 1950 2273 1018 665 792
"AT1G08730" 16 15 10 11 11 13 20 29 31 20 20 34
"AT1G08735" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G08740" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G08750" 559 318 345 284 355 366 650 792 940 468 289 334
"AT1G08760" 1746 1078 1257 786 798 904 1281 1810 2048 930 640 831
"AT1G08770" 2167 1321 1536 817 1068 1335 1482 2260 2821 1080 573 673
"AT1G08780" 696 382 503 407 560 656 968 1200 1349 524 315 377
"AT1G08790" 0 0 0 0 0 0 0 2 0 1 0 0
"AT1G08800" 4022 2079 2472 2091 2114 2242 2811 3757 4709 1846 937 1230
"AT1G08810" 399 273 283 249 316 390 945 869 1240 520 360 368
"AT1G08820" 3726 2766 3062 1776 1992 2257 1995 3254 4083 1921 1075 1301
"AT1G08830" 12962 7315 9201 7466 9402 9402 6663 8847 12560 4171 1919 2218
"AT1G08840" 138 80 111 158 150 154 334 373 430 224 177 222
"AT1G08845" 172 103 138 173 188 213 254 402 438 121 73 109
"AT1G08860" 3 5 1 6 2 7 4 6 7 3 3 3
"AT1G08870" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G08880" 2739 1818 2427 1699 2094 2598 3082 4152 4853 1601 911 1250
"AT1G08890" 2798 1336 1803 1720 1807 2036 1416 1757 1921 507 311 420
"AT1G08900" 793 496 609 144 181 191 467 580 681 379 278 301
"AT1G08910" 905 525 542 722 850 844 1459 1982 2508 1064 772 859
"AT1G08920" 1763 884 1062 1654 1932 2044 1249 1427 1651 1084 772 842
"AT1G08930" 8734 5170 6568 2155 2573 2595 9060 12248 19417 5456 2902 3643
"AT1G08940" 841 439 573 487 629 664 552 946 1370 373 196 224
"AT1G08950" 1 0 0 0 0 0 0 0 0 0 0 0
"AT1G08960" 568 296 307 240 280 319 539 648 820 441 294 327
"AT1G08970" 2616 1739 2162 1300 1692 2114 2116 3276 3930 1592 1029 1212
"AT1G08980" 1137 1082 1549 416 490 540 2957 4221 5134 2221 1732 2108
"AT1G08985" 0 0 0 0 1 0 0 0 0 0 0 0
"AT1G08990" 1015 619 686 571 654 719 720 1112 1243 402 222 299
"AT1G09000" 385 214 205 191 247 253 192 312 309 170 125 129
"AT1G09010" 3881 2878 3449 1340 1547 1668 3736 4839 5945 2717 1915 2289
"AT1G09020" 2691 1470 1818 1472 1686 1673 2425 3648 4386 1696 1186 1382
"AT1G09026" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G09030" 0 0 0 0 0 0 1 1 0 0 0 0
"AT1G09040" 133 73 87 104 98 124 200 290 401 119 90 123
"AT1G09050" 132 69 91 67 74 73 201 266 369 118 84 110
"AT1G09060" 1553 955 1344 867 914 1012 2029 2680 3191 1634 1158 1255
"AT1G09070" 11354 6802 8643 2966 3543 3878 7686 12763 15854 5046 2776 3392
"AT1G09080" 94 70 88 140 161 214 52 123 235 240 97 151
"AT1G09090" 1306 802 981 385 425 399 791 1147 1456 935 492 626
"AT1G09100" 1080 671 863 628 759 828 1291 1838 2284 728 487 591
"AT1G09110" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G09130" 2021 1351 1769 1361 1644 1819 6124 9737 11565 3021 1962 2457
"AT1G09140" 3280 2030 2288 1814 2023 1971 3268 3477 4282 1246 960 1109
"AT1G09150" 1219 674 842 486 629 680 1719 2417 3012 1010 626 851
"AT1G09155" 226 101 132 104 120 153 158 202 213 92 59 59
"AT1G09157" 2 0 1 0 1 0 0 1 5 2 0 0
"AT1G09160" 1001 610 689 535 670 700 1345 1736 2148 1438 896 1096
"AT1G09170" 115 63 71 149 206 189 158 240 213 59 34 38
"AT1G09176" 15 7 11 26 36 31 29 56 45 10 2 3
"AT1G09180" 29 8 19 29 64 52 42 54 50 15 8 10
"AT1G09190" 76 38 53 66 70 75 266 509 550 81 53 65
"AT1G09195" 449 249 308 119 179 210 344 358 408 281 210 243
"AT1G09200" 1703 1074 1344 740 1094 1233 1800 2383 2847 1683 1120 1321
"AT1G09210" 4782 3075 3717 2418 2751 2913 4473 8128 9487 5470 3557 4093
"AT1G09220" 44 22 30 31 35 33 93 140 161 30 15 26
"AT1G09230" 585 304 386 332 365 380 885 973 1251 327 250 293
"AT1G09240" 12 3 1 33 18 40 169 293 290 3 3 1
"AT1G09245" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G09250" 1896 1308 1708 533 744 859 1511 2187 2738 1123 660 789
"AT1G09260" 1 1 1 0 0 0 0 1 0 0 0 0
"AT1G09270" 4234 2769 3316 1551 1849 2090 4034 6427 7215 2453 1481 1771
"AT1G09280" 1540 1021 1326 398 389 461 1342 1980 2387 1424 1006 1120
"AT1G09290" 208 174 204 107 146 176 368 402 504 211 133 193
"AT1G09300" 298 180 210 328 379 430 662 938 1131 186 102 134
"AT1G09310" 97381 46448 51152 88298 112060 130950 93662 131780 150683 31933 15647 17189
"AT1G09320" 436 252 254 180 243 235 344 531 663 257 170 229
"AT1G09330" 1647 775 858 628 825 869 1442 1989 2440 858 536 695
"AT1G09340" 966 693 947 4872 6474 6518 24418 29836 37165 6156 4649 4741
"AT1G09350" 146 58 84 142 231 265 114 189 262 12 3 4
"AT1G09360" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G09370" 3 1 1 1 0 2 2 1 3 0 0 0
"AT1G09380" 87 59 72 19 18 33 75 135 138 57 38 44
"AT1G09390" 798 616 834 540 644 741 1069 1328 1677 902 615 656
"AT1G09400" 47 26 24 8 9 7 26 17 42 16 9 10
"AT1G09410" 36 37 20 21 30 23 91 135 144 37 21 37
"AT1G09415" 925 681 880 368 569 613 927 946 1336 525 342 442
"AT1G09420" 327 237 280 131 141 158 766 1144 1603 354 255 315
"AT1G09421" 3 2 1 1 0 0 1 1 1 0 1 0
"AT1G09430" 6138 4015 4979 2843 2910 3119 6807 10346 13982 4279 2552 3389
"AT1G09440" 261 143 185 219 193 239 380 480 577 322 228 195
"AT1G09450" 63 32 49 17 34 22 76 100 114 74 62 76
"AT1G09460" 3823 2746 3328 969 1042 1374 1600 2986 4288 1860 1055 1420
"AT1G09470" 21 18 31 23 14 28 66 99 129 54 57 59
"AT1G09480" 258 220 284 85 127 160 176 219 316 129 80 104
"AT1G09483" 0 0 0 1 0 0 2 0 1 0 0 1
"AT1G09486" 99 58 53 41 57 77 93 126 190 64 60 57
"AT1G09490" 633 402 445 363 409 526 757 971 1168 351 213 287
"AT1G09500" 5 0 5 7 5 6 234 310 328 10 4 8
"AT1G09510" 3 1 0 0 1 1 6 1 4 0 0 1
"AT1G09520" 848 646 813 272 321 422 756 1295 1431 498 312 390
"AT1G09530" 2808 1971 2246 1519 1617 1926 1967 2090 2594 71 31 39
"AT1G09540" 816 383 499 304 406 422 321 419 391 277 166 172
"AT1G09550" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G09560" 24097 17766 20344 20113 18728 21575 14777 27358 34839 17642 7398 10702
"AT1G09570" 33492 30607 37154 5345 5458 5490 27491 37447 43627 18659 12102 15393
"AT1G09575" 442 203 265 72 92 97 437 528 611 254 162 207
"AT1G09580" 263 226 310 120 135 169 394 480 589 362 284 300
"AT1G09590" 2813 2434 2990 2139 2594 3363 5882 8079 9516 4577 2817 3209
"AT1G09600" 21 17 21 25 17 19 31 44 41 45 28 47
"AT1G09610" 168 78 82 64 80 93 81 144 143 98 61 93
"AT1G09620" 6369 4276 5031 2658 2839 2856 8673 12689 14551 7469 5152 6398
"AT1G09625" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G09630" 703 484 563 399 480 527 586 763 1038 807 495 595
"AT1G09640" 11307 8709 11254 5412 5645 6486 12316 20637 25817 9831 5947 7432
"AT1G09645" 1304 593 716 428 676 685 825 945 1307 486 269 365
"AT1G09650" 20 9 12 7 11 9 10 20 19 25 15 20
"AT1G09660" 1066 661 789 509 656 717 1731 2719 3400 1260 858 940
"AT1G09665" 0 0 0 0 0 0 0 0 0 0 0 1
"AT1G09680" 46 26 44 34 37 42 112 171 188 46 32 22
"AT1G09690" 4669 4299 5334 3422 4179 4915 11997 18451 22568 9146 5702 6628
"AT1G09700" 342 191 200 212 275 277 488 603 837 351 233 305
"AT1G09710" 418 325 407 102 128 163 301 452 531 274 181 233
"AT1G09720" 0 0 0 0 0 0 0 0 0 1 1 0
"AT1G09730" 2315 1343 1612 906 982 972 1738 2429 2749 1421 914 1109
"AT1G09740" 6346 3250 4155 2326 3223 3574 4128 5773 7536 1679 754 1149
"AT1G09750" 4437 5152 6276 2394 2626 2837 8658 16318 19798 16604 11393 12757
"AT1G09760" 887 580 637 470 678 697 1638 2131 2602 770 589 695
"AT1G09770" 10562 7890 8989 2874 3008 2929 8728 14395 18118 8710 5828 7713
"AT1G09780" 4178 2588 3250 3802 4137 4192 6513 10556 11887 5819 3890 4811
"AT1G09790" 0 1 0 0 0 0 0 0 0 1 1 1
"AT1G09794" 283 114 167 202 265 342 230 325 429 94 55 104
"AT1G09795" 531 376 410 254 314 309 1633 3022 3359 1229 893 1020
"AT1G09800" 62 49 80 51 88 70 163 211 267 137 80 98
"AT1G09810" 294 175 188 218 216 237 455 565 697 271 192 217
"AT1G09812" 62 42 48 9 11 17 51 93 99 20 13 14
"AT1G09815" 764 374 492 307 477 520 901 1463 1575 595 361 411
"AT1G09820" 167 90 117 111 133 123 239 283 369 229 157 204
"AT1G09830" 740 477 550 512 667 682 1527 2363 2604 921 595 754
"AT1G09840" 2044 1199 1322 978 1046 1119 1964 2646 3289 1389 918 950
"AT1G09850" 1108 630 677 1334 1505 1659 1353 1945 2217 648 463 489
"AT1G09860" 134 66 75 20 30 27 109 130 114 14 9 3
"AT1G09870" 1506 803 1117 678 841 860 1460 2061 2382 989 608 754
"AT1G09880" 38 19 34 11 26 8 32 52 60 50 37 32
"AT1G09890" 328 151 217 184 183 204 172 236 217 142 83 102
"AT1G09900" 235 192 231 580 582 555 744 908 1110 553 449 517
"AT1G09910" 1037 859 1012 313 380 388 862 1275 1465 694 498 613
"AT1G09920" 2069 1059 1393 1550 1762 1948 1760 2135 2738 955 570 723
"AT1G09930" 2 5 7 1 3 2 4 7 5 2 2 0
"AT1G09932" 237 131 186 88 119 154 197 218 285 89 52 61
"AT1G09935" 0 0 0 0 0 0 0 0 1 0 0 0
"AT1G09940" 1288 973 1042 631 651 750 1910 2697 3609 1390 932 1137
"AT1G09950" 86 84 81 70 81 93 67 112 122 11 10 10
"AT1G09960" 971 549 686 364 364 410 703 1045 1196 609 346 443
"AT1G09970" 15888 10905 13090 9074 9202 10181 11026 19426 25304 8632 4961 6134
"AT1G09980" 1522 968 1187 856 938 943 1454 1852 2270 1250 866 996
"AT1G09995" 193 77 134 74 100 99 119 95 111 98 62 78
"AT1G10000" 49 23 40 18 19 30 51 79 123 33 17 24
"AT1G10010" 0 0 0 0 0 0 0 2 0 0 0 0
"AT1G10020" 2388 1342 1566 389 543 541 2674 4481 5382 1812 1007 1263
"AT1G10030" 522 325 387 319 437 453 843 761 932 523 337 409
"AT1G10040" 301 165 221 112 117 129 161 208 301 153 113 127
"AT1G10050" 983 593 703 549 528 553 809 1173 1483 636 319 404
"AT1G10060" 157 93 166 106 106 119 1186 1865 2534 328 232 205
"AT1G10070" 6938 6017 7520 166 150 176 8031 10745 17980 888 562 1006
"AT1G10090" 2418 1473 1886 2695 2715 2645 2473 3204 3657 965 664 799
"AT1G10095" 245 133 164 73 74 93 167 186 240 112 66 111
"AT1G10100" 0 0 1 0 1 0 0 1 1 0 0 0
"AT1G10110" 18 12 21 14 18 13 19 31 27 10 6 10
"AT1G10120" 1387 929 1086 365 493 490 751 1016 1215 908 617 693
"AT1G10130" 2165 1348 1526 955 974 1076 2189 2796 3226 1775 1204 1420
"AT1G10140" 7769 3427 4810 1005 1433 1554 3189 4831 6209 1108 591 731
"AT1G10150" 1525 765 957 577 688 724 1463 1683 2133 623 353 428
"AT1G10155" 8 4 3 2 5 10 22 41 46 12 5 6
"AT1G10160" 599 358 417 185 140 146 447 510 624 530 367 377
"AT1G10170" 3889 3161 3590 2627 2258 2317 5380 9613 10007 3303 1910 2543
"AT1G10180" 1023 674 791 581 596 634 1040 1619 1796 995 672 823
"AT1G10190" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G10200" 6631 3710 4422 1863 2565 2881 5648 7425 8575 3407 2144 2559
"AT1G10210" 1179 700 897 248 303 318 446 666 869 402 254 328
"AT1G10220" 81 31 56 14 35 34 64 71 98 22 11 9
"AT1G10230" 189 115 135 84 162 159 221 281 369 193 104 168
"AT1G10240" 343 239 305 203 223 239 358 523 603 316 242 237
"AT1G10250" 6 5 3 3 5 2 4 5 7 4 2 4
"AT1G10260" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G10270" 486 307 399 679 661 674 1213 2338 2643 521 326 350
"AT1G10280" 197 130 188 106 119 144 262 419 419 173 116 149
"AT1G10290" 4184 3016 3697 1953 2022 2174 4244 7048 8574 3306 2192 2585
"AT1G10300" 9 8 7 4 5 3 20 16 33 7 7 13
"AT1G10310" 336 211 321 227 344 423 810 1175 1442 514 354 427
"AT1G10320" 883 578 610 372 486 502 821 981 1334 580 412 469
"AT1G10330" 56 39 38 26 51 35 44 69 76 49 47 49
"AT1G10340" 207 243 303 98 71 81 113 250 531 203 103 174
"AT1G10350" 710 421 561 285 423 459 584 740 910 487 319 410
"AT1G10360" 382 227 303 458 517 506 2075 2531 3018 868 655 697
"AT1G10370" 494 216 300 2026 2426 2580 3039 4390 4712 270 168 184
"AT1G10380" 1488 986 1034 445 482 562 710 1312 1451 804 502 534
"AT1G10385" 11 1 2 3 3 4 8 11 9 2 1 3
"AT1G10390" 5572 3719 4573 2476 2578 2605 5486 8032 9853 3914 2500 2979
"AT1G10400" 154 96 136 8 10 10 13 21 31 36 23 27
"AT1G10410" 2768 1573 1855 1375 1677 1686 2594 3251 4113 1145 683 994
"AT1G10417" 60 28 37 26 16 29 62 54 73 40 27 41
"AT1G10419" 2 0 0 0 0 0 0 0 0 0 0 0
"AT1G10430" 1396 827 1025 583 671 687 1433 1967 2406 916 578 693
"AT1G10440" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G10450" 1595 965 1131 649 708 731 1296 1566 2136 1054 772 958
"AT1G10455" 2 1 1 0 0 2 0 0 0 0 0 0
"AT1G10460" 395 237 272 159 205 248 140 240 283 121 48 73
"AT1G10470" 3801 2392 2838 2572 2858 3497 4438 5694 7292 2059 1322 1675
"AT1G10480" 1367 890 1272 657 689 830 554 840 955 201 86 103
"AT1G10490" 452 238 329 361 367 476 1175 1647 1813 463 343 372
"AT1G10500" 721 381 530 390 532 580 1661 2169 2575 461 284 335
"AT1G10510" 909 628 753 824 847 985 2490 2850 3432 1331 979 1185
"AT1G10520" 57 40 42 24 40 37 69 97 117 53 33 43
"AT1G10522" 383 164 223 326 436 472 2065 3489 4578 283 203 246
"AT1G10530" 82 48 76 24 27 28 49 76 71 44 37 41
"AT1G10538" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G10540" 25 11 17 9 8 8 22 15 28 17 14 26
"AT1G10550" 2250 1271 1758 200 330 335 1045 1621 1957 507 268 333
"AT1G10560" 235 174 240 38 29 26 79 139 144 75 41 62
"AT1G10570" 881 475 554 338 461 453 820 883 1083 575 409 480
"AT1G10580" 1957 1388 1712 1043 1189 1232 1844 2749 3515 1636 973 1239
"AT1G10585" 5 2 4 1 11 7 121 162 194 7 5 4
"AT1G10586" 1 0 1 0 0 0 0 0 0 0 0 0
"AT1G10588" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G10590" 4455 4231 4646 2356 2432 3057 4724 6043 7643 4535 2687 3290
"AT1G10600" 675 317 383 267 305 309 1146 1386 1650 458 274 421
"AT1G10610" 457 303 322 115 146 149 379 425 513 388 288 339
"AT1G10620" 0 0 0 0 0 0 3 1 0 1 1 1
"AT1G10630" 2775 1739 2080 1177 1431 1518 2469 3465 4034 2430 1515 1751
"AT1G10640" 187 145 161 404 492 607 528 564 557 312 206 272
"AT1G10650" 1516 806 908 886 1094 1183 1536 2006 2579 707 478 527
"AT1G10652" 1 0 0 0 0 0 0 0 0 0 0 0
"AT1G10657" 7 0 3 90 120 131 55 57 95 555 503 378
"AT1G10660" 2603 1698 2014 993 1177 1241 2473 2865 3409 1630 1172 1432
"AT1G10670" 7916 4906 6084 4666 5483 5706 10883 14747 17551 7895 4767 5671
"AT1G10680" 12 8 7 5 2 9 16 21 21 11 2 6
"AT1G10682" 13351 3230 3896 1893 4163 4079 10027 10714 14313 2351 1280 1609
"AT1G10690" 231 129 158 33 42 46 143 191 233 76 66 69
"AT1G10700" 893 472 620 299 440 457 1296 1815 2426 735 458 582
"AT1G10705" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G10710" 4 0 1 0 3 1 14 14 8 3 1 3
"AT1G10717" 0 1 0 0 0 0 0 0 0 0 0 0
"AT1G10720" 2891 1179 1571 774 1215 1204 1414 2024 2233 1018 562 834
"AT1G10730" 617 350 401 348 275 311 326 520 638 371 222 296
"AT1G10740" 3052 1843 2222 1012 1163 1154 4452 6025 7653 2758 1878 2051
"AT1G10745" 0 0 0 0 0 0 0 1 0 0 0 0
"AT1G10747" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G10750" 216 134 191 79 95 105 146 189 225 169 106 115
"AT1G10760" 2922 2558 3107 3050 3228 3348 17143 20704 23454 4216 3368 4011
"AT1G10770" 4 1 4 5 4 2 120 191 276 3 0 3
"AT1G10780" 141 62 77 62 98 83 172 250 271 201 97 153
"AT1G10790" 30 29 25 25 21 19 24 49 40 15 5 7
"AT1G10800" 78 61 40 57 57 61 35 45 54 43 19 21
"AT1G10810" 104 79 88 40 43 54 56 90 81 50 43 60
"AT1G10820" 813 452 518 469 466 562 739 919 1082 522 372 447
"AT1G10830" 586 328 363 377 517 524 1635 2133 2510 738 598 641
"AT1G10840" 4153 2219 3176 1498 1803 1766 5668 8031 10013 3256 2125 2754
"AT1G10850" 1051 781 1002 620 683 758 1158 1759 2076 1710 1202 1342
"AT1G10865" 1804 875 1151 861 1089 1550 3054 2977 3719 703 516 565
"AT1G10870" 1352 863 1071 734 796 843 1224 1627 1979 1221 832 869
"AT1G10880" 0 4 0 0 0 0 1 4 6 0 0 0
"AT1G10890" 3325 1710 1894 705 964 963 2168 2532 3398 1090 815 953
"AT1G10900" 1621 863 1059 1162 1408 1306 2158 2797 3409 813 549 631
"AT1G10910" 1124 681 866 492 582 561 1714 1971 2360 1046 858 1014
"AT1G10920" 164 69 100 52 71 65 304 367 397 56 50 55
"AT1G10930" 270 169 226 385 482 462 818 936 1125 546 426 473
"AT1G10940" 3862 1941 2499 1294 1553 1473 3758 4614 5759 1611 1060 1285
"AT1G10950" 9597 5383 6308 2889 3359 3317 9483 14793 17124 7595 5007 5833
"AT1G10960" 6909 7166 8174 10215 15824 17786 31053 40768 48829 8002 5873 6364
"AT1G10970" 287 150 250 193 263 220 381 580 570 269 135 179
"AT1G10980" 0 0 0 0 1 0 1 4 1 1 0 1
"AT1G10990" 75 76 108 20 26 27 133 213 349 231 141 169
"AT1G11000" 1214 797 974 84 105 89 867 1131 1382 655 377 453
"AT1G11010" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G11020" 1214 582 741 336 501 496 826 1111 1300 551 292 462
"AT1G11030" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G11040" 3 4 1 5 3 2 4 9 10 2 1 1
"AT1G11050" 688 474 534 245 273 304 539 802 1068 409 240 276
"AT1G11055" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G11060" 878 533 669 411 495 465 756 963 1151 689 422 519
"AT1G11070" 23 29 24 18 13 7 17 11 17 162 126 72
"AT1G11080" 5 7 2 3 1 3 18 25 75 16 5 19
"AT1G11090" 429 225 278 311 424 470 465 752 895 299 176 228
"AT1G11100" 317 191 235 174 156 175 142 204 266 144 86 98
"AT1G11110" 0 0 0 0 0 0 0 1 0 0 0 1
"AT1G11112" 0 1 3 2 2 1 6 8 10 3 8 1
"AT1G11120" 678 481 501 20 32 35 213 288 338 197 103 173
"AT1G11125" 90 66 63 3 15 11 37 89 91 39 22 37
"AT1G11130" 233 149 204 178 210 221 309 445 532 322 247 255
"AT1G11145" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G11150" 272 175 231 153 208 235 247 292 411 246 139 180
"AT1G11160" 54 53 42 57 47 52 93 127 166 95 65 85
"AT1G11170" 165 86 115 164 206 201 199 263 321 84 48 65
"AT1G11175" 1590 781 960 144 240 256 497 838 939 337 229 305
"AT1G11180" 772 484 577 389 462 476 922 1085 1379 371 262 291
"AT1G11185" 428 92 81 24 46 49 111 104 190 33 20 12
"AT1G11190" 516 303 369 393 465 490 283 447 447 182 124 107
"AT1G11200" 545 297 395 284 388 331 648 879 1014 469 313 349
"AT1G11210" 1098 535 650 697 866 859 633 923 1124 232 91 124
"AT1G11220" 69 36 44 22 38 25 63 103 126 72 36 60
"AT1G11230" 0 0 0 0 0 1 2 2 1 0 0 0
"AT1G11240" 892 576 808 425 582 614 1300 2065 2629 743 470 579
"AT1G11250" 19 15 13 1 4 2 4 7 12 16 13 13
"AT1G11260" 19410 13822 17079 1032 1238 1269 44924 71253 97139 11910 6871 8329
"AT1G11265" 0 0 0 0 0 0 0 0 0 0 0 0
"AT1G11270" 144 117 145 83 95 77 138 182 180 89 90 81
"AT1G11280" 1004 632 689 473 509 534 1286 1641 2025 976 706 813
"AT1G11290" 66 30 39 84 92 87 338 447 536 147 132 130
"AT1G11300" 263 188 187 200 246 280 499 682 978 664 397 448
"AT1G11310" 4594 2651 3262 2582 2955 3323 5389 7296 9642 3192 1993 2429
"AT1G11320" 105 62 62 106 113 119 195 276 299 140 106 86
"AT1G11330" 105 60 81 334 377 417 769 985 1307 450 305 306
"AT1G11340" 26 23 11 7 7 14 142 207 271 123 58 83
"AT1G11350" 666 387 435 173 211 201 1728 2518 2919 1296 804 907
"AT1G11360" 2671 2061 2545 861 982 1106 2465 3564 4386 1951 1169 1281
"AT1G11362" 5 0 0 0 0 0 42 42 77 1 0 0
"AT1G11370" 0 0 0 0 0 0 2 2 8 0 1 0
"AT1G11380" 1458 714 755 522 691 747 2032 2611 3336 548 355 413
"AT1G11390" 753 426 573 545 638 622 1044 1424 1685 578 403 483
"AT1G11400" 1669 844 1062 552 719 852 2174 2890 3799 966 649 830
"AT1G11410" 972 487 576 574 687 655 1268 1740 1820 562 290 392
"AT1G11420" 90 44 83 42 52 39 58 88 117 78 57 66
"AT1G11430" 1509 1155 1319 1785 2076 2466 4657 6281 7735 3242 2238 2559
"AT1G11440" 844 451 506 254 339 356 511 615 789 489 299 378
"AT1G11450" 191 106 126 126 162 145 209 332 414 86 56 62
"AT1G11460" 6 1 7 4 4 2 4 8 16 1 5 1
"AT1G11470" 0 0 0 1 0 0 0 0 0 0 0 0
"AT1G11475" 691 340 404 309 558 555 1414 1545 1902 331 208 229
"AT1G11480" 5993 3645 4561 1727 2181 2187 4422 6817 8367 3555 2401 3009
"AT1G11482" 2 2 2 0 1 4 2 8 6 2 2 4
"AT1G11490" 14 8 8 0 4 6 6 9 17 5 3 2
"AT1G11500" 43 16 28 9 11 19 56 50 55 22 11 10
"AT1G11510" 0 0 0 0 0 0 0 0 1 0 0 0
"AT1G11520" 138 158 135 73 90 101 118 200 365 74 54 77
"AT1G11530" 2093 1463 1754 1302 1711 2158 3842 3748 4802 833 477 655
"AT1G11540" 82 65 88 39 38 36 32 56 78 91 39 93
"AT1G11545" 6084 4249 5220 376 595 632 3652 6534 7088 4235 2379 2721
"AT1G11550" 0 0 0 0 0 0 0 1 0 0 0 0
"AT1G11560" 7 1 2 0 3 5 1 4 6 7 3 0
"AT1G11570" 37 13 20 21 13 16 64 78 81 38 22 18
"AT1G11572" 0 1 0 0 2 1 1 4 8 0 0 0
