"GSM1466934" "GSM1466935" "GSM1466936" "GSM1466937" "GSM1466938" "GSM1466939"
"AT1G80530" 85 121 101 78 79 118
"AT1G80540" 1 0 0 0 0 0
"AT1G80550" 33 35 31 24 28 25
"AT1G80555" 0 1 1 0 1 0
"AT1G80560" 103 86 34 75 91 81
"AT1G80570" 19 22 38 11 14 15
"AT1G80580" 0 0 0 0 0 0
"AT1G80590" 0 0 0 0 0 0
"AT1G80600" 245 205 130 144 187 175
"AT1G80610" 87 195 245 48 270 161
"AT1G80620" 46 61 45 42 56 42
"AT1G80630" 28 28 14 21 22 21
"AT1G80640" 47 46 35 51 36 53
"AT1G80650" 55 79 53 59 50 98
"AT1G80660" 2 6 2 1 2 2
"AT1G80670" 50 76 62 34 66 92
"AT1G80680" 69 89 65 56 97 72
"AT1G80690" 16 22 4 23 9 15
"AT1G80700" 23 33 54 27 28 37
"AT1G80710" 3 10 0 6 1 5
"AT1G80720" 13 15 2 11 8 10
"AT1G80730" 0 0 0 0 0 0
"AT1G80740" 1 0 0 0 0 0
"AT1G80745" 2 4 1 2 0 1
"AT1G80750" 55 66 37 49 59 50
"AT1G80760" 88 18 119 68 50 188
"AT1G80770" 68 126 79 73 77 101
"AT1G80780" 189 208 189 163 127 230
"AT1G80790" 95 150 166 99 132 157
"AT1G80800" 8 25 29 6 10 24
"AT1G80810" 19 43 48 15 60 38
"AT1G80820" 23 31 150 8 102 133
"AT1G80830" 59 126 120 74 211 203
"AT1G80831" 0 0 0 0 0 0
"AT1G80840" 1004 3206 3516 403 3817 2615
"AT1G80850" 18 31 16 22 21 20
"AT1G80860" 68 53 51 51 46 60
"AT1G80865" 0 0 1 0 0 0
"AT1G80870" 42 23 20 29 25 24
"AT1G80880" 1 5 1 6 2 2
"AT1G80890" 36 52 29 19 48 29
"AT1G80900" 12 17 24 15 16 19
"AT1G80910" 33 53 56 20 47 46
"AT1G80920" 539 705 379 347 945 848
"AT1G80930" 133 234 216 130 254 242
"AT1G80940" 92 162 106 62 104 127
"AT1G80950" 95 93 75 53 88 98
"AT1G80960" 17 44 46 13 23 46
"AT1G80970" 8 6 11 0 4 6
"AT1G80980" 18 43 89 27 37 32
"AT1G80990" 0 0 0 0 0 0
"AT1G81001" 3 1 0 0 2 1
"AT1G81020" 0 0 0 0 0 0
"AT2G01008" 19 2 4 6 1 6
"AT2G01010" 5299 21547 20688 5042 19622 14645
"AT2G01020" 362 70 93 134 25 88
"AT2G01021" 168 380 386 54 176 248
"AT2G01022" 0 0 0 0 0 0
"AT2G01023" 0 0 0 0 0 0
"AT2G01024" 0 0 0 0 0 0
"AT2G01026" 0 0 0 0 0 0
"AT2G01028" 0 0 0 0 0 0
"AT2G01029" 0 1 0 0 1 1
"AT2G01031" 0 0 0 0 0 0
"AT2G01034" 0 0 0 0 0 0
"AT2G01037" 0 1 0 0 0 0
"AT2G01040" 0 2 1 0 2 1
"AT2G01050" 0 0 0 0 0 0
"AT2G01060" 112 138 89 92 113 123
"AT2G01070" 55 77 39 62 59 69
"AT2G01080" 43 69 58 22 37 53
"AT2G01090" 28 26 27 19 22 30
"AT2G01100" 91 202 137 102 162 164
"AT2G01110" 505 302 275 307 167 292
"AT2G01120" 15 12 8 9 12 6
"AT2G01130" 37 115 132 52 97 106
"AT2G01140" 367 464 366 323 331 479
"AT2G01150" 27 36 17 11 19 17
"AT2G01160" 0 0 0 0 0 0
"AT2G01170" 80 101 100 93 82 71
"AT2G01175" 2 2 6 0 0 3
"AT2G01180" 296 847 942 149 834 588
"AT2G01190" 121 187 131 59 174 176
"AT2G01200" 0 5 0 0 2 0
"AT2G01210" 11 19 4 5 13 3
"AT2G01220" 82 157 177 108 116 171
"AT2G01240" 0 0 0 0 0 0
"AT2G01250" 575 422 148 394 300 387
"AT2G01260" 46 46 78 34 48 100
"AT2G01270" 133 160 143 104 123 173
"AT2G01275" 0 0 0 2 0 0
"AT2G01280" 0 1 2 1 0 2
"AT2G01290" 44 52 51 30 32 49
"AT2G01300" 12 41 61 6 54 44
"AT2G01310" 0 0 1 0 0 0
"AT2G01320" 109 211 209 101 141 219
"AT2G01330" 9 34 30 11 13 25
"AT2G01340" 52 43 100 18 50 42
"AT2G01350" 99 173 125 82 189 120
"AT2G01360" 0 0 0 0 0 0
"AT2G01370" 0 0 0 0 0 0
"AT2G01372" 0 0 0 0 0 0
"AT2G01390" 2 12 1 4 5 0
"AT2G01400" 14 17 10 9 22 21
"AT2G01410" 49 55 46 41 32 61
"AT2G01420" 322 450 211 226 203 286
"AT2G01422" 0 1 0 0 0 1
"AT2G01430" 0 0 3 0 0 1
"AT2G01440" 71 110 111 44 69 74
"AT2G01450" 347 872 931 264 788 759
"AT2G01460" 25 73 64 31 53 67
"AT2G01470" 88 133 156 87 131 129
"AT2G01480" 35 91 41 32 59 87
"AT2G01490" 140 194 224 99 146 183
"AT2G01500" 0 0 2 1 0 0
"AT2G01505" 18 16 14 19 5 17
"AT2G01510" 4 6 2 1 2 3
"AT2G01520" 4 1 0 1 0 0
"AT2G01530" 0 0 0 1 3 1
"AT2G01540" 40 41 71 23 69 99
"AT2G01550" 0 0 0 0 0 0
"AT2G01554" 0 0 0 0 0 0
"AT2G01560" 0 0 0 0 0 0
"AT2G01570" 210 224 305 146 163 251
"AT2G01580" 0 0 0 0 0 0
"AT2G01590" 209 76 77 114 41 155
"AT2G01600" 191 214 322 164 262 226
"AT2G01610" 6 15 13 4 6 5
"AT2G01620" 82 68 63 42 46 60
"AT2G01630" 93 75 84 66 57 90
"AT2G01640" 27 18 30 29 18 32
"AT2G01650" 66 99 86 42 81 93
"AT2G01660" 27 51 22 24 41 33
"AT2G01667" 0 0 0 0 0 0
"AT2G01670" 226 527 474 134 499 375
"AT2G01680" 89 114 111 64 74 98
"AT2G01690" 81 121 134 94 128 131
"AT2G01700" 0 0 0 0 0 0
"AT2G01710" 62 49 44 28 40 39
"AT2G01720" 138 185 134 138 161 161
"AT2G01730" 3 9 5 3 7 3
"AT2G01735" 33 32 34 14 21 38
"AT2G01740" 5 3 2 2 3 0
"AT2G01750" 13 26 5 19 15 17
"AT2G01755" 41 31 10 21 12 30
"AT2G01760" 14 27 5 8 13 21
"AT2G01770" 0 0 0 0 0 0
"AT2G01780" 0 0 0 0 0 0
"AT2G01790" 0 0 0 0 0 0
"AT2G01800" 0 0 0 0 0 0
"AT2G01810" 0 0 0 0 2 0
"AT2G01818" 2 7 0 5 5 1
"AT2G01820" 275 241 154 235 181 200
"AT2G01830" 21 33 8 28 25 23
"AT2G01840" 0 0 0 0 0 0
"AT2G01850" 347 379 317 151 244 447
"AT2G01860" 14 17 8 8 10 11
"AT2G01870" 42 28 11 30 13 33
"AT2G01880" 0 0 0 0 0 0
"AT2G01890" 25 2 9 7 1 20
"AT2G01900" 0 0 0 0 0 0
"AT2G01905" 0 0 0 0 0 0
"AT2G01910" 148 183 124 121 190 214
"AT2G01913" 3 3 0 1 3 3
"AT2G01918" 9 8 3 2 4 6
"AT2G01920" 0 1 0 0 0 0
"AT2G01930" 77 81 76 73 32 116
"AT2G01940" 22 16 20 10 25 30
"AT2G01950" 47 64 21 44 46 51
"AT2G01960" 0 0 0 0 0 0
"AT2G01970" 180 168 165 154 192 196
"AT2G01973" 0 0 0 0 0 0
"AT2G01980" 39 84 66 49 66 82
"AT2G01990" 46 55 38 34 30 41
"AT2G02000" 0 0 1 0 1 1
"AT2G02010" 2 26 71 5 60 45
"AT2G02020" 48 65 42 58 49 88
"AT2G02023" 0 0 3 0 0 1
"AT2G02026" 0 0 0 0 0 0
"AT2G02030" 0 0 0 0 0 0
"AT2G02040" 187 148 134 87 152 199
"AT2G02050" 188 162 131 131 124 222
"AT2G02060" 4 17 15 4 8 10
"AT2G02061" 2 4 5 0 1 5
"AT2G02070" 97 139 61 78 91 73
"AT2G02080" 84 100 171 93 60 135
"AT2G02090" 36 108 76 54 92 88
"AT2G02100" 131 393 280 137 229 198
"AT2G02103" 0 0 0 0 0 0
"AT2G02110" 0 0 0 0 0 0
"AT2G02120" 2 1 2 1 1 0
"AT2G02130" 287 410 129 247 289 295
"AT2G02135" 0 0 0 0 1 1
"AT2G02140" 0 1 0 0 0 0
"AT2G02147" 0 0 0 1 0 1
"AT2G02148" 15 11 11 10 16 15
"AT2G02150" 2 3 2 4 7 5
"AT2G02160" 228 351 193 134 301 257
"AT2G02170" 31 54 15 28 24 28
"AT2G02180" 84 95 119 59 91 121
"AT2G02190" 0 0 0 0 0 0
"AT2G02200" 0 0 0 0 0 1
"AT2G02205" 0 0 0 0 0 0
"AT2G02210" 0 0 0 0 0 0
"AT2G02220" 112 147 162 86 171 199
"AT2G02230" 37 87 86 47 114 96
"AT2G02240" 2 9 10 4 6 11
"AT2G02250" 0 0 0 0 0 1
"AT2G02260" 0 0 0 0 0 0
"AT2G02270" 0 0 0 0 0 0
"AT2G02280" 0 0 0 0 0 0
"AT2G02290" 0 0 0 0 0 0
"AT2G02300" 0 0 0 0 0 0
"AT2G02310" 1 5 11 0 15 9
"AT2G02320" 0 0 0 0 1 2
"AT2G02330" 0 0 1 0 0 1
"AT2G02340" 1 1 5 0 7 12
"AT2G02350" 7 16 6 5 16 27
"AT2G02360" 48 107 116 42 117 76
"AT2G02370" 37 77 95 24 68 64
"AT2G02380" 0 1 0 2 1 3
"AT2G02390" 70 136 169 52 142 197
"AT2G02400" 38 45 32 41 44 46
"AT2G02410" 24 77 32 25 48 40
"AT2G02430" 0 1 0 2 0 3
"AT2G02440" 0 0 0 0 0 0
"AT2G02450" 94 109 53 76 109 84
"AT2G02470" 39 53 35 30 53 56
"AT2G02480" 17 23 21 18 15 30
"AT2G02490" 0 0 0 0 0 0
"AT2G02498" 0 0 0 0 0 0
"AT2G02500" 50 30 22 38 21 22
"AT2G02510" 170 160 78 92 113 127
"AT2G02515" 0 0 0 0 0 0
"AT2G02520" 0 0 0 0 0 0
"AT2G02540" 3 4 0 8 2 4
"AT2G02550" 0 0 0 0 0 1
"AT2G02560" 70 117 94 79 126 123
"AT2G02570" 91 254 224 114 192 204
"AT2G02580" 0 0 0 0 0 0
"AT2G02590" 12 13 1 7 8 9
"AT2G02600" 0 0 0 0 0 0
"AT2G02610" 0 0 0 0 0 0
"AT2G02620" 0 0 0 0 0 0
"AT2G02630" 0 0 0 0 0 0
"AT2G02640" 0 0 0 0 0 0
"AT2G02650" 0 0 0 0 0 0
"AT2G02660" 0 0 0 0 0 0
"AT2G02670" 0 0 0 0 0 0
"AT2G02680" 0 0 0 0 0 0
"AT2G02690" 0 0 0 0 0 0
"AT2G02700" 0 0 1 0 0 1
"AT2G02710" 137 235 273 120 155 290
"AT2G02720" 1 1 3 1 2 0
"AT2G02730" 24 42 32 31 31 49
"AT2G02740" 29 22 15 23 21 16
"AT2G02741" 0 0 0 0 0 0
"AT2G02750" 4 5 4 5 1 1
"AT2G02760" 332 467 309 252 394 256
"AT2G02770" 21 46 33 33 17 39
"AT2G02780" 26 43 7 26 21 32
"AT2G02790" 18 33 18 20 26 23
"AT2G02795" 0 0 0 0 0 0
"AT2G02800" 103 171 165 72 219 156
"AT2G02810" 18 72 37 13 59 90
"AT2G02820" 15 38 23 20 45 29
"AT2G02830" 0 0 0 0 0 0
"AT2G02835" 0 0 0 0 0 0
"AT2G02840" 0 0 0 0 0 0
"AT2G02850" 1 7 0 4 5 5
"AT2G02860" 38 120 155 39 149 87
"AT2G02870" 87 74 144 58 89 129
"AT2G02880" 10 20 5 8 11 26
"AT2G02890" 0 0 0 0 0 0
"AT2G02900" 0 0 0 0 0 0
"AT2G02910" 15 25 19 26 24 18
"AT2G02930" 87 201 68 51 334 160
"AT2G02950" 81 88 21 44 48 35
"AT2G02955" 9 19 13 10 13 9
"AT2G02960" 48 138 148 42 102 157
"AT2G02970" 74 122 78 67 87 119
"AT2G02980" 11 16 1 3 8 9
"AT2G02990" 0 0 0 1 0 2
"AT2G03000" 0 0 0 0 0 0
"AT2G03010" 1 13 4 7 3 10
"AT2G03020" 2 2 0 2 1 0
"AT2G03030" 0 0 0 0 0 0
"AT2G03040" 0 0 0 0 0 0
"AT2G03050" 9 8 7 8 6 3
"AT2G03060" 7 23 43 8 16 31
"AT2G03070" 50 49 53 40 43 60
"AT2G03080" 0 0 0 0 0 0
"AT2G03090" 21 18 1 46 6 15
"AT2G03100" 0 0 0 0 0 0
"AT2G03110" 0 0 0 0 0 0
"AT2G03120" 54 137 118 70 119 167
"AT2G03130" 1 0 1 0 1 0
"AT2G03140" 49 115 121 64 104 84
"AT2G03150" 78 194 158 80 188 168
"AT2G03160" 0 0 0 0 0 0
"AT2G03170" 0 0 0 0 0 0
"AT2G03180" 0 0 0 0 0 0
"AT2G03190" 0 0 0 0 0 0
"AT2G03200" 0 1 0 2 0 5
"AT2G03210" 1 2 4 1 3 0
"AT2G03220" 41 46 53 31 39 49
"AT2G03230" 2 1 0 0 0 1
"AT2G03240" 89 231 494 49 313 279
"AT2G03250" 0 0 0 0 0 0
"AT2G03260" 4 2 0 1 2 0
"AT2G03270" 18 27 20 11 26 24
"AT2G03280" 17 20 21 15 26 22
"AT2G03290" 0 1 1 0 0 0
"AT2G03291" 0 0 0 0 0 0
"AT2G03300" 0 0 0 0 0 0
"AT2G03310" 108 66 76 58 57 79
"AT2G03320" 0 0 0 0 1 0
"AT2G03330" 25 26 31 8 19 26
"AT2G03340" 50 79 53 55 78 51
"AT2G03350" 75 55 18 48 48 59
"AT2G03360" 0 0 1 0 2 1
"AT2G03370" 0 0 0 0 0 0
"AT2G03380" 5 6 0 5 5 4
"AT2G03390" 120 141 102 111 93 136
"AT2G03410" 2 1 5 0 1 1
"AT2G03420" 0 0 0 0 0 0
"AT2G03430" 20 26 41 18 20 37
"AT2G03440" 757 378 384 451 372 461
"AT2G03445" 0 0 0 0 0 1
"AT2G03450" 10 11 18 6 22 8
"AT2G03460" 1 2 4 0 2 1
"AT2G03470" 75 71 67 55 78 73
"AT2G03480" 18 50 8 19 30 17
"AT2G03490" 0 0 0 0 0 0
"AT2G03500" 17 68 14 43 40 27
"AT2G03505" 10 7 21 5 10 13
"AT2G03510" 93 117 69 67 146 143
"AT2G03520" 1 0 0 0 0 1
"AT2G03530" 95 172 286 85 109 174
"AT2G03540" 43 46 70 18 30 52
"AT2G03550" 104 147 51 45 72 63
"AT2G03560" 2 2 7 0 0 0
"AT2G03565" 0 0 0 0 0 0
"AT2G03570" 0 0 0 0 0 0
"AT2G03580" 0 0 1 0 0 1
"AT2G03590" 22 16 44 14 12 21
"AT2G03600" 0 0 3 0 0 1
"AT2G03610" 0 0 1 0 0 0
"AT2G03620" 35 33 36 27 30 42
"AT2G03630" 0 0 0 0 0 0
"AT2G03640" 115 155 115 88 126 144
"AT2G03650" 0 0 0 0 0 0
"AT2G03660" 0 0 0 0 0 0
"AT2G03667" 15 34 35 20 26 41
"AT2G03670" 7 25 13 15 13 19
"AT2G03680" 414 316 188 217 297 325
"AT2G03690" 40 64 40 32 63 56
"AT2G03700" 0 0 0 0 0 0
"AT2G03710" 47 40 67 31 21 46
"AT2G03720" 0 0 3 0 0 0
"AT2G03730" 163 98 202 107 140 243
"AT2G03740" 0 0 0 0 1 1
"AT2G03750" 122 65 48 69 49 56
"AT2G03760" 86 79 49 62 116 101
"AT2G03770" 1 1 1 0 0 2
"AT2G03780" 28 36 40 28 31 37
"AT2G03790" 0 0 0 0 0 0
"AT2G03800" 25 28 85 20 45 42
"AT2G03810" 37 23 23 44 41 42
"AT2G03820" 175 161 119 137 138 149
"AT2G03821" 0 0 1 0 0 0
"AT2G03822" 0 0 0 0 0 0
"AT2G03830" 1 2 11 0 5 1
"AT2G03840" 0 0 1 0 0 0
"AT2G03850" 0 0 4 0 2 1
"AT2G03860" 0 0 0 0 0 0
"AT2G03870" 90 81 100 58 48 123
"AT2G03880" 6 4 5 0 6 5
"AT2G03890" 239 348 165 126 152 237
"AT2G03900" 0 0 0 0 0 0
"AT2G03910" 0 0 0 0 0 0
"AT2G03913" 0 0 0 0 0 0
"AT2G03915" 0 0 0 0 0 0
"AT2G03920" 0 0 0 0 0 0
"AT2G03930" 0 0 0 0 0 0
"AT2G03931" 0 0 0 0 0 0
"AT2G03932" 0 0 0 0 0 0
"AT2G03933" 0 0 0 0 0 0
"AT2G03934" 0 0 0 0 0 0
"AT2G03935" 0 0 0 0 0 0
"AT2G03936" 0 0 0 0 0 0
"AT2G03937" 0 0 0 0 0 0
"AT2G03938" 0 0 0 0 0 0
"AT2G03940" 0 0 0 0 0 0
"AT2G03950" 0 0 0 0 0 0
"AT2G03955" 0 0 0 0 0 0
"AT2G03958" 0 0 0 0 0 0
"AT2G03960" 0 0 0 0 0 0
"AT2G03970" 0 0 0 0 0 0
"AT2G03972" 0 0 0 0 0 0
"AT2G03980" 69 80 101 58 42 89
"AT2G03990" 0 0 0 0 0 0
"AT2G04000" 0 0 0 0 0 0
"AT2G04010" 0 0 0 0 0 0
"AT2G04020" 0 0 0 0 0 0
"AT2G04025" 0 0 0 0 0 0
"AT2G04030" 255 306 113 280 269 176
"AT2G04031" 0 0 0 0 0 0
"AT2G04032" 0 0 0 0 0 0
"AT2G04033" 0 0 0 0 0 0
"AT2G04034" 0 0 0 0 0 0
"AT2G04035" 0 0 0 0 0 0
"AT2G04036" 0 0 0 0 0 0
"AT2G04037" 0 0 0 0 0 0
"AT2G04038" 0 0 0 0 0 2
"AT2G04039" 230 64 151 119 35 184
"AT2G04040" 10 1 10 3 8 11
"AT2G04041" 0 0 0 0 0 0
"AT2G04042" 0 0 0 0 0 0
"AT2G04043" 0 0 0 0 0 0
"AT2G04045" 0 0 0 0 0 0
"AT2G04046" 0 0 0 0 0 0
"AT2G04047" 0 0 0 0 0 0
"AT2G04050" 39 5 28 19 8 19
"AT2G04060" 0 0 0 0 0 0
"AT2G04063" 0 0 0 0 0 0
"AT2G04066" 0 0 4 0 0 1
"AT2G04070" 7 30 22 10 31 32
"AT2G04080" 47 79 98 28 56 64
"AT2G04090" 0 0 0 1 0 0
"AT2G04100" 1 5 37 2 14 25
"AT2G04110" 56 25 99 25 33 44
"AT2G04115" 0 0 0 0 0 0
"AT2G04120" 1 1 0 0 0 1
"AT2G04130" 0 0 0 0 0 0
"AT2G04135" 1 5 3 0 2 7
"AT2G04140" 0 0 0 0 0 0
"AT2G04150" 2 0 1 0 0 0
"AT2G04160" 331 185 155 244 135 177
"AT2G04170" 25 44 42 20 17 22
"AT2G04180" 0 0 0 0 0 0
"AT2G04190" 1 0 0 0 0 1
"AT2G04200" 0 0 0 0 0 0
"AT2G04210" 0 0 0 0 0 0
"AT2G04220" 0 0 0 0 0 0
"AT2G04230" 33 47 64 40 46 72
"AT2G04235" 4 7 0 11 6 2
"AT2G04240" 62 91 58 24 52 64
"AT2G04250" 0 0 0 0 0 0
"AT2G04260" 0 0 0 0 0 0
"AT2G04270" 72 81 166 78 64 106
"AT2G04280" 142 105 44 79 75 79
"AT2G04290" 0 0 0 0 0 0
"AT2G04300" 0 0 0 0 0 0
"AT2G04305" 46 94 116 42 95 94
"AT2G04310" 0 0 0 0 0 0
"AT2G04320" 0 0 0 0 0 0
"AT2G04330" 1 0 0 0 0 0
"AT2G04340" 39 33 35 20 26 45
"AT2G04350" 140 213 365 108 155 281
"AT2G04360" 52 58 47 56 52 47
"AT2G04370" 0 0 0 0 0 0
"AT2G04378" 66 94 80 51 54 72
"AT2G04380" 0 0 0 0 0 0
"AT2G04390" 257 179 129 138 121 195
"AT2G04395" 0 0 0 0 1 1
"AT2G04400" 69 162 169 69 279 202
"AT2G04410" 341 319 383 183 214 316
"AT2G04420" 0 0 1 0 0 2
"AT2G04425" 0 0 0 0 0 0
"AT2G04430" 10 25 24 13 31 37
"AT2G04440" 1 0 0 0 1 0
"AT2G04450" 12 50 54 8 65 102
"AT2G04460" 0 13 20 0 14 15
"AT2G04470" 0 0 0 0 0 0
"AT2G04480" 0 0 0 0 0 0
"AT2G04490" 3 14 5 6 10 14
"AT2G04495" 22 110 104 10 138 111
"AT2G04500" 0 0 0 0 0 1
"AT2G04510" 0 0 0 0 0 0
"AT2G04515" 2 10 1 3 6 9
"AT2G04520" 130 152 147 97 189 140
"AT2G04530" 23 31 15 18 18 24
"AT2G04540" 24 60 60 34 29 50
"AT2G04550" 47 49 32 26 68 41
"AT2G04560" 12 18 18 9 10 25
"AT2G04570" 326 46 19 408 40 127
"AT2G04580" 0 0 0 0 0 0
"AT2G04590" 0 0 0 0 0 0
"AT2G04600" 0 0 0 0 0 0
"AT2G04610" 0 0 0 0 0 2
"AT2G04620" 31 40 21 18 31 25
"AT2G04622" 0 0 0 0 0 0
"AT2G04625" 0 0 0 0 0 0
"AT2G04630" 84 83 95 86 55 73
"AT2G04650" 6 7 5 5 8 8
"AT2G04660" 13 27 40 23 27 30
"AT2G04670" 0 0 0 0 0 0
"AT2G04675" 0 0 0 0 0 0
"AT2G04680" 0 0 0 0 0 0
"AT2G04690" 135 191 165 88 157 221
"AT2G04700" 368 335 230 206 223 287
"AT2G04710" 0 0 0 0 0 0
"AT2G04720" 0 0 0 0 0 0
"AT2G04730" 0 0 0 0 0 0
"AT2G04740" 42 41 20 18 36 44
"AT2G04750" 0 0 0 0 0 0
"AT2G04760" 0 0 0 0 0 0
"AT2G04770" 0 0 0 0 0 0
"AT2G04780" 117 78 11 93 48 61
"AT2G04790" 32 36 11 19 11 23
"AT2G04795" 23 22 34 9 20 33
"AT2G04800" 0 0 0 0 0 0
"AT2G04810" 0 0 0 1 0 0
"AT2G04820" 0 0 0 0 0 0
"AT2G04830" 0 0 0 0 0 0
"AT2G04840" 3 0 5 1 4 1
"AT2G04842" 208 263 250 185 136 207
"AT2G04845" 18 18 10 14 16 13
"AT2G04850" 45 31 18 33 19 29
"AT2G04852" 2 1 0 1 1 0
"AT2G04860" 1 11 5 2 6 4
"AT2G04865" 37 60 49 35 45 48
"AT2G04870" 0 0 0 0 0 0
"AT2G04880" 80 114 124 53 104 135
"AT2G04890" 38 46 33 24 38 49
"AT2G04900" 63 86 49 45 83 93
"AT2G04910" 0 0 0 0 0 0
"AT2G04920" 0 0 0 0 0 0
"AT2G04925" 0 0 0 0 0 0
"AT2G04930" 0 0 0 0 0 0
"AT2G04940" 46 61 62 22 41 49
"AT2G04950" 0 0 0 0 0 0
"AT2G04970" 0 0 0 0 0 0
"AT2G04980" 0 0 0 0 0 0
"AT2G04990" 0 0 0 0 0 0
"AT2G05000" 0 0 0 0 0 0
"AT2G05010" 0 0 0 0 0 0
"AT2G05020" 0 0 0 0 0 0
"AT2G05025" 0 0 0 0 0 0
"AT2G05030" 0 0 0 0 0 0
"AT2G05040" 0 0 0 0 0 0
"AT2G05050" 0 4 4 0 4 3
"AT2G05060" 0 0 0 0 0 0
"AT2G05070" 10064 656 2645 4190 911 5480
"AT2G05080" 0 0 0 0 0 0
"AT2G05082" 0 0 0 0 0 0
"AT2G05084" 0 0 0 0 0 0
"AT2G05087" 0 0 0 0 0 0
"AT2G05090" 0 0 0 0 0 0
"AT2G05100" 10062 414 2795 4605 625 5866
"AT2G05110" 0 0 0 0 0 0
"AT2G05115" 0 0 0 0 0 0
"AT2G05117" 0 0 0 0 0 0
"AT2G05120" 27 48 23 24 33 24
"AT2G05130" 0 0 0 0 0 0
"AT2G05133" 0 0 0 0 0 0
"AT2G05140" 3 0 1 1 1 0
"AT2G05150" 0 0 0 0 0 0
"AT2G05160" 8 29 7 11 13 24
"AT2G05170" 99 108 80 95 109 128
"AT2G05171" 1 1 0 0 1 0
"AT2G05180" 0 0 1 0 0 1
"AT2G05185" 0 3 4 2 4 3
"AT2G05190" 0 0 0 0 0 0
"AT2G05200" 0 0 0 0 0 0
"AT2G05210" 41 54 21 44 40 60
"AT2G05220" 448 232 102 246 136 192
"AT2G05230" 0 0 0 0 0 0
"AT2G05240" 1 0 0 1 4 2
"AT2G05250" 0 0 0 0 0 0
"AT2G05260" 9 38 37 20 40 27
"AT2G05270" 0 0 0 0 0 0
"AT2G05280" 0 0 0 0 0 1
"AT2G05290" 0 0 0 1 0 0
"AT2G05294" 0 0 0 0 0 0
"AT2G05300" 4 4 0 3 3 3
"AT2G05310" 223 178 147 156 115 144
"AT2G05320" 28 49 52 20 56 63
"AT2G05330" 0 0 0 0 1 3
"AT2G05335" 0 0 0 0 0 0
"AT2G05340" 0 0 0 0 0 0
"AT2G05350" 0 0 0 0 0 0
"AT2G05360" 0 0 0 0 0 0
"AT2G05370" 0 0 0 0 0 1
"AT2G05380" 554 1739 747 287 828 937
"AT2G05390" 0 0 0 0 0 0
"AT2G05400" 0 0 0 0 0 0
"AT2G05410" 0 0 0 0 0 0
"AT2G05420" 0 0 0 0 0 0
"AT2G05430" 0 0 0 0 1 0
"AT2G05435" 0 0 0 0 0 0
"AT2G05440" 33 17 1 9 156 145
"AT2G05441" 0 0 0 1 0 0
"AT2G05450" 0 0 0 0 0 0
"AT2G05460" 0 0 0 0 0 0
"AT2G05470" 0 0 0 0 0 0
"AT2G05475" 0 0 0 0 0 0
"AT2G05480" 0 0 0 0 0 0
"AT2G05490" 0 0 0 0 0 0
"AT2G05500" 0 0 0 0 0 0
"AT2G05510" 0 0 0 0 2 4
"AT2G05518" 0 12 6 3 6 5
"AT2G05520" 3669 11361 3978 2057 11562 4474
"AT2G05530" 0 0 0 0 0 0
"AT2G05540" 580 350 273 264 313 767
"AT2G05550" 0 0 0 0 0 0
"AT2G05560" 0 0 0 0 0 0
"AT2G05562" 0 0 0 0 0 0
"AT2G05564" 0 0 0 0 0 0
"AT2G05567" 0 0 0 0 0 0
"AT2G05570" 0 0 0 0 0 0
"AT2G05580" 0 1 0 0 8 4
"AT2G05590" 32 44 43 36 44 48
"AT2G05600" 0 0 0 0 0 0
"AT2G05610" 0 0 0 0 0 0
"AT2G05620" 278 138 199 126 80 262
"AT2G05630" 28 40 21 16 71 28
"AT2G05632" 6 10 12 3 3 4
"AT2G05635" 0 0 0 0 0 0
"AT2G05640" 0 0 0 0 0 0
"AT2G05642" 0 0 0 0 0 0
"AT2G05645" 0 0 0 0 0 0
"AT2G05647" 0 0 0 0 0 0
"AT2G05660" 0 0 0 0 0 0
"AT2G05670" 0 0 0 0 0 0
"AT2G05680" 0 0 0 0 0 0
"AT2G05690" 0 0 0 0 0 0
"AT2G05700" 0 0 0 0 0 0
"AT2G05710" 486 704 656 463 770 680
"AT2G05715" 0 1 0 1 1 0
"AT2G05720" 0 0 0 0 0 0
"AT2G05730" 0 0 0 0 0 0
"AT2G05740" 0 0 0 0 0 0
"AT2G05750" 0 0 0 0 0 0
"AT2G05752" 0 0 0 0 0 0
"AT2G05753" 0 0 0 0 0 0
"AT2G05755" 16 16 41 10 21 37
"AT2G05760" 15 18 5 17 24 24
"AT2G05765" 4 1 3 6 2 4
"AT2G05770" 0 0 0 0 0 0
"AT2G05780" 0 0 0 0 0 0
"AT2G05786" 0 0 0 0 0 0
"AT2G05790" 238 152 49 188 104 128
"AT2G05800" 0 0 0 0 0 0
"AT2G05801" 0 0 0 0 0 0
"AT2G05803" 0 0 0 0 0 0
"AT2G05810" 0 9 10 1 5 7
"AT2G05812" 0 0 0 0 0 0
"AT2G05820" 0 0 0 0 0 0
"AT2G05830" 120 159 170 121 140 156
"AT2G05840" 128 175 104 97 181 164
"AT2G05845" 1 0 1 0 0 0
"AT2G05850" 0 1 3 0 0 1
"AT2G05860" 0 0 0 0 0 0
"AT2G05870" 0 0 0 0 0 0
"AT2G05880" 0 0 0 0 0 0
"AT2G05890" 0 0 0 0 0 0
"AT2G05900" 0 0 0 0 0 0
"AT2G05910" 0 10 2 0 1 2
"AT2G05914" 0 3 7 0 1 2
"AT2G05915" 0 0 0 0 0 0
"AT2G05920" 349 536 342 245 333 343
