"GSM1009304" "GSM1009305" "GSM1009306" "GSM941528" "GSM941529" "GSM941530" "GSM941531" "GSM941532" "GSM941533" "GSM941534" "GSM941535" "GSM941536"
"AT2G11651" 0 0 1 0 3 4 0 0 0 1 0 0
"AT2G11660" 37 33 33 16 10 33 15 4 14 9 14 7
"AT2G11670" 24 9 10 10 11 18 8 8 12 4 7 7
"AT2G11680" 18 28 16 10 11 24 11 1 20 5 10 11
"AT2G11690" 9 21 14 13 3 16 2 4 10 4 5 12
"AT2G11700" 11 7 26 7 8 17 9 5 14 4 4 5
"AT2G11720" 46 36 40 36 15 36 25 8 34 14 10 18
"AT2G11730" 38 14 24 31 20 50 25 7 20 12 14 21
"AT2G11740" 20 12 13 18 8 8 12 1 14 4 4 12
"AT2G11750" 24 24 19 25 15 20 16 11 18 17 8 28
"AT2G11770" 49 59 75 58 25 57 38 28 68 14 34 48
"AT2G11773" 1 4 3 2 1 0 1 0 1 0 0 2
"AT2G11775" 19 3 6 5 2 4 4 0 3 0 1 5
"AT2G11778" 0 0 4 0 0 0 1 2 0 0 1 0
"AT2G11780" 29 33 20 12 11 25 10 12 12 8 9 22
"AT2G11790" 21 13 17 8 8 9 9 3 13 7 6 14
"AT2G11800" 25 18 29 28 18 65 25 16 40 14 32 43
"AT2G11810" 41 84 45 35 12 32 40 21 21 12 16 24
"AT2G11820" 42 36 39 18 15 29 9 7 8 12 9 19
"AT2G11830" 4 8 3 5 1 8 2 3 2 2 1 3
"AT2G11840" 26 22 29 20 9 20 17 6 20 6 6 20
"AT2G11850" 7 12 8 7 1 10 4 2 4 2 1 7
"AT2G11851" 19 20 11 9 9 12 1 6 9 1 5 14
"AT2G11852" 0 0 0 0 0 0 0 0 0 0 0 0
"AT2G11870" 1 2 6 3 1 3 4 1 0 3 4 0
"AT2G11880" 194 164 324 207 86 191 203 66 121 130 69 187
"AT2G11890" 991 1301 1149 303 455 564 435 447 562 275 472 674
"AT2G11891" 6 9 8 4 0 4 2 4 5 0 3 0
"AT2G11910" 4496 5203 4433 2285 4416 4617 2704 2875 3688 2116 3090 3527
"AT2G11930" 21 24 28 12 18 47 18 11 35 6 17 65
"AT2G11940" 42 41 61 50 34 78 33 28 56 22 31 76
"AT2G11950" 61 70 77 31 32 50 34 23 39 25 28 41
"AT2G11970" 1 7 6 3 4 2 5 1 4 1 3 3
"AT2G11980" 3 6 17 4 3 5 3 1 2 1 2 4
"AT2G11983" 4 0 7 2 1 1 5 1 5 0 2 4
"AT2G11990" 2 7 3 0 3 2 0 1 0 3 1 1
"AT2G12000" 1 0 6 2 0 1 1 1 1 5 1 5
"AT2G12010" 19 11 22 15 15 15 7 11 9 4 11 13
"AT2G12020" 49 25 60 37 33 47 28 30 24 15 34 32
"AT2G12025" 25 20 23 22 8 34 14 15 10 6 13 37
"AT2G12040" 5 7 6 11 4 11 5 7 11 4 5 10
"AT2G12050" 2 3 7 5 4 2 6 3 4 0 11 3
"AT2G12060" 29 32 22 23 15 37 29 13 31 11 13 13
"AT2G12066" 8 2 3 1 2 2 6 1 2 2 2 0
"AT2G12083" 20 20 10 12 10 15 11 3 18 8 9 18
"AT2G12100" 6 2 10 6 4 8 1 2 3 5 2 4
"AT2G12110" 0 0 0 1 1 1 0 0 0 1 0 0
"AT2G12120" 0 0 0 1 0 4 1 0 0 1 0 3
"AT2G12130" 0 0 0 0 2 5 1 0 2 0 3 1
"AT2G12140" 0 2 6 0 0 0 0 0 2 1 0 0
"AT2G12150" 5 1 6 2 1 7 2 2 6 1 4 3
"AT2G12160" 11 9 3 3 5 8 5 9 13 3 2 4
"AT2G12170" 109 121 135 46 33 59 37 13 15 36 21 49
"AT2G12190" 42 86 95 28 28 38 23 38 34 31 27 43
"AT2G12195" 20 31 55 22 16 33 20 13 30 9 12 43
"AT2G12200" 2 3 7 3 2 3 3 1 1 0 2 0
"AT2G12210" 69 67 88 42 30 55 33 32 36 26 27 32
"AT2G12230" 1 0 0 1 0 0 0 0 1 0 0 0
"AT2G12240" 2 0 2 3 0 4 2 1 4 1 0 0
"AT2G12250" 8 2 3 4 6 5 9 3 4 7 4 1
"AT2G12260" 3 7 13 6 2 6 4 5 3 4 6 6
"AT2G12270" 4 3 7 6 0 2 6 5 2 4 1 5
"AT2G12280" 2 1 1 3 3 2 4 1 4 0 0 2
"AT2G12290" 10 6 1 4 0 4 0 2 2 1 3 2
"AT2G12300" 14 3 22 13 8 10 10 4 7 2 1 20
"AT2G12305" 19 24 21 13 11 12 10 5 3 1 10 6
"AT2G12320" 2 3 6 5 1 4 2 1 5 0 2 1
"AT2G12325" 4 19 4 3 0 8 2 4 1 0 1 4
"AT2G12330" 44 42 52 28 25 86 27 17 49 13 36 56
"AT2G12340" 62 50 44 46 17 42 38 21 19 18 23 29
"AT2G12345" 7 3 4 3 0 6 2 0 5 3 3 12
"AT2G12360" 33 25 30 21 8 30 15 11 16 8 11 17
"AT2G12370" 33 62 45 55 36 70 50 13 59 16 34 85
"AT2G12380" 28 39 44 47 19 61 32 10 42 17 37 61
"AT2G12385" 25 36 46 39 20 48 17 19 9 13 19 50
"AT2G12390" 34 32 29 21 12 31 15 12 20 9 20 18
"AT2G12400" 1282 1106 774 415 492 512 649 224 251 331 324 291
"AT2G12405" 5 2 4 6 2 12 0 1 0 1 0 7
"AT2G12407" 8 7 16 8 1 4 3 4 2 5 5 10
"AT2G12408" 5 2 12 7 0 7 3 2 2 2 2 1
"AT2G12410" 28 16 29 11 11 19 9 6 8 3 5 17
"AT2G12420" 28 15 31 14 4 15 13 6 12 2 10 10
"AT2G12430" 10 6 5 5 5 13 3 3 1 3 6 4
"AT2G12440" 51 48 84 20 40 54 13 19 56 12 30 50
"AT2G12450" 50 67 44 40 16 52 25 16 30 22 22 63
"AT2G12460" 24 36 48 33 9 58 32 10 12 21 26 42
"AT2G12461" 11 11 3 4 9 11 5 3 11 5 3 6
"AT2G12462" 158 250 273 47 84 123 75 91 59 72 76 122
"AT2G12465" 19 30 5 3 0 8 4 3 4 6 4 5
"AT2G12470" 33 44 40 25 6 19 30 5 14 16 19 30
"AT2G12475" 4 6 7 2 1 0 1 1 0 0 2 3
"AT2G12480" 20 13 15 10 11 32 8 9 26 3 7 28
"AT2G12490" 113 120 134 93 84 161 93 39 86 55 40 143
"AT2G12500" 52 27 43 30 20 19 22 18 43 15 35 42
"AT2G12505" 5 4 12 10 1 23 9 1 3 7 3 10
"AT2G12510" 29 37 59 25 9 53 26 13 29 12 21 35
"AT2G12520" 18 8 10 19 4 30 14 8 17 4 15 27
"AT2G12530" 4 4 1 2 0 1 3 0 5 0 2 2
"AT2G12540" 10 15 21 25 9 21 15 6 10 9 9 20
"AT2G12550" 129 172 202 106 90 116 98 59 66 47 101 109
"AT2G12557" 3 0 0 1 0 1 0 2 2 0 0 4
"AT2G12560" 6 11 2 6 4 10 4 5 6 2 5 3
"AT2G12570" 24 37 14 20 22 29 12 4 22 3 11 34
"AT2G12580" 12 11 30 1 7 20 8 2 8 3 4 10
"AT2G12590" 23 16 17 19 17 44 14 7 32 8 7 25
"AT2G12600" 8 9 11 8 3 22 3 2 5 1 3 6
"AT2G12610" 3 11 20 15 6 15 3 13 8 8 9 11
"AT2G12620" 13 6 4 9 0 3 1 0 4 4 1 4
"AT2G12630" 4 3 10 7 1 8 6 6 2 1 0 1
"AT2G12640" 30 27 44 20 8 37 11 19 27 8 11 23
"AT2G12646" 21 7 3 4 6 9 3 4 2 4 9 10
"AT2G12650" 48 41 53 30 42 45 26 24 23 19 39 70
"AT2G12660" 3 1 4 1 3 0 2 0 0 3 0 2
"AT2G12670" 35 4 35 6 19 31 12 12 13 6 13 29
"AT2G12680" 20 17 37 18 10 33 23 17 9 2 16 17
"AT2G12685" 2 0 1 2 3 3 4 2 0 1 5 3
"AT2G12690" 7 0 4 4 2 0 2 0 2 1 1 4
"AT2G12695" 4 1 11 5 2 3 3 1 4 2 0 6
"AT2G12700" 2 4 0 1 0 5 0 1 1 0 0 2
"AT2G12710" 2 0 0 3 1 5 2 0 4 0 0 1
"AT2G12720" 10 7 11 6 5 10 5 2 6 4 3 8
"AT2G12730" 15 15 28 16 22 12 13 5 4 4 7 19
"AT2G12740" 18 14 11 16 5 20 5 12 12 11 7 15
"AT2G12750" 5 3 5 12 5 9 5 7 7 0 5 14
"AT2G12760" 31 40 79 39 34 57 32 20 38 14 39 91
"AT2G12770" 52 60 58 29 18 43 16 24 18 12 26 42
"AT2G12780" 29 7 18 18 14 24 9 4 9 10 18 28
"AT2G12800" 39 36 43 33 16 39 30 10 26 10 15 42
"AT2G12810" 2 0 0 0 0 0 0 1 0 0 0 1
"AT2G12815" 4 6 0 2 0 7 6 0 3 1 0 4
"AT2G12820" 5 2 5 3 1 1 2 4 6 3 1 0
"AT2G12830" 0 4 0 0 0 0 0 0 0 0 0 0
"AT2G12832" 0 0 0 0 0 0 0 0 0 0 0 0
"AT2G12835" 2 3 8 1 0 4 5 0 8 3 1 2
"AT2G12840" 1 8 2 2 1 4 3 0 4 0 2 0
"AT2G12845" 0 0 0 0 0 0 0 0 0 0 0 0
"AT2G12850" 5 10 24 11 9 13 9 4 15 2 8 10
"AT2G12855" 6 3 4 1 9 9 3 2 3 0 3 5
"AT2G12860" 21 12 23 15 11 52 15 14 17 5 20 41
"AT2G12870" 22 24 23 13 9 22 23 3 20 8 16 30
"AT2G12875" 10 24 8 3 4 11 8 3 4 7 5 10
"AT2G12880" 6 11 0 0 5 1 2 1 4 1 2 2
"AT2G12890" 5 3 11 1 2 2 3 3 5 1 0 3
"AT2G12900" 12 13 14 5 6 5 6 5 9 0 2 2
"AT2G12905" 5 12 4 15 4 16 8 3 4 8 4 4
"AT2G12910" 31 15 49 29 18 36 25 9 32 21 26 48
"AT2G12920" 35 26 37 35 12 52 30 25 24 12 30 68
"AT2G12930" 50 61 78 66 42 78 34 19 57 21 33 78
"AT2G12935" 5 2 5 1 1 10 4 2 4 5 5 8
"AT2G12940" 14 3 16 11 3 4 9 0 9 4 6 7
"AT2G12945" 3 4 1 5 0 9 1 0 2 1 4 7
"AT2G12950" 18 16 19 10 7 7 8 6 9 10 8 4
"AT2G12960" 12 10 8 8 8 9 9 6 2 4 1 8
"AT2G12970" 25 31 38 29 29 38 36 12 20 17 21 60
"AT2G12977" 2 2 1 0 0 1 0 1 3 2 1 13
"AT2G12980" 19 25 22 22 15 39 14 5 7 7 15 33
"AT2G12990" 1 3 2 1 3 1 7 3 2 2 3 4
"AT2G13000" 46 79 72 51 670 45 50 485 19 22 366 46
"AT2G13010" 8 6 6 4 1 6 3 0 3 1 6 5
"AT2G13020" 64 34 54 36 30 56 33 28 35 20 41 38
"AT2G13040" 11 18 32 25 8 24 17 11 29 9 21 51
"AT2G13050" 21 26 35 22 14 37 30 17 27 7 12 44
"AT2G13060" 52 40 66 45 46 70 54 17 48 25 45 66
"AT2G13070" 2 3 3 8 5 11 6 5 5 2 2 12
"AT2G13080" 51 42 66 63 26 96 56 19 69 16 42 83
"AT2G13090" 34 26 42 19 18 29 12 14 30 11 7 12
"AT2G13100" 508 663 738 287 280 336 329 227 210 212 285 296
"AT2G13110" 25 24 23 16 10 25 10 4 7 11 7 27
"AT2G13115" 3 16 15 11 2 6 8 4 6 3 4 5
"AT2G13116" 3 3 3 2 2 13 3 1 2 2 0 3
"AT2G13118" 0 5 2 4 1 5 2 2 8 2 1 5
"AT2G13120" 19 10 9 12 4 15 4 6 3 2 5 19
"AT2G13125" 15 1 1 4 0 2 2 0 3 3 4 2
"AT2G13126" 4 0 0 0 3 1 0 0 0 0 5 0
"AT2G13128" 33 52 64 17 35 22 20 27 8 9 39 20
"AT2G13130" 52 49 72 48 14 48 41 14 27 28 6 40
"AT2G13140" 21 5 19 10 9 5 5 8 8 6 7 5
"AT2G13142" 6 3 7 3 6 3 2 2 0 1 4 5
"AT2G13143" 5 11 8 3 2 1 1 5 16 0 1 7
"AT2G13145" 13 14 14 8 1 10 3 1 12 4 4 11
"AT2G13146" 9 5 8 18 4 9 13 2 8 10 5 12
"AT2G13150" 5 11 7 7 1 14 6 4 6 1 3 5
"AT2G13160" 6 2 11 4 0 3 4 1 3 4 1 12
"AT2G13170" 49 30 59 23 21 63 19 23 43 17 30 36
"AT2G13175" 27 13 30 21 7 23 7 3 15 6 12 13
"AT2G13180" 16 20 19 10 4 10 5 1 6 3 3 12
"AT2G13190" 9 18 17 20 6 32 7 7 7 5 10 29
"AT2G13200" 28 26 34 35 20 46 19 14 16 8 24 34
"AT2G13230" 41 41 66 28 18 79 30 19 33 13 36 60
"AT2G13240" 18 16 33 13 7 17 11 11 4 6 6 13
"AT2G13250" 4 9 9 5 2 4 5 7 6 5 7 2
"AT2G13260" 8 4 3 7 6 5 7 7 3 4 6 6
"AT2G13270" 18 7 6 3 5 34 3 6 8 4 3 18
"AT2G13272" 3 3 1 0 5 4 2 0 3 2 3 0
"AT2G13273" 3 8 0 0 0 6 0 0 1 0 0 0
"AT2G13274" 6 8 9 3 0 4 4 2 4 4 5 6
"AT2G13280" 11 13 17 5 14 12 12 9 12 5 11 4
"AT2G13290" 297 430 333 248 140 277 232 115 145 183 128 180
"AT2G13295" 1 0 4 1 0 2 0 0 2 0 0 5
"AT2G13300" 22 13 27 15 13 17 10 15 29 7 18 33
"AT2G13310" 19 28 15 10 7 8 6 9 12 7 5 14
"AT2G13320" 3 5 4 1 1 8 1 1 7 0 4 3
"AT2G13330" 26 41 32 33 12 50 21 11 30 16 20 62
"AT2G13335" 14 8 14 7 6 19 9 8 20 4 15 19
"AT2G13350" 6 8 16 8 2 24 4 6 20 6 9 15
"AT2G13360" 23492 25497 25446 14658 9396 12814 16314 5938 8253 10286 7270 9408
"AT2G13363" 0 1 1 1 2 1 0 0 1 1 1 0
"AT2G13370" 1024 1126 1259 1232 644 1437 1437 455 1132 1189 482 1211
"AT2G13380" 30 30 67 36 26 41 19 21 36 16 23 33
"AT2G13390" 12 17 13 19 7 17 22 7 14 8 5 18
"AT2G13400" 2 0 3 0 4 2 2 2 2 2 0 4
"AT2G13410" 20 34 37 25 19 64 25 13 37 20 20 58
"AT2G13420" 93 120 108 40 57 59 42 40 43 13 38 71
"AT2G13422" 0 0 2 0 1 3 2 1 2 1 0 0
"AT2G13430" 0 4 0 1 0 6 2 0 3 0 2 1
"AT2G13431" 3 9 0 1 3 0 4 0 1 0 7 2
"AT2G13440" 451 677 465 213 264 323 274 200 224 187 220 331
"AT2G13450" 29 7 12 5 7 17 11 9 8 4 20 15
"AT2G13460" 51 46 64 40 17 48 21 20 41 10 16 36
"AT2G13463" 3 6 10 2 1 0 4 1 6 0 1 0
"AT2G13469" 15 4 10 8 7 4 6 3 11 1 6 5
"AT2G13470" 45 29 39 24 19 28 21 11 17 7 15 21
"AT2G13480" 5 9 6 5 4 5 0 7 16 1 3 4
"AT2G13490" 41 28 35 28 17 35 10 15 7 15 18 23
"AT2G13500" 9 5 14 5 1 13 6 2 4 8 6 13
"AT2G13510" 6 4 29 4 4 12 6 8 11 2 6 13
"AT2G13520" 39 41 48 18 13 43 12 17 10 14 25 13
"AT2G13530" 5 11 8 7 2 4 7 2 5 3 4 6
"AT2G13540" 537 598 601 538 339 463 401 188 233 424 318 397
"AT2G13542" 3 1 0 2 2 0 1 0 0 0 1 0
"AT2G13547" 2 4 2 3 0 0 6 4 0 0 8 3
"AT2G13550" 91 178 186 40 40 71 28 38 28 65 74 93
"AT2G13560" 1996 2527 2226 1537 834 1494 1827 531 907 1130 681 1107
"AT2G13570" 12 7 14 11 2 7 7 2 3 8 1 8
"AT2G13580" 6 3 12 5 7 7 6 4 12 3 4 5
"AT2G13590" 12 12 13 11 7 21 11 7 16 9 12 16
"AT2G13600" 89 116 125 46 53 96 73 60 72 58 45 66
"AT2G13610" 494 596 560 283 313 318 359 176 254 245 270 277
"AT2G13620" 20 15 41 23 15 29 15 5 33 3 10 28
"AT2G13623" 1 1 4 2 3 1 1 1 3 1 0 0
"AT2G13630" 13 8 7 4 3 8 6 5 4 5 5 4
"AT2G13640" 20 4 0 7 2 14 0 0 2 1 4 2
"AT2G13650" 435 442 446 125 161 247 182 113 171 119 162 200
"AT2G13660" 2 0 0 0 0 0 1 0 0 0 0 0
"AT2G13665" 5 2 4 1 1 6 0 0 1 0 1 5
"AT2G13680" 113 61 86 59 48 97 55 36 56 47 28 49
"AT2G13690" 563 800 675 538 405 616 688 309 484 481 273 353
"AT2G13700" 29 23 32 21 25 35 13 20 13 18 15 60
"AT2G13705" 7 8 1 1 2 2 3 2 0 1 3 4
"AT2G13706" 5 0 3 2 1 3 0 2 1 1 3 3
"AT2G13710" 6 2 6 5 3 4 4 0 3 1 3 3
"AT2G13720" 7 5 10 5 3 6 4 1 0 5 1 3
"AT2G13730" 7 2 2 2 3 8 4 1 2 0 2 6
"AT2G13740" 22 12 20 4 4 14 6 5 18 5 12 26
"AT2G13750" 18 8 34 13 9 30 10 5 13 1 10 19
"AT2G13760" 5 0 2 2 0 0 6 2 1 0 3 0
"AT2G13770" 4 3 8 4 1 6 5 3 4 2 3 3
"AT2G13790" 1961 1163 958 637 621 661 1033 214 392 496 676 637
"AT2G13800" 236 199 180 112 91 152 133 45 82 101 65 125
"AT2G13810" 33 44 13 16 19 29 13 2 13 9 16 15
"AT2G13820" 234 227 248 104 167 182 94 86 117 93 120 128
"AT2G13830" 32 33 62 43 22 80 50 17 39 22 40 57
"AT2G13840" 267 271 329 174 206 224 200 96 120 123 144 173
"AT2G13850" 53 34 41 28 24 66 27 13 46 20 22 43
"AT2G13851" 0 7 3 6 0 16 3 2 5 0 3 7
"AT2G13860" 24 9 35 40 25 57 44 15 59 12 19 67
"AT2G13865" 4 2 4 0 0 0 4 3 8 1 2 1
"AT2G13870" 16 10 14 2 1 9 11 3 11 1 3 11
"AT2G13890" 10 17 16 14 11 17 12 12 18 3 5 11
"AT2G13895" 9 12 1 3 4 12 5 3 5 4 1 3
"AT2G13900" 16 1 7 6 16 15 10 8 10 4 10 20
"AT2G13910" 11 13 17 11 8 13 3 13 14 10 12 10
"AT2G13920" 7 23 24 19 30 10 9 32 19 7 32 19
"AT2G13930" 18 12 15 19 10 6 6 4 5 10 7 8
"AT2G13940" 54 31 48 37 19 77 23 22 37 22 25 43
"AT2G13950" 6 8 16 7 7 19 8 2 0 7 6 17
"AT2G13960" 44 33 89 15 18 24 25 9 21 18 14 12
"AT2G13970" 402 466 461 438 328 496 503 148 310 303 218 408
"AT2G13975" 871 999 1124 373 455 468 431 292 268 298 355 417
"AT2G13980" 5 8 2 3 5 6 1 7 5 2 6 5
"AT2G13990" 30 54 51 48 26 100 31 23 60 9 30 77
"AT2G14000" 11 13 18 10 1 32 16 9 11 8 9 23
"AT2G14010" 24 30 23 19 13 27 13 10 31 9 14 36
"AT2G14020" 11 0 1 3 8 9 5 0 5 1 4 10
"AT2G14030" 27 29 48 19 10 35 10 18 39 9 18 34
"AT2G14040" 37 44 18 18 16 69 19 13 31 14 24 46
"AT2G14045" 1398 1418 1324 411 627 565 555 472 425 453 461 488
"AT2G14050" 88 73 103 85 37 72 82 24 69 61 25 85
"AT2G14060" 7 5 19 10 4 12 6 3 6 2 7 13
"AT2G14070" 5 5 17 4 8 7 5 10 7 3 6 6
"AT2G14080" 734 673 662 421 341 783 468 302 414 402 247 658
"AT2G14090" 160 158 186 55 70 100 62 67 55 46 57 63
"AT2G14095" 18 35 16 5 4 13 8 8 6 6 3 12
"AT2G14100" 18 13 19 14 13 27 8 8 20 6 7 13
"AT2G14110" 302 399 374 122 134 211 139 115 92 110 140 157
"AT2G14115" 65 82 89 24 29 33 21 16 35 17 38 43
"AT2G14120" 871 905 970 769 422 655 958 344 457 574 441 524
"AT2G14130" 14 5 5 6 7 3 2 6 5 1 1 4
"AT2G14140" 9 5 4 6 3 4 2 2 7 1 0 3
"AT2G14150" 5 0 12 8 7 0 8 2 8 1 0 10
"AT2G14160" 8 12 11 3 1 6 6 2 2 1 0 5
"AT2G14170" 2939 3593 3351 3218 2062 2402 3932 725 945 1030 1508 1484
"AT2G14180" 41 95 81 49 16 119 37 23 63 29 42 98
"AT2G14190" 15 8 14 5 11 10 9 6 29 2 6 5
"AT2G14200" 40 21 37 21 17 14 16 13 9 6 16 36
"AT2G14206" 0 2 1 0 0 1 0 0 2 0 0 0
"AT2G14210" 12 4 15 7 4 9 6 5 14 2 6 7
"AT2G14220" 79 76 97 101 65 119 91 22 71 51 43 93
"AT2G14230" 17 15 15 9 8 16 6 10 13 3 2 12
"AT2G14240" 5 0 11 2 2 5 1 3 2 1 3 8
"AT2G14245" 17 14 9 12 7 4 14 6 15 7 9 17
"AT2G14247" 33 15 5 9 6 6 4 12 5 3 4 57
"AT2G14255" 457 562 586 256 242 459 301 160 293 147 194 319
"AT2G14260" 3031 3298 3734 1854 1435 1595 3197 1174 1303 1510 1190 1156
"AT2G14270" 3 6 8 2 1 1 1 6 2 2 4 4
"AT2G14280" 7 13 8 4 0 4 4 5 2 0 4 3
"AT2G14282" 3 1 0 3 1 0 1 2 0 0 0 0
"AT2G14285" 978 1227 1328 353 523 569 397 391 393 301 442 443
"AT2G14288" 5 5 3 5 6 16 2 1 5 3 8 6
"AT2G14289" 0 4 0 1 1 1 0 1 0 0 1 4
"AT2G14290" 12 18 30 16 6 38 7 7 13 2 5 11
"AT2G14300" 35 21 25 21 11 24 12 16 11 11 13 13
"AT2G14310" 11 30 16 10 7 6 6 2 3 2 7 7
"AT2G14320" 13 14 13 8 3 9 1 6 4 4 5 10
"AT2G14330" 4 10 3 3 1 7 2 2 8 2 1 5
"AT2G14335" 3 1 5 1 4 2 4 0 3 0 1 1
"AT2G14340" 5 9 3 2 5 4 6 3 6 1 2 7
"AT2G14350" 9 9 24 10 12 25 7 7 7 5 3 13
"AT2G14365" 10 0 17 0 0 0 2 2 4 0 1 0
"AT2G14370" 22 11 31 21 2 14 11 7 17 2 4 10
"AT2G14378" 0 1 2 3 0 3 1 1 2 3 1 2
"AT2G14380" 41 39 58 28 20 42 29 17 39 12 27 67
"AT2G14390" 5 5 2 5 6 13 9 3 11 5 6 14
"AT2G14400" 56 50 65 28 36 63 36 18 45 19 29 52
"AT2G14405" 14 8 16 6 6 15 4 3 4 3 9 9
"AT2G14410" 24 46 37 30 25 61 20 15 30 16 22 60
"AT2G14415" 6 7 13 5 1 17 15 1 10 2 6 20
"AT2G14420" 7 7 0 4 11 2 2 7 1 5 1 7
"AT2G14430" 44 32 58 38 32 48 32 15 44 15 23 40
"AT2G14440" 13 17 24 21 8 36 7 9 13 6 7 14
"AT2G14450" 7 16 19 8 7 9 4 6 13 5 9 5
"AT2G14455" 15 20 12 9 1 2 4 1 12 4 3 7
"AT2G14460" 158 211 235 58 91 126 82 57 60 63 74 123
"AT2G14470" 44 37 54 33 13 24 18 19 17 14 17 30
"AT2G14475" 10 17 7 6 14 4 9 3 8 2 7 2
"AT2G14490" 10 9 15 10 8 21 17 0 10 9 1 1
"AT2G14500" 5 6 4 11 8 3 6 5 6 0 4 10
"AT2G14510" 36 25 31 17 13 27 11 17 14 7 8 21
"AT2G14520" 304 334 433 139 165 196 166 126 144 143 164 144
"AT2G14530" 97 122 133 50 47 75 54 57 39 25 50 95
"AT2G14535" 11 21 11 7 9 33 6 8 9 1 5 15
"AT2G14540" 10 15 14 6 12 22 7 9 1 6 4 25
"AT2G14550" 21 21 11 11 5 27 3 2 4 10 9 13
"AT2G14560" 1556 4102 1417 629 1819 1684 450 1312 869 479 2185 1824
"AT2G14570" 10 13 6 11 4 4 8 8 11 6 3 7
"AT2G14580" 90 109 154 69 106 148 84 44 53 81 115 55
"AT2G14590" 15 8 6 10 3 14 9 2 8 5 2 14
"AT2G14595" 25 9 15 10 12 20 10 3 27 3 8 31
"AT2G14600" 1 1 1 0 0 6 0 0 4 0 5 10
"AT2G14605" 8 3 6 4 1 5 2 3 3 1 6 2
"AT2G14610" 40 90 328 11 276 100 12 246 43 14 159 119
"AT2G14620" 47 47 54 35 21 37 25 20 24 17 25 22
"AT2G14630" 4 2 5 6 5 11 1 0 1 2 3 3
"AT2G14635" 8 0 8 1 0 0 1 1 0 1 1 0
"AT2G14640" 31 43 27 31 27 56 35 15 46 9 37 73
"AT2G14650" 30 20 21 32 15 55 21 17 24 11 13 61
"AT2G14660" 191 314 252 102 181 139 104 167 125 128 126 124
"AT2G14661" 9 1 12 1 2 8 1 2 4 1 0 5
"AT2G14670" 16 15 9 10 8 5 10 12 3 7 11 13
"AT2G14680" 463 492 520 390 128 324 503 77 231 276 118 263
"AT2G14690" 22 26 26 10 12 11 15 12 12 4 7 13
"AT2G14692" 0 0 0 1 2 0 0 0 1 1 0 0
"AT2G14700" 3 3 10 4 1 4 2 1 7 2 1 5
"AT2G14710" 11 7 21 7 3 11 9 7 7 4 7 5
"AT2G14720" 958 1078 1017 573 645 857 687 460 541 430 532 603
"AT2G14730" 8 4 4 2 6 8 7 1 7 2 3 2
"AT2G14740" 493 514 499 250 192 373 294 158 233 228 240 341
"AT2G14750" 1709 1196 2603 421 352 713 564 543 942 1066 478 1158
"AT2G14760" 23 16 15 9 4 10 4 6 8 4 10 8
"AT2G14770" 15 16 16 5 7 21 7 6 19 6 2 23
"AT2G14772" 4 0 2 4 1 1 0 1 1 0 0 0
"AT2G14774" 0 1 7 2 0 5 2 2 6 1 1 1
"AT2G14777" 0 4 1 2 3 4 2 1 2 0 6 3
"AT2G14780" 2 2 2 1 0 0 3 2 1 2 5 2
"AT2G14790" 6 7 13 15 3 10 1 4 12 4 6 14
"AT2G14793" 2 2 4 2 6 7 3 3 4 0 2 3
"AT2G14796" 13 22 9 8 12 24 7 6 15 4 7 18
"AT2G14800" 78 81 106 91 76 114 83 49 63 56 54 81
"AT2G14810" 2 3 4 3 0 2 1 2 0 2 0 2
"AT2G14820" 19 20 24 11 18 13 11 8 14 6 10 9
"AT2G14830" 81 124 137 44 54 80 57 28 47 38 47 53
"AT2G14835" 951 1223 1266 613 585 904 836 362 610 433 532 710
"AT2G14840" 6 10 15 13 12 19 11 7 3 8 5 9
"AT2G14843" 17 6 28 11 5 7 4 8 12 2 7 11
"AT2G14846" 3 0 0 4 2 10 4 2 2 0 0 1
"AT2G14850" 374 340 418 160 143 184 178 129 122 154 154 178
"AT2G14860" 127 182 136 64 57 103 54 31 63 38 58 75
"AT2G14870" 3 3 6 0 4 3 1 0 0 3 3 2
"AT2G14878" 635 1022 1120 218 462 1002 372 344 348 142 502 683
"AT2G14880" 2032 2441 2291 799 880 1183 803 821 1021 835 865 1141
"AT2G14890" 3577 4840 3747 499 4142 4896 745 2808 2186 558 3298 3062
"AT2G14900" 457 564 676 167 265 350 162 147 101 111 231 192
"AT2G14910" 3293 3863 3130 1438 1810 1725 1399 994 989 984 1261 1583
"AT2G14920" 13 12 10 4 3 9 4 4 6 4 7 9
"AT2G14930" 42 17 29 21 17 54 19 18 28 15 24 54
"AT2G14935" 0 0 5 0 0 0 1 0 1 0 0 0
"AT2G14940" 36 20 41 24 10 32 24 12 24 11 7 35
"AT2G14950" 11 12 28 15 8 11 1 4 10 5 6 12
"AT2G14960" 12 5 24 15 22 35 7 14 25 11 20 33
"AT2G14970" 16 10 22 6 5 15 10 15 4 7 5 12
"AT2G14980" 31 10 12 10 7 18 2 12 19 9 8 9
"AT2G14990" 41 38 38 27 15 40 17 16 36 9 16 34
"AT2G15000" 405 454 339 74 212 215 97 137 186 60 186 180
"AT2G15010" 7 5 4 0 2 6 6 2 6 2 2 2
"AT2G15012" 1 5 1 6 0 3 1 2 0 1 0 2
"AT2G15013" 7 9 2 0 0 1 4 1 2 2 0 3
"AT2G15014" 1 4 4 2 2 0 0 0 6 1 0 0
