"GSM1023753" "GSM1023754" "GSM1023755" "GSM1023756" "GSM1023757" "GSM1023758"
"AT1G02500" 6109 8916 7048 6949 4169 3509
"AT1G02510" 0 0 1 0 0 0
"AT1G02520" 199 260 221 211 177 123
"AT1G02530" 4 6 6 11 4 5
"AT1G02540" 0 0 0 1 0 0
"AT1G02550" 0 0 0 0 0 0
"AT1G02560" 3820 5635 3907 3564 2293 1866
"AT1G02570" 31 47 57 35 17 16
"AT1G02575" 6 4 8 13 4 4
"AT1G02580" 7 6 6 7 5 2
"AT1G02590" 0 0 1 0 0 0
"AT1G02600" 0 0 0 0 0 0
"AT1G02610" 107 128 114 91 26 18
"AT1G02620" 1 18 10 8 2 2
"AT1G02630" 5 5 17 16 0 0
"AT1G02640" 840 1204 1618 1348 186 185
"AT1G02650" 22 38 19 23 20 12
"AT1G02660" 271 418 514 335 112 87
"AT1G02670" 27 44 24 25 12 14
"AT1G02680" 106 165 146 114 84 68
"AT1G02681" 0 0 0 0 0 0
"AT1G02690" 317 431 363 314 233 186
"AT1G02700" 32 44 39 38 54 26
"AT1G02710" 40 48 30 32 58 33
"AT1G02720" 211 324 248 242 140 127
"AT1G02730" 938 1296 1240 1074 673 572
"AT1G02740" 164 222 133 117 81 61
"AT1G02750" 127 237 162 170 88 84
"AT1G02760" 0 0 0 0 0 0
"AT1G02770" 17 32 24 20 22 13
"AT1G02780" 7689 11138 7744 6760 4970 4255
"AT1G02790" 0 0 0 0 0 0
"AT1G02800" 29 33 12 36 27 14
"AT1G02810" 291 514 373 347 228 226
"AT1G02813" 3 1 1 2 0 0
"AT1G02816" 286 434 396 331 206 199
"AT1G02820" 66 126 49 57 37 23
"AT1G02830" 0 0 0 0 1 1
"AT1G02840" 1282 1900 1453 1235 704 639
"AT1G02850" 262 431 239 250 239 193
"AT1G02860" 205 322 243 216 110 91
"AT1G02870" 197 250 170 164 87 104
"AT1G02880" 237 358 279 292 180 161
"AT1G02890" 1945 2786 2002 1891 1116 909
"AT1G02900" 393 635 536 458 301 248
"AT1G02910" 1006 1484 1063 864 678 572
"AT1G02920" 378 461 258 268 79 92
"AT1G02930" 343 518 326 308 184 157
"AT1G02940" 13 3 7 6 12 11
"AT1G02950" 136 186 100 95 76 71
"AT1G02952" 0 0 0 0 0 1
"AT1G02960" 298 455 311 322 150 140
"AT1G02965" 1 1 1 0 0 1
"AT1G02970" 53 82 70 64 43 32
"AT1G02980" 16 38 17 21 17 6
"AT1G02990" 466 736 517 408 304 219
"AT1G03000" 514 762 569 463 252 221
"AT1G03010" 31 37 40 32 18 17
"AT1G03020" 4 7 3 4 1 1
"AT1G03022" 0 0 0 0 0 0
"AT1G03030" 257 349 303 272 166 147
"AT1G03040" 531 755 518 466 342 312
"AT1G03050" 1 1 2 0 0 1
"AT1G03055" 81 146 104 107 75 70
"AT1G03060" 1546 2423 1537 1465 884 719
"AT1G03070" 23 42 51 31 33 31
"AT1G03080" 2003 3092 2294 2044 1340 1146
"AT1G03090" 602 810 868 698 282 231
"AT1G03100" 43 66 57 45 37 35
"AT1G03103" 0 0 0 0 0 0
"AT1G03106" 11 13 60 37 22 8
"AT1G03110" 249 324 246 209 136 114
"AT1G03120" 8 14 5 9 8 3
"AT1G03130" 19728 28679 15212 13368 5773 4928
"AT1G03140" 631 947 722 648 311 299
"AT1G03150" 219 311 240 204 104 101
"AT1G03160" 781 1201 863 800 650 560
"AT1G03170" 4 9 3 3 7 1
"AT1G03180" 56 88 53 54 34 28
"AT1G03190" 224 301 231 195 120 122
"AT1G03200" 5 2 12 2 1 1
"AT1G03210" 245 356 290 260 160 110
"AT1G03220" 3565 5022 3812 4133 2080 1634
"AT1G03230" 499 622 579 581 369 337
"AT1G03240" 0 3 3 1 0 3
"AT1G03250" 336 524 295 261 198 180
"AT1G03260" 130 194 127 105 85 70
"AT1G03270" 56 83 59 53 36 32
"AT1G03280" 633 953 659 578 360 278
"AT1G03290" 320 512 438 397 235 218
"AT1G03300" 152 202 118 107 76 69
"AT1G03310" 1026 1531 1002 944 749 660
"AT1G03320" 6 10 22 15 5 1
"AT1G03330" 382 524 378 345 233 204
"AT1G03340" 53 85 56 47 27 25
"AT1G03350" 798 1153 820 733 578 451
"AT1G03360" 147 234 155 116 103 79
"AT1G03365" 366 595 409 361 242 223
"AT1G03370" 583 910 573 484 310 293
"AT1G03380" 921 1372 1046 926 593 479
"AT1G03390" 1 1 0 0 0 1
"AT1G03400" 231 358 107 102 130 121
"AT1G03410" 71 119 69 68 26 20
"AT1G03420" 1 2 1 1 3 1
"AT1G03430" 202 296 198 172 105 97
"AT1G03440" 315 435 279 238 216 222
"AT1G03445" 14 13 20 12 11 14
"AT1G03457" 241 356 269 246 110 108
"AT1G03470" 96 127 193 127 185 143
"AT1G03475" 3272 4961 3781 3267 2662 2261
"AT1G03490" 0 0 0 3 1 1
"AT1G03495" 97 125 68 36 75 44
"AT1G03502" 0 0 0 0 0 0
"AT1G03506" 3 1 4 3 2 2
"AT1G03510" 19 31 21 27 22 14
"AT1G03515" 0 0 0 0 0 0
"AT1G03520" 264 355 262 272 136 117
"AT1G03530" 265 360 220 232 172 156
"AT1G03540" 28 50 25 32 31 15
"AT1G03545" 11 14 8 8 4 5
"AT1G03550" 121 190 152 122 76 61
"AT1G03560" 196 297 196 162 114 102
"AT1G03570" 0 0 0 0 0 0
"AT1G03580" 36 44 20 21 5 5
"AT1G03590" 732 993 857 689 440 363
"AT1G03600" 5939 8641 5479 5069 3371 2968
"AT1G03610" 439 638 565 430 188 146
"AT1G03620" 29 24 36 35 5 3
"AT1G03630" 3477 5869 3681 3522 3397 2828
"AT1G03640" 0 0 0 0 0 0
"AT1G03650" 37 41 31 13 23 21
"AT1G03660" 8 18 18 13 12 10
"AT1G03670" 1 0 0 0 0 0
"AT1G03680" 3894 5622 3706 3444 2996 2586
"AT1G03687" 189 326 210 205 125 95
"AT1G03700" 46 59 77 73 36 26
"AT1G03710" 1 4 9 4 2 1
"AT1G03720" 0 0 0 0 0 0
"AT1G03730" 126 209 155 136 92 72
"AT1G03740" 789 1210 799 709 406 326
"AT1G03743" 0 0 0 0 0 0
"AT1G03746" 0 0 0 0 0 0
"AT1G03750" 130 211 158 139 59 59
"AT1G03760" 111 151 90 72 76 59
"AT1G03770" 144 182 149 118 86 80
"AT1G03780" 229 332 256 304 165 131
"AT1G03790" 182 260 169 143 103 80
"AT1G03800" 17 23 9 14 10 10
"AT1G03810" 0 0 0 0 0 1
"AT1G03820" 109 148 106 110 83 78
"AT1G03830" 221 289 219 162 147 101
"AT1G03840" 78 112 93 90 45 28
"AT1G03850" 245 356 399 356 126 99
"AT1G03860" 1115 1482 927 742 662 545
"AT1G03870" 3806 5896 3058 2690 4011 3472
"AT1G03880" 0 2 9 4 3 0
"AT1G03890" 1 0 0 1 0 0
"AT1G03900" 1012 1439 1085 992 817 602
"AT1G03905" 86 162 126 99 58 67
"AT1G03910" 803 1122 863 787 472 422
"AT1G03920" 123 159 147 125 52 43
"AT1G03930" 643 915 594 522 404 331
"AT1G03935" 7 8 14 10 4 2
"AT1G03940" 73 92 54 56 68 58
"AT1G03950" 221 353 244 151 155 140
"AT1G03960" 170 261 173 164 92 98
"AT1G03970" 125 161 90 97 51 56
"AT1G03980" 27 25 10 17 14 5
"AT1G03982" 0 0 0 0 0 0
"AT1G03990" 87 100 74 71 99 86
"AT1G04000" 191 226 183 201 109 84
"AT1G04010" 153 207 169 155 108 88
"AT1G04020" 196 293 198 197 105 97
"AT1G04030" 145 209 150 136 123 94
"AT1G04040" 2710 4237 2706 2439 2466 1989
"AT1G04050" 87 133 90 70 71 57
"AT1G04070" 65 104 58 50 33 27
"AT1G04080" 1626 2317 1761 1573 987 778
"AT1G04090" 26 27 29 29 19 14
"AT1G04100" 72 137 85 103 52 39
"AT1G04110" 241 317 309 300 116 104
"AT1G04120" 1819 2724 2147 1787 1199 1036
"AT1G04130" 101 167 108 94 99 89
"AT1G04140" 1616 2338 1700 1497 1031 809
"AT1G04150" 5 10 5 2 3 1
"AT1G04160" 270 438 322 285 188 174
"AT1G04170" 1767 2493 1665 1494 1203 1033
"AT1G04171" 0 0 0 0 0 0
"AT1G04180" 36 50 34 33 38 36
"AT1G04190" 464 672 463 390 351 281
"AT1G04200" 543 731 595 530 301 236
"AT1G04210" 1150 1688 1224 1127 615 523
"AT1G04220" 725 1133 945 911 581 482
"AT1G04230" 184 282 170 147 103 75
"AT1G04240" 619 910 451 313 393 300
"AT1G04250" 1177 1964 1206 953 1242 996
"AT1G04260" 153 204 176 152 116 84
"AT1G04270" 3673 5288 3944 3042 2408 2153
"AT1G04280" 1175 1790 1493 1460 547 448
"AT1G04290" 23 36 19 18 29 24
"AT1G04295" 1 3 0 2 1 0
"AT1G04300" 1145 1683 1301 1135 742 585
"AT1G04310" 102 158 100 94 101 97
"AT1G04320" 0 0 0 0 0 0
"AT1G04330" 17 29 23 17 10 10
"AT1G04340" 282 426 330 270 186 175
"AT1G04350" 1049 1689 1089 1016 907 840
"AT1G04360" 135 207 170 156 114 91
"AT1G04370" 0 0 0 0 0 0
"AT1G04380" 4 6 4 6 1 5
"AT1G04390" 203 297 197 172 94 106
"AT1G04400" 2107 3133 2558 2076 1144 977
"AT1G04410" 14296 21015 14783 12762 10695 8711
"AT1G04420" 1828 2827 1951 1678 1252 923
"AT1G04425" 108 163 144 128 29 30
"AT1G04430" 2090 3105 1974 1765 1340 1103
"AT1G04440" 1110 1664 1303 1136 799 591
"AT1G04445" 0 0 3 1 2 1
"AT1G04450" 0 0 0 0 0 0
"AT1G04457" 16 8 13 9 6 1
"AT1G04470" 0 3 1 0 7 9
"AT1G04480" 1474 2019 1529 1180 996 844
"AT1G04490" 27 49 38 21 26 14
"AT1G04500" 6 2 3 0 1 0
"AT1G04501" 0 0 0 0 0 0
"AT1G04510" 935 1264 959 824 587 475
"AT1G04520" 438 618 433 389 342 242
"AT1G04530" 1231 1899 1080 993 580 468
"AT1G04540" 57 62 41 49 26 24
"AT1G04550" 521 742 468 451 329 276
"AT1G04555" 82 101 93 65 57 43
"AT1G04560" 42 59 86 56 31 15
"AT1G04570" 28 48 28 25 13 11
"AT1G04580" 34 49 33 37 7 5
"AT1G04590" 180 309 204 206 170 132
"AT1G04600" 14 19 25 18 7 11
"AT1G04610" 80 141 154 123 35 37
"AT1G04620" 590 879 655 607 648 552
"AT1G04625" 2 5 1 2 0 0
"AT1G04630" 360 503 336 318 224 181
"AT1G04635" 42 58 43 29 22 16
"AT1G04640" 418 629 373 330 337 281
"AT1G04645" 0 0 0 0 0 0
"AT1G04650" 74 99 81 64 50 39
"AT1G04660" 11 28 43 43 17 11
"AT1G04670" 0 0 0 0 0 0
"AT1G04680" 928 1396 939 937 1031 867
"AT1G04684" 0 0 0 0 0 0
"AT1G04690" 1161 1666 1090 936 732 635
"AT1G04700" 93 146 114 112 83 62
"AT1G04710" 257 386 301 261 244 209
"AT1G04720" 0 0 0 0 0 0
"AT1G04730" 156 177 150 102 68 79
"AT1G04750" 1167 1665 1235 990 795 622
"AT1G04760" 19 36 21 27 23 15
"AT1G04770" 429 672 496 343 247 204
"AT1G04778" 9 10 13 5 7 0
"AT1G04780" 840 1230 891 761 507 429
"AT1G04790" 375 573 418 387 243 191
"AT1G04800" 4074 5947 3492 2946 2435 2056
"AT1G04810" 1115 1670 1296 1129 734 597
"AT1G04820" 5379 7348 5066 4341 4365 3695
"AT1G04830" 233 375 274 236 166 128
"AT1G04840" 16 24 20 15 14 13
"AT1G04850" 1506 2237 1665 1364 1082 876
"AT1G04860" 631 902 582 533 421 331
"AT1G04870" 385 534 392 306 217 184
"AT1G04880" 12 19 16 19 10 7
"AT1G04890" 0 0 0 0 0 0
"AT1G04900" 174 216 155 112 126 65
"AT1G04910" 542 718 584 508 320 307
"AT1G04920" 33 70 51 54 33 23
"AT1G04930" 43 67 34 39 34 27
"AT1G04940" 90 163 123 105 73 65
"AT1G04945" 80 101 73 83 47 55
"AT1G04950" 482 692 571 493 249 174
"AT1G04960" 338 514 348 300 223 175
"AT1G04970" 599 813 709 715 425 372
"AT1G04980" 296 407 400 263 210 167
"AT1G04985" 274 446 325 239 212 197
"AT1G04990" 263 351 285 271 292 238
"AT1G05000" 363 567 495 492 324 263
"AT1G05010" 6367 10079 4372 3873 3053 2556
"AT1G05020" 84 123 73 75 42 31
"AT1G05030" 267 376 244 190 137 104
"AT1G05040" 0 0 1 0 0 1
"AT1G05055" 186 282 184 157 115 102
"AT1G05060" 198 279 186 143 134 106
"AT1G05061" 2 3 6 5 0 4
"AT1G05065" 11 25 15 12 6 6
"AT1G05070" 251 369 267 211 156 140
"AT1G05080" 0 0 1 0 0 0
"AT1G05085" 0 1 1 0 0 0
"AT1G05090" 10 14 6 8 9 6
"AT1G05100" 16 21 22 21 22 12
"AT1G05120" 449 697 515 453 260 221
"AT1G05135" 1554 2413 703 632 1077 1012
"AT1G05136" 2 1 1 1 1 3
"AT1G05140" 905 1470 983 930 740 606
"AT1G05150" 877 1388 1096 874 531 416
"AT1G05160" 155 217 184 174 91 95
"AT1G05170" 244 358 258 267 162 127
"AT1G05180" 631 876 655 567 366 264
"AT1G05190" 8282 12313 9071 8403 5684 4769
"AT1G05200" 366 553 404 348 363 293
"AT1G05205" 240 325 265 226 175 118
"AT1G05210" 116 187 140 122 48 42
"AT1G05220" 26 27 28 26 13 11
"AT1G05230" 315 468 411 357 255 205
"AT1G05240" 0 1 0 1 1 1
"AT1G05250" 0 1 0 0 0 0
"AT1G05260" 1117 1724 1509 1390 1598 1422
"AT1G05270" 474 736 491 424 300 233
"AT1G05280" 23 42 47 32 14 25
"AT1G05290" 0 0 1 0 0 0
"AT1G05291" 0 0 0 0 0 0
"AT1G05300" 61 77 112 101 35 25
"AT1G05310" 151 177 143 124 84 70
"AT1G05320" 983 1515 1159 1130 658 596
"AT1G05330" 0 0 0 0 1 2
"AT1G05340" 34 75 54 38 106 95
"AT1G05350" 276 433 303 291 303 247
"AT1G05360" 265 314 297 276 166 173
"AT1G05370" 28 40 35 19 18 7
"AT1G05380" 791 1113 837 702 476 387
"AT1G05385" 340 485 317 283 186 175
"AT1G05390" 0 0 0 1 0 0
"AT1G05400" 6 13 7 11 5 10
"AT1G05410" 216 318 256 189 140 110
"AT1G05420" 15 21 11 9 25 15
"AT1G05430" 458 676 478 403 304 255
"AT1G05440" 49 49 50 33 24 20
"AT1G05450" 11 9 11 14 8 5
"AT1G05460" 254 424 283 229 172 133
"AT1G05470" 336 460 330 372 164 125
"AT1G05490" 19 36 54 44 15 18
"AT1G05500" 1069 1523 1033 916 562 508
"AT1G05510" 23 27 29 8 14 11
"AT1G05520" 754 1180 857 756 545 475
"AT1G05530" 57 73 58 61 37 32
"AT1G05540" 44 57 49 47 69 66
"AT1G05550" 4 8 1 1 1 0
"AT1G05560" 104 146 112 83 127 134
"AT1G05562" 1 0 0 0 0 0
"AT1G05570" 1753 2565 2747 2564 1277 1018
"AT1G05575" 19 27 40 35 8 16
"AT1G05577" 3 8 7 4 2 1
"AT1G05580" 0 0 0 0 0 0
"AT1G05590" 448 574 455 406 239 205
"AT1G05600" 126 183 160 112 66 34
"AT1G05610" 10 17 8 14 7 7
"AT1G05615" 0 0 0 0 0 0
"AT1G05620" 406 601 660 577 295 283
"AT1G05630" 284 428 269 234 132 135
"AT1G05640" 74 82 63 75 43 37
"AT1G05650" 0 3 13 17 7 9
"AT1G05660" 66 81 146 126 47 39
"AT1G05670" 134 207 145 138 90 82
"AT1G05675" 14 13 1 5 6 1
"AT1G05680" 160 201 184 222 162 165
"AT1G05690" 116 199 107 73 80 68
"AT1G05700" 114 140 80 71 30 28
"AT1G05710" 83 154 129 148 92 78
"AT1G05720" 319 448 323 244 159 133
"AT1G05730" 31 22 25 19 7 14
"AT1G05740" 1 0 0 0 0 1
"AT1G05750" 59 78 68 49 43 31
"AT1G05760" 0 0 0 0 0 0
"AT1G05770" 19 30 25 16 4 4
"AT1G05780" 68 84 124 81 63 49
"AT1G05785" 78 98 90 94 73 42
"AT1G05790" 403 608 487 465 239 203
"AT1G05800" 0 0 0 0 0 0
"AT1G05805" 613 833 523 391 222 170
"AT1G05810" 234 337 277 222 111 88
"AT1G05820" 75 122 69 61 49 43
"AT1G05830" 724 988 775 747 390 341
"AT1G05835" 49 64 61 71 86 69
"AT1G05840" 450 638 559 511 226 182
"AT1G05850" 8380 12845 6782 5934 6272 5195
"AT1G05860" 205 269 206 181 122 91
"AT1G05870" 570 869 740 650 427 369
"AT1G05880" 1 0 0 0 1 0
"AT1G05890" 769 1091 922 805 463 378
"AT1G05894" 12 18 17 21 10 8
"AT1G05900" 557 777 535 487 248 193
"AT1G05910" 582 795 574 512 343 257
"AT1G05920" 1 0 0 0 0 0
"AT1G05925" 0 0 0 0 0 0
"AT1G05930" 0 0 0 0 0 0
"AT1G05940" 584 757 533 506 376 332
"AT1G05950" 127 173 144 122 74 62
"AT1G05960" 1359 1907 1668 1518 940 765
"AT1G05970" 83 114 95 90 37 31
"AT1G05980" 0 0 0 0 0 0
"AT1G05990" 12 12 15 14 14 5
"AT1G06000" 245 352 327 298 390 314
"AT1G06002" 0 1 0 0 0 0
"AT1G06010" 89 113 115 62 65 55
"AT1G06020" 0 0 0 1 0 2
"AT1G06030" 1 1 1 0 0 0
"AT1G06040" 4527 6664 2612 2428 880 755
"AT1G06050" 97 144 75 82 47 35
"AT1G06060" 342 502 333 276 177 144
"AT1G06070" 311 478 332 287 207 164
"AT1G06080" 77 97 96 103 59 53
"AT1G06090" 215 294 352 311 203 221
"AT1G06100" 29 72 21 11 9 9
"AT1G06110" 534 767 654 589 303 277
"AT1G06120" 94 125 153 129 77 68
"AT1G06130" 304 491 345 310 250 197
"AT1G06135" 1 1 0 0 0 0
"AT1G06137" 0 0 0 0 0 0
"AT1G06140" 20 27 20 10 14 10
"AT1G06148" 3 3 3 2 0 0
"AT1G06149" 0 0 0 0 0 0
"AT1G06150" 66 90 55 50 47 35
"AT1G06160" 11 36 15 18 3 3
"AT1G06170" 8 9 5 4 2 2
"AT1G06180" 74 102 91 91 65 74
"AT1G06190" 1292 1934 1409 1233 782 692
"AT1G06200" 531 741 512 448 359 291
"AT1G06210" 475 701 497 444 315 228
"AT1G06220" 908 1285 814 733 553 500
"AT1G06225" 0 0 0 0 0 0
"AT1G06230" 1087 1527 1107 1015 657 525
"AT1G06240" 242 324 246 230 190 156
"AT1G06250" 37 59 47 40 19 23
"AT1G06260" 1 2 2 1 0 0
"AT1G06265" 36 50 39 30 14 11
"AT1G06270" 50 74 68 58 41 30
"AT1G06280" 0 0 0 0 0 0
"AT1G06290" 1189 1911 1633 1372 742 606
"AT1G06310" 34 30 46 34 26 12
"AT1G06320" 5 6 10 14 1 3
"AT1G06330" 2 3 7 5 2 1
"AT1G06340" 1 4 4 1 1 3
"AT1G06350" 89 120 62 65 41 40
"AT1G06360" 367 562 497 539 175 149
"AT1G06370" 62 82 72 70 34 28
"AT1G06380" 126 151 78 89 70 67
"AT1G06390" 1125 1506 1104 1005 670 531
"AT1G06400" 792 1206 893 744 493 436
"AT1G06410" 3953 6089 3673 3283 2041 1764
"AT1G06420" 33 45 44 41 21 16
"AT1G06430" 2171 3304 2087 1938 1402 1244
"AT1G06440" 29 46 23 27 24 16
"AT1G06450" 75 87 67 50 25 31
"AT1G06460" 1173 1693 786 679 719 537
"AT1G06470" 453 670 485 437 273 226
"AT1G06475" 22 29 20 18 18 19
"AT1G06480" 0 0 0 0 0 0
"AT1G06490" 146 204 175 166 81 78
"AT1G06500" 98 115 104 95 61 51
"AT1G06510" 314 496 278 286 198 156
"AT1G06515" 258 371 245 214 120 116
"AT1G06520" 15 23 12 15 16 3
"AT1G06530" 734 1102 701 617 656 501
"AT1G06540" 8 7 6 10 9 4
"AT1G06550" 995 1458 1208 1047 897 724
"AT1G06560" 140 221 131 127 96 93
"AT1G06570" 713 1087 662 641 223 180
"AT1G06580" 35 51 34 39 22 18
"AT1G06590" 207 278 211 194 122 95
"AT1G06610" 0 0 0 0 0 0
"AT1G06620" 252 355 339 344 156 102
"AT1G06630" 200 278 215 157 155 130
"AT1G06640" 1007 1728 1354 1205 804 660
"AT1G06645" 406 658 509 485 201 165
"AT1G06650" 680 935 578 537 394 342
"AT1G06660" 56 72 82 70 36 32
"AT1G06670" 1190 1680 1248 1139 730 586
