"GSM1077432" "GSM1077433" "GSM1077434" "GSM1077435"
"AT1G55690" 24 23 6 6
"AT1G55700" 3 1 2 0
"AT1G55710" 0 0 0 0
"AT1G55720" 3 2 0 0
"AT1G55730" 20 18 19 10
"AT1G55740" 80 101 29 31
"AT1G55750" 5 5 4 7
"AT1G55760" 64 68 8 6
"AT1G55770" 0 0 0 0
"AT1G55790" 11 8 1 1
"AT1G55800" 0 0 0 0
"AT1G55805" 18 42 12 18
"AT1G55810" 16 17 16 9
"AT1G55820" 6 10 4 7
"AT1G55830" 11 12 7 7
"AT1G55840" 49 57 23 23
"AT1G55850" 65 74 31 47
"AT1G55860" 202 208 133 97
"AT1G55870" 9 9 15 10
"AT1G55880" 18 26 16 10
"AT1G55890" 19 40 25 30
"AT1G55900" 14 13 20 5
"AT1G55910" 9 13 8 8
"AT1G55915" 9 10 5 3
"AT1G55920" 70 71 56 80
"AT1G55928" 0 0 0 0
"AT1G55930" 9 8 10 6
"AT1G55940" 11 6 7 5
"AT1G55950" 0 0 0 0
"AT1G55960" 17 31 18 13
"AT1G55964" 0 0 0 0
"AT1G55970" 4 10 2 4
"AT1G55980" 6 1 1 0
"AT1G55990" 2 0 3 0
"AT1G56000" 9 2 3 6
"AT1G56010" 34 42 26 24
"AT1G56020" 16 20 16 6
"AT1G56030" 0 0 0 0
"AT1G56040" 0 0 0 0
"AT1G56045" 60 85 53 41
"AT1G56050" 4 7 5 2
"AT1G56060" 0 0 0 0
"AT1G56070" 1599 2497 1379 1419
"AT1G56080" 4 9 6 7
"AT1G56085" 0 0 0 0
"AT1G56090" 18 25 12 8
"AT1G56100" 0 0 0 0
"AT1G56110" 182 237 203 127
"AT1G56120" 1 3 2 1
"AT1G56130" 3 4 4 4
"AT1G56140" 48 87 42 46
"AT1G56145" 62 56 32 27
"AT1G56150" 0 0 0 0
"AT1G56160" 0 0 0 0
"AT1G56165" 1 0 0 0
"AT1G56170" 5 10 8 5
"AT1G56180" 8 21 16 16
"AT1G56190" 72 106 66 59
"AT1G56200" 79 80 90 35
"AT1G56210" 8 6 0 6
"AT1G56220" 51 57 32 21
"AT1G56230" 43 48 56 55
"AT1G56233" 0 0 0 0
"AT1G56240" 0 0 0 0
"AT1G56242" 0 0 0 0
"AT1G56250" 1 0 1 1
"AT1G56260" 3 2 0 1
"AT1G56270" 0 0 0 0
"AT1G56280" 618 673 481 275
"AT1G56290" 27 30 35 18
"AT1G56300" 7 9 2 2
"AT1G56310" 12 7 2 2
"AT1G56320" 22 23 14 15
"AT1G56330" 117 136 87 65
"AT1G56340" 154 220 134 88
"AT1G56345" 11 8 6 3
"AT1G56350" 6 7 1 5
"AT1G56360" 0 0 0 0
"AT1G56380" 0 0 0 0
"AT1G56385" 0 0 0 0
"AT1G56390" 4 1 3 2
"AT1G56400" 0 0 0 0
"AT1G56410" 1 4 4 1
"AT1G56415" 0 0 0 0
"AT1G56418" 0 0 0 0
"AT1G56420" 3 7 3 1
"AT1G56423" 17 29 17 12
"AT1G56430" 0 2 2 1
"AT1G56440" 13 10 10 5
"AT1G56450" 93 101 50 68
"AT1G56460" 57 34 34 13
"AT1G56470" 0 1 0 0
"AT1G56480" 0 0 0 0
"AT1G56490" 0 0 0 0
"AT1G56500" 2 4 5 3
"AT1G56510" 1 0 1 0
"AT1G56520" 0 0 0 0
"AT1G56530" 0 0 0 0
"AT1G56540" 2 4 1 0
"AT1G56550" 18 16 11 9
"AT1G56553" 0 0 0 0
"AT1G56555" 1 0 1 0
"AT1G56560" 26 24 9 17
"AT1G56570" 0 3 0 3
"AT1G56580" 111 133 84 68
"AT1G56590" 22 27 9 6
"AT1G56600" 0 4 3 1
"AT1G56605" 0 0 0 0
"AT1G56610" 8 10 8 6
"AT1G56612" 2 1 0 0
"AT1G56620" 0 0 0 0
"AT1G56630" 5 11 5 3
"AT1G56640" 0 0 0 0
"AT1G56650" 1 3 0 0
"AT1G56660" 63 45 56 20
"AT1G56670" 3 1 1 0
"AT1G56675" 0 0 0 0
"AT1G56680" 36 28 6 11
"AT1G56690" 4 5 2 1
"AT1G56700" 52 46 28 24
"AT1G56710" 0 1 0 0
"AT1G56720" 16 18 17 5
"AT1G56730" 0 0 0 0
"AT1G56740" 0 0 0 0
"AT1G56750" 0 0 0 0
"AT1G56760" 0 0 0 0
"AT1G56770" 0 0 0 0
"AT1G56780" 0 0 0 0
"AT1G56790" 0 0 0 0
"AT1G56800" 0 0 0 0
"AT1G56810" 0 0 0 0
"AT1G56820" 0 0 0 0
"AT1G56830" 0 0 0 0
"AT1G56840" 0 0 0 0
"AT1G56850" 0 1 0 1
"AT1G56860" 0 0 0 0
"AT1G56870" 0 0 0 0
"AT1G56880" 0 0 0 0
"AT1G56890" 0 0 0 0
"AT1G56900" 0 0 0 0
"AT1G56910" 6 7 7 3
"AT1G56920" 0 0 0 0
"AT1G56930" 0 0 0 0
"AT1G56940" 0 0 1 0
"AT1G56950" 0 0 0 0
"AT1G56960" 0 0 0 0
"AT1G56970" 0 0 0 0
"AT1G56980" 0 0 0 0
"AT1G56990" 0 0 0 0
"AT1G57000" 0 0 0 0
"AT1G57010" 0 0 0 0
"AT1G57020" 0 0 0 0
"AT1G57030" 0 0 0 0
"AT1G57040" 0 0 0 0
"AT1G57050" 0 0 0 0
"AT1G57060" 0 0 0 0
"AT1G57070" 0 0 0 0
"AT1G57080" 0 0 0 0
"AT1G57090" 0 0 0 0
"AT1G57100" 0 0 0 0
"AT1G57110" 0 0 0 0
"AT1G57120" 0 0 0 0
"AT1G57130" 0 0 0 0
"AT1G57140" 0 0 0 0
"AT1G57150" 0 0 0 0
"AT1G57160" 0 0 0 0
"AT1G57170" 0 0 0 0
"AT1G57180" 0 0 0 0
"AT1G57190" 0 0 0 0
"AT1G57200" 0 0 0 0
"AT1G57210" 0 0 0 0
"AT1G57220" 0 0 0 0
"AT1G57230" 0 0 0 0
"AT1G57240" 0 0 0 0
"AT1G57250" 0 0 0 0
"AT1G57260" 0 0 0 0
"AT1G57270" 0 0 0 0
"AT1G57280" 0 0 0 0
"AT1G57290" 0 0 0 0
"AT1G57300" 0 0 0 0
"AT1G57310" 0 0 0 0
"AT1G57320" 0 0 0 0
"AT1G57330" 0 2 0 0
"AT1G57340" 0 0 0 0
"AT1G57350" 0 0 0 1
"AT1G57360" 0 0 0 0
"AT1G57370" 0 0 0 1
"AT1G57380" 0 0 0 0
"AT1G57390" 0 0 0 0
"AT1G57400" 0 0 0 0
"AT1G57410" 0 0 0 0
"AT1G57420" 0 0 0 0
"AT1G57430" 0 0 0 0
"AT1G57440" 0 0 0 0
"AT1G57450" 0 0 0 0
"AT1G57460" 0 0 1 0
"AT1G57470" 0 0 0 0
"AT1G57480" 0 0 0 0
"AT1G57490" 0 0 0 0
"AT1G57500" 0 0 0 0
"AT1G57510" 0 0 0 0
"AT1G57520" 0 0 0 0
"AT1G57530" 0 0 0 0
"AT1G57540" 8 14 7 4
"AT1G57550" 0 0 0 0
"AT1G57560" 3 3 2 0
"AT1G57565" 0 0 0 0
"AT1G57570" 1 1 0 0
"AT1G57580" 0 0 0 0
"AT1G57590" 6 4 2 1
"AT1G57600" 9 12 5 2
"AT1G57610" 23 36 32 25
"AT1G57613" 0 0 0 0
"AT1G57620" 20 28 14 12
"AT1G57630" 0 0 0 0
"AT1G57640" 0 0 0 0
"AT1G57650" 0 0 0 0
"AT1G57660" 301 355 241 222
"AT1G57670" 2 0 1 1
"AT1G57680" 89 117 78 74
"AT1G57690" 0 0 0 0
"AT1G57700" 13 15 9 13
"AT1G57710" 0 0 0 0
"AT1G57720" 381 528 266 267
"AT1G57730" 0 0 0 0
"AT1G57740" 0 0 0 0
"AT1G57750" 0 0 0 0
"AT1G57760" 0 0 0 0
"AT1G57765" 28 23 21 10
"AT1G57770" 1 2 2 1
"AT1G57775" 0 0 0 0
"AT1G57777" 0 0 0 0
"AT1G57780" 0 0 0 0
"AT1G57790" 0 2 0 0
"AT1G57800" 0 0 0 0
"AT1G57810" 0 0 0 0
"AT1G57820" 25 30 29 20
"AT1G57830" 0 1 0 0
"AT1G57835" 0 0 0 0
"AT1G57840" 0 0 0 0
"AT1G57850" 0 0 0 0
"AT1G57860" 78 97 65 57
"AT1G57870" 17 21 5 5
"AT1G57906" 0 0 0 0
"AT1G57943" 0 0 0 0
"AT1G57980" 7 8 6 2
"AT1G57990" 39 34 14 10
"AT1G58007" 2 3 3 1
"AT1G58010" 0 0 0 0
"AT1G58020" 0 0 0 0
"AT1G58025" 23 10 15 11
"AT1G58030" 81 105 35 33
"AT1G58037" 1 3 0 2
"AT1G58040" 0 0 0 0
"AT1G58050" 0 0 0 0
"AT1G58055" 0 0 0 0
"AT1G58060" 10 21 11 17
"AT1G58070" 6 4 6 2
"AT1G58080" 18 33 50 34
"AT1G58090" 0 0 0 0
"AT1G58100" 85 121 82 87
"AT1G58110" 36 36 16 13
"AT1G58120" 0 0 0 0
"AT1G58122" 0 0 0 0
"AT1G58130" 0 0 1 0
"AT1G58140" 1 0 1 0
"AT1G58150" 3 5 3 2
"AT1G58160" 3 0 2 2
"AT1G58170" 16 17 15 9
"AT1G58180" 15 4 7 2
"AT1G58190" 11 15 13 4
"AT1G58200" 5 8 4 1
"AT1G58210" 13 7 7 4
"AT1G58220" 19 29 11 10
"AT1G58225" 0 0 0 1
"AT1G58230" 47 56 33 33
"AT1G58235" 13 22 7 11
"AT1G58242" 0 0 0 0
"AT1G58245" 0 0 0 0
"AT1G58248" 0 0 0 0
"AT1G58250" 70 66 48 44
"AT1G58260" 0 0 0 1
"AT1G58265" 0 0 0 0
"AT1G58270" 42 55 16 16
"AT1G58280" 18 32 25 22
"AT1G58290" 69 63 61 49
"AT1G58300" 0 0 1 0
"AT1G58310" 0 0 0 0
"AT1G58320" 0 1 1 1
"AT1G58330" 0 0 0 0
"AT1G58340" 3 5 3 0
"AT1G58350" 13 14 4 11
"AT1G58360" 30 40 34 37
"AT1G58370" 12 12 5 7
"AT1G58380" 297 298 279 223
"AT1G58390" 0 0 0 0
"AT1G58400" 21 17 11 18
"AT1G58410" 19 16 32 28
"AT1G58420" 15 14 7 1
"AT1G58430" 0 0 0 0
"AT1G58440" 38 48 19 19
"AT1G58450" 0 0 0 0
"AT1G58460" 0 0 0 0
"AT1G58470" 9 15 6 4
"AT1G58520" 5 9 3 2
"AT1G58561" 0 0 0 0
"AT1G58590" 9 10 10 6
"AT1G58602" 3 3 3 2
"AT1G58643" 0 0 0 0
"AT1G58684" 0 0 0 0
"AT1G58725" 0 0 0 0
"AT1G58766" 0 0 0 0
"AT1G58807" 0 0 0 0
"AT1G58808" 0 0 0 0
"AT1G58848" 0 0 0 0
"AT1G58889" 0 0 0 0
"AT1G58936" 0 0 0 0
"AT1G58983" 0 0 0 0
"AT1G59030" 0 0 0 0
"AT1G59077" 0 0 0 0
"AT1G59124" 0 0 0 0
"AT1G59171" 0 0 0 0
"AT1G59218" 0 0 0 0
"AT1G59265" 0 0 0 0
"AT1G59312" 0 0 0 0
"AT1G59359" 0 0 0 0
"AT1G59406" 0 0 0 0
"AT1G59453" 0 0 0 0
"AT1G59500" 1 1 1 0
"AT1G59510" 4 2 5 2
"AT1G59520" 15 15 13 6
"AT1G59530" 0 1 0 0
"AT1G59535" 0 0 0 0
"AT1G59540" 4 5 9 1
"AT1G59550" 0 0 0 0
"AT1G59560" 3 9 3 0
"AT1G59570" 0 0 0 0
"AT1G59580" 58 60 33 34
"AT1G59590" 23 14 15 7
"AT1G59600" 22 25 25 18
"AT1G59610" 105 156 82 57
"AT1G59620" 2 2 2 2
"AT1G59630" 0 0 0 0
"AT1G59640" 7 13 2 3
"AT1G59650" 27 31 21 7
"AT1G59660" 10 15 3 9
"AT1G59670" 0 0 0 0
"AT1G59675" 0 0 0 0
"AT1G59680" 0 0 0 0
"AT1G59690" 0 0 0 0
"AT1G59700" 6 8 6 0
"AT1G59710" 20 42 17 10
"AT1G59720" 2 0 0 0
"AT1G59722" 0 0 0 0
"AT1G59725" 2 2 2 1
"AT1G59730" 5 15 16 1
"AT1G59740" 5 15 5 11
"AT1G59750" 67 82 35 46
"AT1G59760" 49 46 41 41
"AT1G59770" 0 1 0 0
"AT1G59780" 17 15 9 13
"AT1G59790" 0 0 0 0
"AT1G59800" 0 0 0 0
"AT1G59810" 0 0 0 0
"AT1G59820" 58 62 42 41
"AT1G59830" 39 63 38 31
"AT1G59833" 0 0 0 0
"AT1G59835" 0 0 0 0
"AT1G59840" 2 1 0 0
"AT1G59850" 3 4 0 1
"AT1G59860" 16 30 50 16
"AT1G59865" 1 1 0 0
"AT1G59870" 523 740 335 338
"AT1G59880" 2 4 2 1
"AT1G59885" 0 0 0 0
"AT1G59890" 18 40 26 11
"AT1G59900" 88 103 49 52
"AT1G59910" 53 50 35 33
"AT1G59920" 0 0 0 0
"AT1G59930" 0 0 0 0
"AT1G59940" 10 8 33 22
"AT1G59950" 0 1 0 0
"AT1G59960" 40 56 85 79
"AT1G59970" 71 71 126 104
"AT1G59980" 1 3 3 1
"AT1G59990" 8 12 10 6
"AT1G60000" 2 7 2 1
"AT1G60010" 18 28 13 5
"AT1G60020" 0 0 0 0
"AT1G60025" 0 0 0 0
"AT1G60030" 0 3 0 1
"AT1G60040" 0 0 0 0
"AT1G60050" 0 0 14 8
"AT1G60060" 1 0 0 0
"AT1G60070" 62 52 31 43
"AT1G60072" 0 0 0 0
"AT1G60073" 0 0 0 0
"AT1G60075" 0 0 0 0
"AT1G60080" 2 10 9 2
"AT1G60090" 0 0 0 0
"AT1G60095" 180 148 97 74
"AT1G60110" 16 31 16 19
"AT1G60120" 0 0 0 0
"AT1G60130" 2 6 5 6
"AT1G60140" 51 89 56 66
"AT1G60150" 0 0 0 0
"AT1G60160" 3 7 7 4
"AT1G60170" 72 93 68 42
"AT1G60180" 0 0 0 0
"AT1G60190" 5 7 3 0
"AT1G60200" 62 62 58 39
"AT1G60220" 14 24 16 8
"AT1G60230" 8 20 9 12
"AT1G60240" 0 0 0 0
"AT1G60250" 0 0 0 0
"AT1G60260" 0 2 0 1
"AT1G60270" 6 6 3 3
"AT1G60280" 0 0 0 0
"AT1G60290" 0 0 0 0
"AT1G60300" 0 0 0 0
"AT1G60310" 0 0 0 0
"AT1G60320" 0 0 0 0
"AT1G60330" 0 0 0 0
"AT1G60340" 0 0 0 0
"AT1G60350" 0 0 0 0
"AT1G60360" 0 2 1 0
"AT1G60370" 0 0 0 0
"AT1G60380" 0 0 0 0
"AT1G60390" 42 50 24 19
"AT1G60400" 0 0 0 0
"AT1G60410" 0 0 0 0
"AT1G60420" 121 131 127 95
"AT1G60430" 8 6 6 4
"AT1G60440" 24 21 10 9
"AT1G60450" 3 1 0 0
"AT1G60460" 0 2 0 0
"AT1G60470" 52 54 15 5
"AT1G60480" 0 0 0 0
"AT1G60490" 48 46 30 30
"AT1G60500" 1 0 1 0
"AT1G60505" 1 1 1 0
"AT1G60510" 0 0 0 0
"AT1G60520" 0 0 0 0
"AT1G60525" 0 4 2 0
"AT1G60530" 0 0 0 0
"AT1G60540" 0 0 0 0
"AT1G60545" 4 0 1 1
"AT1G60550" 5 6 6 2
"AT1G60560" 11 7 12 7
"AT1G60570" 0 0 0 0
"AT1G60580" 0 1 1 0
"AT1G60590" 1 3 0 0
"AT1G60600" 0 0 0 1
"AT1G60610" 31 24 15 10
"AT1G60620" 10 11 10 8
"AT1G60625" 0 0 0 0
"AT1G60630" 10 12 5 4
"AT1G60640" 16 18 31 16
"AT1G60650" 27 60 43 44
"AT1G60660" 13 6 6 9
"AT1G60670" 10 17 5 12
"AT1G60680" 62 102 48 30
"AT1G60690" 2 3 1 1
"AT1G60700" 0 6 0 3
"AT1G60710" 120 181 251 194
"AT1G60720" 0 1 0 0
"AT1G60730" 55 86 52 46
"AT1G60740" 18 16 8 7
"AT1G60750" 5 4 2 3
"AT1G60760" 0 1 0 0
"AT1G60770" 72 71 56 39
"AT1G60780" 77 103 65 51
"AT1G60783" 0 0 0 0
"AT1G60790" 10 13 9 5
"AT1G60800" 38 50 24 13
"AT1G60810" 66 74 36 35
"AT1G60815" 0 0 0 0
"AT1G60820" 1 1 0 0
"AT1G60830" 1 1 0 1
"AT1G60835" 0 0 0 0
"AT1G60840" 0 2 2 1
"AT1G60850" 14 26 22 19
"AT1G60860" 18 11 8 4
"AT1G60870" 29 42 21 13
"AT1G60880" 0 0 0 0
"AT1G60890" 14 16 4 10
"AT1G60900" 75 106 67 56
"AT1G60910" 1 0 1 0
"AT1G60913" 0 0 0 0
"AT1G60920" 0 0 0 0
"AT1G60930" 1 0 0 1
"AT1G60940" 84 80 57 25
"AT1G60950" 13 25 30 17
"AT1G60960" 36 49 28 17
"AT1G60970" 0 0 0 0
"AT1G60980" 0 0 0 0
"AT1G60983" 0 0 0 0
"AT1G60985" 0 0 0 0
"AT1G60986" 0 0 0 0
"AT1G60987" 0 0 0 0
"AT1G60989" 5 14 1 4
"AT1G60990" 5 9 5 6
"AT1G60995" 17 16 12 8
"AT1G61000" 5 3 3 2
"AT1G61010" 22 34 19 23
"AT1G61020" 4 19 18 2
"AT1G61030" 10 23 11 9
"AT1G61040" 87 111 85 47
"AT1G61050" 17 11 11 5
"AT1G61060" 0 0 0 0
"AT1G61065" 2 7 2 1
"AT1G61070" 0 0 0 0
"AT1G61080" 6 6 4 5
"AT1G61090" 0 0 0 0
"AT1G61093" 0 0 0 0
"AT1G61095" 0 0 0 0
"AT1G61097" 0 0 0 0
"AT1G61100" 57 78 74 59
"AT1G61105" 0 0 0 0
"AT1G61110" 0 0 0 0
"AT1G61120" 0 0 0 0
"AT1G61130" 0 0 0 0
"AT1G61140" 52 59 39 45
"AT1G61150" 38 34 27 16
"AT1G61160" 1 1 0 0
"AT1G61165" 0 0 0 0
"AT1G61170" 15 25 10 3
"AT1G61180" 39 38 17 17
"AT1G61190" 0 4 3 2
"AT1G61200" 0 0 0 0
"AT1G61210" 40 28 18 16
"AT1G61215" 8 6 7 3
"AT1G61224" 1 1 0 2
"AT1G61226" 0 1 0 3
"AT1G61230" 0 2 1 1
"AT1G61240" 22 16 12 14
"AT1G61250" 65 89 45 50
"AT1G61255" 4 3 0 1
"AT1G61260" 21 24 18 11
"AT1G61270" 7 10 1 3
"AT1G61275" 25 44 26 14
"AT1G61280" 2 1 2 1
"AT1G61290" 0 0 0 0
"AT1G61300" 1 1 0 1
"AT1G61310" 4 4 3 4
"AT1G61320" 0 0 0 0
"AT1G61330" 0 0 0 0
"AT1G61340" 15 18 14 6
"AT1G61350" 19 26 19 6
"AT1G61353" 0 0 0 0
"AT1G61360" 40 35 12 7
"AT1G61370" 8 9 3 4
"AT1G61380" 6 7 1 4
"AT1G61390" 0 0 0 0
"AT1G61400" 0 2 2 2
"AT1G61410" 5 1 3 1
"AT1G61415" 0 0 1 0
"AT1G61420" 2 5 2 0
"AT1G61430" 1 4 1 2
"AT1G61440" 1 1 0 0
"AT1G61450" 4 1 3 1
"AT1G61460" 2 1 0 0
"AT1G61470" 1 0 0 1
"AT1G61475" 0 0 0 0
"AT1G61480" 19 22 21 12
"AT1G61490" 2 6 2 1
"AT1G61500" 28 26 8 5
"AT1G61510" 0 0 0 0
"AT1G61520" 26 41 20 15
"AT1G61540" 0 0 0 0
"AT1G61542" 0 0 0 0
"AT1G61550" 13 15 11 8
"AT1G61560" 43 60 29 18
"AT1G61563" 0 0 0 0
"AT1G61566" 0 0 0 0
"AT1G61570" 63 63 74 57
"AT1G61575" 0 0 0 0
"AT1G61580" 38 62 44 37
"AT1G61590" 58 58 23 29
"AT1G61600" 16 17 13 8
"AT1G61610" 0 0 0 0
"AT1G61620" 38 43 38 15
"AT1G61630" 0 0 0 0
"AT1G61640" 13 11 18 12
"AT1G61650" 0 0 0 0
"AT1G61660" 20 22 33 31
"AT1G61665" 0 0 0 0
"AT1G61667" 18 13 11 6
"AT1G61670" 56 47 21 18
"AT1G61680" 0 1 0 0
"AT1G61685" 0 0 0 0
"AT1G61688" 0 0 0 0
"AT1G61690" 62 53 29 28
"AT1G61700" 0 0 0 0
"AT1G61710" 0 0 0 0
"AT1G61720" 0 0 0 0
"AT1G61730" 81 83 113 67
"AT1G61732" 0 0 0 0
"AT1G61740" 49 60 159 159
"AT1G61750" 1 2 1 2
"AT1G61760" 4 2 1 1
"AT1G61770" 44 38 32 24
"AT1G61780" 43 66 54 47
"AT1G61790" 62 46 32 26
"AT1G61795" 11 6 3 1
"AT1G61800" 7 15 1 2
"AT1G61810" 0 0 0 0
"AT1G61820" 11 16 16 4
"AT1G61830" 0 1 0 0
"AT1G61840" 13 13 10 7
"AT1G61850" 37 61 32 18
"AT1G61860" 2 2 6 3
"AT1G61870" 61 70 62 37
"AT1G61880" 1 0 0 0
"AT1G61890" 116 133 46 45
"AT1G61900" 16 18 13 9
"AT1G61910" 4 1 2 2
"AT1G61920" 0 0 2 1
"AT1G61930" 56 66 82 73
"AT1G61940" 0 0 0 0
"AT1G61950" 3 5 0 1
"AT1G61960" 2 4 5 2
"AT1G61970" 1 2 4 2
"AT1G61980" 7 16 13 7
"AT1G61990" 12 14 23 8
"AT1G62000" 0 0 0 0
"AT1G62010" 2 7 4 2
"AT1G62020" 149 218 97 78
"AT1G62030" 4 3 1 1
"AT1G62035" 1 1 0 1
"AT1G62040" 23 26 13 12
"AT1G62045" 7 6 8 5
"AT1G62050" 5 12 2 3
"AT1G62055" 0 0 0 0
"AT1G62060" 0 0 0 0
"AT1G62070" 0 0 0 0
"AT1G62075" 0 0 0 0
"AT1G62080" 0 0 0 0
"AT1G62085" 9 2 2 5
"AT1G62090" 0 0 0 0
"AT1G62095" 0 0 0 0
"AT1G62110" 9 9 8 3
"AT1G62120" 4 4 1 0
"AT1G62130" 2 9 2 2
"AT1G62150" 3 10 6 3
"AT1G62160" 0 0 0 0
"AT1G62170" 0 0 0 0
"AT1G62180" 70 72 235 201
"AT1G62181" 0 0 0 0
"AT1G62190" 0 0 0 0
"AT1G62200" 17 25 9 10
"AT1G62210" 0 0 0 0
"AT1G62214" 0 0 0 0
"AT1G62220" 0 0 0 0
"AT1G62225" 0 0 0 0
"AT1G62230" 0 0 0 0
"AT1G62240" 0 0 2 0
"AT1G62250" 5 6 2 2
"AT1G62260" 9 4 6 2
"AT1G62262" 5 1 5 2
"AT1G62270" 0 0 0 0
"AT1G62280" 0 1 0 2
"AT1G62290" 1 0 0 0
"AT1G62300" 56 60 39 23
"AT1G62301" 0 0 0 0
"AT1G62305" 3 5 3 1
"AT1G62310" 25 13 9 4
"AT1G62320" 7 16 9 6
"AT1G62330" 27 46 18 22
"AT1G62333" 0 0 0 0
"AT1G62340" 0 0 0 0
"AT1G62350" 2 4 3 1
"AT1G62355" 0 0 0 1
"AT1G62360" 0 1 0 0
"AT1G62370" 84 84 63 34
"AT1G62380" 275 306 162 108
"AT1G62390" 161 122 177 84
"AT1G62400" 3 1 1 1
"AT1G62410" 0 0 0 0
"AT1G62420" 0 0 2 0
"AT1G62421" 0 0 0 0
"AT1G62422" 53 41 42 19
"AT1G62430" 16 20 5 6
"AT1G62440" 4 1 4 1
"AT1G62450" 0 0 0 0
"AT1G62460" 0 0 0 0
"AT1G62480" 321 322 329 177
"AT1G62490" 0 0 0 0
"AT1G62500" 4 10 5 11
"AT1G62510" 0 0 0 1
"AT1G62520" 13 11 6 5
"AT1G62530" 0 0 0 0
"AT1G62540" 0 2 0 0
"AT1G62550" 0 0 0 0
"AT1G62560" 1 5 4 0
"AT1G62570" 96 100 33 27
"AT1G62580" 0 0 0 0
"AT1G62590" 1 2 0 1
"AT1G62600" 36 44 25 22
"AT1G62610" 9 5 4 3
"AT1G62620" 0 1 1 2
"AT1G62630" 0 0 1 0
"AT1G62640" 47 55 21 28
"AT1G62650" 0 0 0 0
"AT1G62660" 146 177 152 173
"AT1G62670" 3 5 2 3
"AT1G62680" 1 5 4 2
"AT1G62690" 0 0 0 0
"AT1G62695" 0 0 0 0
"AT1G62700" 0 0 1 0
"AT1G62710" 32 51 15 23
"AT1G62720" 0 2 2 0
"AT1G62730" 5 14 6 5
"AT1G62740" 79 96 88 63
"AT1G62750" 36 53 30 20
"AT1G62760" 1 0 0 0
"AT1G62766" 0 0 0 0
"AT1G62770" 37 41 15 7
"AT1G62780" 1 1 1 0
"AT1G62790" 89 100 80 58
"AT1G62800" 54 46 40 24
"AT1G62810" 52 71 21 23
"AT1G62820" 40 52 36 26
"AT1G62830" 28 28 12 4
"AT1G62835" 0 0 0 0
"AT1G62840" 0 0 0 0
"AT1G62850" 9 10 9 1
"AT1G62860" 9 14 7 3
"AT1G62863" 0 0 0 0
"AT1G62870" 38 30 32 7
"AT1G62880" 6 12 6 5
"AT1G62886" 0 0 0 0
"AT1G62890" 0 0 0 0
"AT1G62900" 0 0 0 0
"AT1G62910" 2 2 1 1
"AT1G62914" 2 1 1 0
"AT1G62920" 1 0 0 0
"AT1G62930" 4 2 9 2
"AT1G62935" 2 1 1 0
"AT1G62940" 0 0 0 0
"AT1G62950" 3 6 7 0
"AT1G62960" 22 23 13 8
"AT1G62970" 7 12 3 7
"AT1G62975" 25 19 8 8
"AT1G62978" 0 0 0 0
"AT1G62980" 35 26 14 12
"AT1G62981" 7 4 4 3
"AT1G62990" 60 59 25 26
"AT1G63000" 240 282 95 99
"AT1G63005" 0 0 0 0
"AT1G63010" 93 93 39 30
"AT1G63020" 5 12 7 10
"AT1G63030" 0 0 0 0
"AT1G63040" 0 0 0 0
"AT1G63050" 14 21 9 8
"AT1G63055" 0 0 0 0
"AT1G63057" 0 0 0 0
"AT1G63060" 0 0 0 0
"AT1G63070" 0 0 0 0
"AT1G63080" 0 0 2 0
"AT1G63090" 46 45 49 35
"AT1G63100" 7 7 15 3
"AT1G63105" 0 0 0 0
"AT1G63110" 14 29 6 8
"AT1G63120" 7 16 3 8
"AT1G63130" 4 5 3 4
"AT1G63140" 0 0 0 0
"AT1G63150" 2 7 4 0
"AT1G63160" 7 10 5 3
"AT1G63170" 31 44 26 17
"AT1G63180" 3 2 2 3
"AT1G63190" 0 0 0 0
"AT1G63200" 0 0 0 0
"AT1G63205" 0 0 0 0
"AT1G63206" 0 0 0 0
"AT1G63210" 1 0 0 0
"AT1G63220" 62 79 69 44
"AT1G63230" 1 3 2 3
"AT1G63240" 3 1 1 1
"AT1G63245" 2 3 1 2
"AT1G63250" 6 12 9 6
"AT1G63260" 1 2 1 1
"AT1G63270" 5 7 7 5
"AT1G63280" 0 0 0 0
"AT1G63290" 81 96 65 36
"AT1G63295" 1 4 1 2
"AT1G63300" 8 4 11 1
"AT1G63310" 10 9 2 7
"AT1G63320" 0 1 0 0
"AT1G63330" 1 1 0 0
"AT1G63340" 0 1 0 0
"AT1G63350" 2 4 6 4
"AT1G63360" 3 3 1 1
"AT1G63370" 1 0 0 1
"AT1G63380" 2 5 0 1
"AT1G63390" 0 0 0 1
"AT1G63400" 2 1 1 2
"AT1G63410" 10 9 5 3
"AT1G63420" 19 11 7 5
"AT1G63430" 31 28 32 12
"AT1G63440" 56 86 45 21
"AT1G63450" 23 26 13 6
"AT1G63460" 24 33 18 15
"AT1G63470" 11 14 0 3
"AT1G63480" 4 2 2 3
"AT1G63490" 14 13 14 2
"AT1G63500" 77 81 44 51
"AT1G63510" 3 15 3 3
"AT1G63520" 2 2 2 0
"AT1G63522" 0 0 0 0
"AT1G63530" 1 5 0 2
"AT1G63535" 0 0 0 0
"AT1G63540" 0 0 0 0
"AT1G63550" 0 0 5 1
"AT1G63560" 0 0 1 2
"AT1G63570" 0 0 0 0
"AT1G63580" 0 1 0 0
"AT1G63590" 0 0 0 0
"AT1G63600" 1 0 0 0
"AT1G63610" 3 8 1 1
"AT1G63630" 0 0 0 0
