"GSM912634" "GSM912635" "GSM912636" "GSM912637" "GSM912638" "GSM912639" "GSM912640" "GSM912641"
"AT2G07530" 0 0 0 0 0 0 0 0
"AT2G07540" 0 0 0 0 0 0 0 0
"AT2G07550" 0 0 0 0 1 0 0 0
"AT2G07560" 1 2 0 1 0 0 0 1
"AT2G07570" 0 0 0 0 0 0 0 0
"AT2G07580" 0 0 0 0 0 0 0 0
"AT2G07590" 0 0 0 0 0 0 0 0
"AT2G07599" 0 0 0 0 0 0 0 0
"AT2G07600" 0 0 0 0 1 0 0 0
"AT2G07620" 0 0 0 0 0 0 0 0
"AT2G07630" 0 0 0 0 0 0 0 0
"AT2G07635" 0 0 0 0 0 0 0 0
"AT2G07640" 2 2 2 2 1 3 1 2
"AT2G07650" 0 0 0 0 0 0 0 0
"AT2G07660" 0 0 0 0 0 0 0 0
"AT2G07663" 0 0 0 0 0 0 0 0
"AT2G07664" 0 0 0 0 0 0 0 0
"AT2G07666" 0 0 0 1 0 0 0 0
"AT2G07667" 0 2 0 0 1 2 0 0
"AT2G07669" 0 0 0 1 1 0 0 0
"AT2G07670" 0 1 0 0 0 0 0 0
"AT2G07671" 0 0 0 0 0 0 0 0
"AT2G07672" 0 0 0 0 0 0 0 0
"AT2G07673" 0 0 0 0 0 0 0 0
"AT2G07674" 0 0 0 1 0 0 0 0
"AT2G07675" 0 0 0 0 0 0 0 0
"AT2G07676" 0 1 0 2 0 0 2 0
"AT2G07677" 0 0 0 1 4 0 1 1
"AT2G07678" 1 0 0 1 0 0 0 0
"AT2G07680" 375 199 159 158 407 347 279 142
"AT2G07681" 2 0 1 1 2 0 0 0
"AT2G07682" 1 1 0 0 0 0 0 0
"AT2G07683" 0 0 0 0 0 0 1 0
"AT2G07684" 0 0 0 0 0 0 0 0
"AT2G07685" 0 0 0 0 0 0 0 0
"AT2G07686" 0 0 0 0 0 0 0 0
"AT2G07687" 2 0 2 2 2 2 6 0
"AT2G07688" 4 1 1 2 1 1 2 0
"AT2G07689" 0 0 0 0 0 0 0 0
"AT2G07690" 226 129 189 139 298 260 148 94
"AT2G07691" 0 0 0 0 0 0 0 0
"AT2G07692" 0 0 0 0 0 0 0 0
"AT2G07693" 0 1 0 0 0 1 0 0
"AT2G07694" 0 0 0 0 0 0 0 0
"AT2G07695" 0 0 0 0 0 0 0 0
"AT2G07696" 0 0 0 0 0 0 0 0
"AT2G07697" 0 0 0 0 0 0 0 0
"AT2G07698" 5 0 7 6 4 2 4 6
"AT2G07699" 0 0 0 0 0 0 0 0
"AT2G07700" 0 0 0 0 0 0 0 0
"AT2G07701" 0 0 0 0 0 0 0 0
"AT2G07702" 0 0 0 0 0 0 0 0
"AT2G07703" 0 0 0 0 0 0 0 0
"AT2G07704" 0 1 0 0 0 0 0 0
"AT2G07705" 0 0 0 0 0 0 0 0
"AT2G07706" 1 0 0 1 0 0 1 0
"AT2G07707" 0 0 0 0 0 0 0 0
"AT2G07708" 0 0 0 0 0 0 0 0
"AT2G07709" 9 11 19 9 15 10 12 6
"AT2G07710" 0 0 0 0 0 0 0 0
"AT2G07711" 16 9 18 7 9 9 18 7
"AT2G07712" 4 1 0 3 2 2 1 0
"AT2G07713" 0 0 0 0 0 0 0 0
"AT2G07714" 0 0 0 0 0 0 0 0
"AT2G07715" 6 2 3 1 7 5 7 1
"AT2G07716" 2 0 0 1 1 1 1 1
"AT2G07717" 2 1 0 3 0 1 2 1
"AT2G07718" 0 0 0 0 0 0 0 0
"AT2G07719" 1 0 0 0 0 0 0 0
"AT2G07720" 0 0 0 0 0 0 0 0
"AT2G07721" 0 0 0 0 0 0 0 0
"AT2G07722" 0 0 0 0 0 0 0 0
"AT2G07723" 6 4 2 2 2 1 0 2
"AT2G07724" 0 0 0 0 0 0 0 0
"AT2G07725" 6 6 5 1 5 6 3 1
"AT2G07726" 0 0 0 1 0 0 0 0
"AT2G07727" 4 1 4 3 3 0 12 4
"AT2G07728" 0 0 0 0 0 1 0 0
"AT2G07729" 0 0 0 0 0 0 0 0
"AT2G07730" 0 0 0 0 0 0 0 0
"AT2G07731" 0 0 0 0 0 0 0 0
"AT2G07732" 2 2 0 2 2 2 0 0
"AT2G07733" 0 0 0 0 1 2 1 0
"AT2G07734" 0 0 0 0 0 0 0 0
"AT2G07735" 0 0 0 0 0 0 0 0
"AT2G07736" 0 0 0 0 0 0 0 0
"AT2G07737" 0 0 0 0 0 0 0 0
"AT2G07738" 0 0 0 0 1 0 0 0
"AT2G07739" 1 2 1 0 1 3 2 0
"AT2G07740" 0 0 0 0 0 0 0 0
"AT2G07741" 1 0 0 0 1 0 2 1
"AT2G07742" 0 0 0 0 0 0 0 0
"AT2G07743" 0 0 0 0 0 0 0 0
"AT2G07744" 0 0 0 0 0 0 0 0
"AT2G07745" 0 0 0 0 0 0 0 0
"AT2G07746" 0 0 0 0 0 0 0 0
"AT2G07747" 0 0 0 0 0 0 0 0
"AT2G07748" 0 0 0 0 0 0 0 0
"AT2G07749" 0 0 0 0 0 0 0 0
"AT2G07750" 1 1 0 2 3 2 1 0
"AT2G07751" 0 0 0 0 0 0 0 0
"AT2G07752" 0 0 0 0 0 0 0 0
"AT2G07753" 0 0 0 0 0 0 0 0
"AT2G07754" 0 0 0 0 0 0 0 0
"AT2G07755" 0 0 0 0 0 0 0 0
"AT2G07756" 0 0 0 0 0 0 0 0
"AT2G07757" 0 0 0 0 0 0 0 0
"AT2G07758" 0 0 0 0 0 0 0 0
"AT2G07759" 0 0 0 0 0 0 0 0
"AT2G07760" 0 0 0 0 0 0 0 0
"AT2G07761" 0 0 0 0 0 0 0 0
"AT2G07762" 0 0 0 0 0 0 0 0
"AT2G07763" 0 0 0 0 0 0 0 0
"AT2G07764" 0 0 0 0 0 0 0 0
"AT2G07765" 0 0 0 0 0 0 0 0
"AT2G07766" 0 0 0 0 0 0 0 0
"AT2G07767" 3 0 1 0 1 2 0 0
"AT2G07768" 0 0 0 1 3 0 0 0
"AT2G07769" 0 0 0 0 0 0 0 0
"AT2G07770" 0 0 0 0 0 1 0 0
"AT2G07771" 0 1 2 0 0 0 3 0
"AT2G07772" 0 0 0 0 0 0 0 0
"AT2G07773" 0 0 0 0 0 0 1 0
"AT2G07774" 5 0 0 2 2 1 0 0
"AT2G07775" 0 0 0 0 1 0 0 0
"AT2G07776" 0 0 0 0 0 0 0 0
"AT2G07777" 0 0 0 0 0 0 0 0
"AT2G07778" 0 0 0 0 0 0 0 0
"AT2G07779" 0 0 0 0 0 0 0 0
"AT2G07780" 0 0 0 0 0 0 0 0
"AT2G07783" 0 1 2 3 1 2 2 0
"AT2G07784" 0 0 0 0 0 0 0 0
"AT2G07785" 0 0 1 1 0 0 1 0
"AT2G07786" 2 0 1 1 2 3 2 1
"AT2G07787" 1 1 0 0 0 0 0 0
"AT2G07788" 0 0 0 0 0 0 0 0
"AT2G07789" 0 0 0 0 0 0 0 0
"AT2G07790" 0 0 0 0 0 0 0 0
"AT2G07791" 1 0 1 0 0 0 1 0
"AT2G07792" 0 0 0 0 0 0 0 0
"AT2G07793" 0 0 0 0 0 0 0 0
"AT2G07794" 0 0 0 0 0 0 0 0
"AT2G07795" 0 0 0 0 0 0 0 0
"AT2G07798" 2 1 0 0 0 1 1 0
"AT2G07799" 0 0 0 0 1 0 0 0
"AT2G07806" 0 0 0 0 0 0 0 0
"AT2G07807" 0 0 0 0 0 0 0 0
"AT2G07808" 0 1 0 1 2 1 0 0
"AT2G07809" 0 0 0 0 0 0 0 0
"AT2G07811" 5 3 4 6 5 3 5 4
"AT2G07812" 0 0 0 0 0 0 0 0
"AT2G07813" 0 0 0 0 0 0 0 0
"AT2G07815" 0 0 0 0 0 0 0 0
"AT2G07820" 0 0 0 0 0 0 0 0
"AT2G07825" 0 0 0 0 0 0 0 0
"AT2G07826" 0 0 0 0 0 0 0 0
"AT2G07827" 1 0 1 0 0 0 0 0
"AT2G07830" 0 0 0 0 0 0 0 0
"AT2G07835" 1 0 0 0 1 1 0 1
"AT2G07880" 0 0 0 0 0 0 0 0
"AT2G07981" 0 0 0 0 0 0 0 0
"AT2G08986" 0 0 0 0 0 0 0 0
"AT2G09187" 0 0 0 0 0 0 0 0
"AT2G09388" 0 0 0 0 0 0 0 0
"AT2G09589" 0 0 0 0 0 0 0 0
"AT2G09790" 0 0 0 0 0 0 0 0
"AT2G09795" 210 116 151 127 166 160 169 71
"AT2G09800" 7 4 6 8 3 3 7 1
"AT2G09810" 0 0 0 0 0 0 0 0
"AT2G09820" 0 0 0 0 0 0 0 0
"AT2G09830" 0 0 0 0 1 0 1 0
"AT2G09838" 0 0 0 0 0 0 0 0
"AT2G09840" 0 0 0 0 0 0 0 0
"AT2G09850" 0 0 0 0 0 0 0 0
"AT2G09860" 0 0 0 0 0 0 0 0
"AT2G09862" 0 0 0 0 0 0 0 0
"AT2G09865" 0 0 0 0 0 0 0 0
"AT2G09870" 0 0 0 0 0 0 1 0
"AT2G09880" 0 0 0 0 0 0 0 0
"AT2G09890" 0 0 0 0 0 0 0 0
"AT2G09900" 0 0 0 0 0 0 0 0
"AT2G09910" 0 0 0 0 0 0 2 0
"AT2G09920" 0 0 0 0 0 0 0 0
"AT2G09930" 0 0 0 0 0 0 0 0
"AT2G09950" 0 0 0 0 0 0 0 0
"AT2G09953" 0 0 0 0 0 0 0 0
"AT2G09956" 0 0 0 0 0 0 0 0
"AT2G09960" 0 0 0 0 1 0 0 0
"AT2G09970" 3 1 0 1 1 0 1 0
"AT2G09990" 1499 871 815 746 1295 1276 927 558
"AT2G09992" 0 0 0 0 0 0 0 0
"AT2G09994" 0 0 2 0 0 0 1 0
"AT2G10000" 0 0 0 0 0 0 0 0
"AT2G10010" 0 0 0 0 0 0 0 0
"AT2G10014" 0 0 0 0 0 0 0 0
"AT2G10020" 0 0 0 0 0 0 0 0
"AT2G10030" 0 0 0 0 0 0 0 0
"AT2G10040" 0 0 0 0 0 0 0 0
"AT2G10050" 0 0 0 0 0 0 0 0
"AT2G10070" 0 0 0 0 0 0 0 0
"AT2G10080" 0 0 0 0 0 0 0 0
"AT2G10090" 0 0 0 0 0 0 0 0
"AT2G10100" 0 0 0 0 0 0 0 0
"AT2G10105" 0 0 0 0 0 0 0 0
"AT2G10110" 0 0 0 0 0 0 0 0
"AT2G10120" 0 0 0 0 0 0 0 0
"AT2G10130" 0 0 0 0 0 0 0 0
"AT2G10140" 0 0 0 0 0 0 0 0
"AT2G10150" 0 0 0 0 0 0 0 0
"AT2G10160" 0 0 0 0 0 0 0 0
"AT2G10165" 0 0 0 0 0 0 0 0
"AT2G10170" 0 0 0 0 0 0 0 0
"AT2G10175" 0 0 0 0 0 0 0 0
"AT2G10180" 0 0 0 0 0 0 0 0
"AT2G10190" 0 0 0 1 0 0 0 0
"AT2G10200" 0 0 0 0 0 0 0 0
"AT2G10205" 0 0 0 0 0 0 0 0
"AT2G10210" 0 1 0 0 0 0 0 0
"AT2G10220" 0 0 0 0 0 0 0 0
"AT2G10223" 0 0 0 0 0 0 0 0
"AT2G10226" 0 0 0 0 0 0 0 0
"AT2G10230" 0 0 0 0 0 0 0 0
"AT2G10232" 0 0 0 0 0 0 0 0
"AT2G10234" 0 0 0 0 0 0 0 0
"AT2G10237" 0 0 0 0 0 0 0 0
"AT2G10240" 0 0 0 0 0 0 0 0
"AT2G10250" 8 4 2 2 0 2 1 0
"AT2G10253" 0 0 0 0 0 0 0 0
"AT2G10256" 0 0 0 0 0 0 0 0
"AT2G10260" 4 2 1 2 6 4 3 1
"AT2G10265" 0 0 0 0 0 0 0 0
"AT2G10270" 0 0 0 0 0 0 0 0
"AT2G10280" 0 0 0 0 0 0 0 0
"AT2G10285" 0 0 0 0 0 0 0 0
"AT2G10290" 0 0 0 0 0 0 0 0
"AT2G10300" 0 0 0 0 0 0 0 0
"AT2G10310" 0 0 0 0 0 0 0 0
"AT2G10320" 0 0 0 0 0 0 0 0
"AT2G10330" 0 0 0 0 0 0 0 0
"AT2G10340" 0 0 0 0 0 0 0 0
"AT2G10350" 0 0 0 0 0 0 0 0
"AT2G10360" 0 0 0 0 0 0 0 0
"AT2G10370" 0 1 0 0 0 0 0 0
"AT2G10380" 0 0 0 0 0 0 0 0
"AT2G10390" 0 0 0 0 0 0 0 0
"AT2G10400" 7 5 5 4 2 0 1 1
"AT2G10405" 1 1 1 1 1 0 1 0
"AT2G10410" 6180 3916 4351 4255 5237 4820 5311 3181
"AT2G10420" 2 1 3 0 1 1 0 0
"AT2G10430" 4 1 1 2 1 5 3 3
"AT2G10440" 1 1 0 0 0 3 1 0
"AT2G10450" 0 1 0 0 0 1 1 0
"AT2G10460" 0 0 0 0 0 0 0 0
"AT2G10465" 0 0 0 0 0 0 0 0
"AT2G10470" 0 0 0 0 0 0 0 0
"AT2G10480" 0 0 0 0 0 0 0 0
"AT2G10490" 0 0 0 0 0 0 0 0
"AT2G10500" 0 0 0 0 0 0 0 0
"AT2G10510" 0 0 0 0 0 0 0 0
"AT2G10520" 1 0 0 1 2 0 2 0
"AT2G10530" 0 0 0 0 0 0 0 0
"AT2G10535" 0 0 0 0 0 0 0 0
"AT2G10537" 0 0 0 0 0 0 0 0
"AT2G10540" 0 0 0 0 1 0 0 0
"AT2G10550" 1 0 0 0 0 0 0 0
"AT2G10555" 0 0 0 0 0 0 0 0
"AT2G10557" 0 0 0 0 0 0 0 0
"AT2G10560" 2 1 2 1 0 0 0 0
"AT2G10570" 0 0 0 0 0 0 0 0
"AT2G10589" 0 0 0 0 0 0 0 0
"AT2G10590" 0 0 0 0 0 0 1 0
"AT2G10600" 0 0 0 0 0 0 1 0
"AT2G10602" 0 0 0 0 0 0 0 0
"AT2G10605" 21 10 9 5 3 4 11 0
"AT2G10606" 6 5 5 7 1 2 0 1
"AT2G10608" 2 1 2 2 0 0 0 0
"AT2G10610" 0 0 0 0 0 0 0 0
"AT2G10611" 0 0 0 0 0 0 0 0
"AT2G10614" 0 0 0 0 0 0 0 0
"AT2G10617" 0 0 0 0 0 0 0 0
"AT2G10620" 0 0 0 0 0 0 0 0
"AT2G10630" 0 0 0 0 0 0 0 0
"AT2G10640" 0 0 0 0 0 0 0 0
"AT2G10650" 0 0 0 0 0 0 0 0
"AT2G10660" 0 0 0 0 0 0 0 0
"AT2G10670" 0 0 0 0 0 0 0 0
"AT2G10680" 0 0 0 0 0 0 0 0
"AT2G10690" 0 0 0 0 0 0 0 0
"AT2G10710" 0 0 0 0 0 0 0 0
"AT2G10720" 0 0 0 0 0 0 0 0
"AT2G10730" 0 0 0 0 0 0 0 0
"AT2G10735" 2 2 2 0 0 1 2 0
"AT2G10740" 0 0 0 0 0 0 0 0
"AT2G10760" 7 2 6 8 5 6 6 3
"AT2G10770" 0 0 0 0 0 0 0 0
"AT2G10780" 1 2 3 0 0 1 2 1
"AT2G10790" 0 0 0 1 0 0 0 0
"AT2G10800" 2 0 1 1 0 1 0 0
"AT2G10802" 5 0 1 1 1 0 0 0
"AT2G10810" 14 11 6 10 3 1 0 2
"AT2G10820" 4 2 4 4 0 0 1 1
"AT2G10830" 0 0 0 1 0 0 0 0
"AT2G10833" 0 0 0 0 0 0 0 0
"AT2G10836" 0 0 0 0 0 0 0 0
"AT2G10840" 0 0 0 0 0 0 0 0
"AT2G10850" 0 0 0 0 0 0 0 0
"AT2G10860" 0 0 0 0 0 0 0 0
"AT2G10870" 1 0 0 0 0 0 0 0
"AT2G10880" 1 1 0 0 0 0 0 0
"AT2G10890" 0 0 1 0 0 0 0 0
"AT2G10895" 0 0 0 0 0 0 0 0
"AT2G10900" 0 0 0 0 0 0 0 0
"AT2G10910" 2 1 0 0 0 0 0 0
"AT2G10920" 1 0 0 0 0 0 0 0
"AT2G10921" 0 0 0 0 0 0 0 0
"AT2G10930" 36 16 10 14 24 15 12 6
"AT2G10931" 309 173 146 122 250 252 217 101
"AT2G10940" 33831 20386 38624 38235 17755 15999 19074 10631
"AT2G10950" 559 343 363 420 375 376 397 195
"AT2G10960" 0 0 0 0 0 0 0 0
"AT2G10965" 0 0 0 0 0 0 0 0
"AT2G10970" 0 0 0 0 0 0 0 0
"AT2G10975" 1 1 2 1 0 0 0 0
"AT2G10980" 8 2 3 3 0 0 1 1
"AT2G10990" 2 2 5 1 0 1 3 1
"AT2G11000" 852 503 621 566 676 684 685 379
"AT2G11005" 0 0 0 0 0 0 0 1
"AT2G11010" 0 0 0 0 0 0 0 0
"AT2G11015" 0 0 1 0 0 0 0 1
"AT2G11020" 0 0 0 0 0 0 0 0
"AT2G11030" 0 1 32 35 1 1 8 6
"AT2G11040" 0 0 0 0 0 0 0 0
"AT2G11050" 0 0 0 0 0 0 0 0
"AT2G11060" 0 0 0 0 0 0 0 0
"AT2G11070" 0 0 0 0 0 0 0 0
"AT2G11080" 0 0 0 0 0 0 0 0
"AT2G11090" 0 0 0 0 0 0 0 0
"AT2G11100" 0 0 0 0 0 0 0 0
"AT2G11110" 0 0 0 0 0 0 0 0
"AT2G11115" 1 0 0 0 0 0 0 0
"AT2G11120" 1 0 0 0 0 0 0 0
"AT2G11130" 0 0 0 0 0 0 0 0
"AT2G11135" 0 0 0 0 0 0 0 0
"AT2G11140" 169 94 84 71 100 108 97 48
"AT2G11150" 10 9 3 4 7 16 7 5
"AT2G11165" 0 0 0 0 0 0 0 0
"AT2G11166" 0 0 0 0 0 0 0 0
"AT2G11168" 0 0 0 0 0 0 0 0
"AT2G11170" 0 0 0 0 0 0 0 0
"AT2G11180" 0 0 0 0 0 0 0 0
"AT2G11190" 0 0 0 0 0 0 0 0
"AT2G11200" 0 0 0 0 0 0 0 0
"AT2G11210" 0 0 0 0 0 0 0 0
"AT2G11220" 0 0 0 0 0 0 0 0
"AT2G11230" 0 0 0 0 0 0 0 0
"AT2G11235" 0 0 0 0 0 0 0 0
"AT2G11240" 27170 15152 19806 19357 18310 17350 25865 14349
"AT2G11270" 5 5 14 12 1 0 5 1
"AT2G11271" 4 3 4 6 1 3 1 2
"AT2G11280" 14 11 21 15 12 12 8 6
"AT2G11290" 1 4 4 5 0 0 0 0
"AT2G11300" 15 8 26 32 4 3 3 4
"AT2G11310" 22 14 20 22 6 0 8 3
"AT2G11320" 5 1 0 2 2 1 4 0
"AT2G11330" 1 2 3 0 0 2 1 0
"AT2G11340" 1 0 0 1 0 0 0 0
"AT2G11345" 0 0 0 0 0 0 0 0
"AT2G11350" 0 0 0 0 0 0 0 0
"AT2G11360" 0 0 0 0 0 0 0 0
"AT2G11370" 0 0 0 0 0 0 0 0
"AT2G11380" 0 0 0 0 0 0 0 0
"AT2G11390" 0 0 0 0 0 0 0 0
"AT2G11400" 0 0 0 0 0 0 0 0
"AT2G11405" 0 0 0 0 0 0 0 0
"AT2G11410" 0 0 0 0 0 0 1 0
"AT2G11420" 0 0 1 0 0 1 1 0
"AT2G11430" 0 0 0 1 0 0 0 0
"AT2G11440" 0 0 0 0 0 0 0 0
"AT2G11450" 0 0 0 0 0 0 0 0
"AT2G11460" 0 0 0 0 0 0 0 0
"AT2G11462" 0 0 0 0 0 0 0 0
"AT2G11465" 0 0 0 0 0 0 0 0
"AT2G11480" 0 0 0 0 0 0 0 0
"AT2G11485" 0 0 0 0 0 0 0 0
"AT2G11490" 0 0 0 0 0 0 0 0
"AT2G11500" 0 0 0 0 0 0 0 0
"AT2G11502" 0 0 0 0 0 0 0 0
"AT2G11504" 0 0 0 0 0 0 0 0
"AT2G11507" 0 0 0 0 0 0 0 0
"AT2G11510" 0 0 0 0 0 0 0 0
"AT2G11520" 724 436 669 654 512 461 623 323
"AT2G11522" 0 0 1 0 0 0 0 0
"AT2G11530" 0 0 0 0 0 0 0 0
"AT2G11550" 0 0 0 0 0 0 0 0
"AT2G11570" 0 0 0 0 0 0 0 0
"AT2G11590" 0 0 0 0 0 0 0 0
"AT2G11600" 0 0 0 0 0 0 0 0
"AT2G11610" 0 0 0 0 0 0 0 0
"AT2G11620" 0 0 0 0 0 1 0 0
"AT2G11623" 0 0 0 0 0 0 0 0
"AT2G11626" 0 0 0 0 0 0 0 0
"AT2G11630" 0 0 0 0 0 0 0 0
"AT2G11640" 0 0 0 0 1 0 0 0
"AT2G11650" 0 0 0 0 0 0 0 0
"AT2G11651" 0 0 0 0 0 0 0 0
"AT2G11660" 0 0 0 0 0 0 0 0
"AT2G11670" 0 0 0 0 0 0 0 0
"AT2G11680" 0 0 0 0 0 0 0 0
"AT2G11690" 0 0 0 0 0 0 0 0
"AT2G11700" 0 0 0 0 0 0 0 0
"AT2G11720" 0 0 0 0 0 0 0 0
"AT2G11730" 0 0 0 0 0 0 0 0
"AT2G11740" 0 0 0 0 0 0 0 0
"AT2G11750" 0 0 0 0 0 0 0 0
"AT2G11770" 0 0 0 0 0 0 0 0
"AT2G11773" 0 0 0 0 0 0 0 0
"AT2G11775" 0 0 0 0 0 0 0 0
"AT2G11778" 0 0 0 0 0 0 0 0
"AT2G11780" 0 0 1 4 0 0 0 1
"AT2G11790" 0 0 0 0 0 0 0 0
"AT2G11800" 0 0 3 2 0 0 0 0
"AT2G11810" 8 7 61 53 4 2 4 3
"AT2G11820" 0 0 0 0 0 0 0 0
"AT2G11830" 0 0 0 0 0 0 0 0
"AT2G11840" 0 0 0 0 0 0 0 0
"AT2G11850" 0 0 0 0 0 1 0 1
"AT2G11851" 3 2 4 2 6 1 7 8
"AT2G11852" 0 0 0 0 0 0 0 0
"AT2G11870" 0 0 0 0 0 0 0 0
"AT2G11880" 259 154 212 235 151 155 224 141
"AT2G11890" 1042 619 749 791 1153 1123 944 499
"AT2G11891" 8 5 1 3 8 4 4 2
"AT2G11910" 1918 1090 1218 1233 1946 1875 1581 808
"AT2G11930" 0 0 0 0 1 0 0 0
"AT2G11940" 0 0 0 0 0 0 0 0
"AT2G11950" 1 2 0 0 1 1 0 0
"AT2G11970" 0 0 0 0 0 0 0 0
"AT2G11980" 0 0 0 0 0 0 0 0
"AT2G11983" 0 0 4 2 0 0 1 0
"AT2G11990" 0 0 0 0 0 0 0 0
"AT2G12000" 0 0 0 0 0 0 0 0
"AT2G12010" 0 0 0 0 0 0 0 0
"AT2G12020" 0 0 0 0 0 0 0 0
"AT2G12025" 0 0 0 0 0 0 0 0
"AT2G12040" 0 0 0 0 0 0 0 0
"AT2G12050" 0 0 0 0 0 0 0 0
"AT2G12060" 0 0 0 0 0 0 0 0
"AT2G12066" 0 0 0 0 0 0 0 0
"AT2G12083" 0 0 0 0 0 0 0 0
"AT2G12100" 0 0 0 0 0 0 0 0
"AT2G12110" 0 0 0 0 0 0 0 0
"AT2G12120" 0 0 0 0 0 0 0 0
"AT2G12130" 0 0 0 0 0 0 0 0
"AT2G12140" 0 0 0 0 0 0 0 0
"AT2G12150" 0 0 0 0 0 0 0 0
"AT2G12160" 1 0 0 0 0 0 0 0
"AT2G12170" 131 65 66 63 133 115 130 91
"AT2G12190" 103 60 86 84 163 157 111 60
"AT2G12195" 0 0 6 7 0 0 0 0
"AT2G12200" 2 0 2 2 0 1 1 2
"AT2G12210" 0 0 0 0 0 0 0 0
"AT2G12230" 0 0 1 0 0 0 0 0
"AT2G12240" 0 0 0 0 0 0 0 0
"AT2G12250" 0 0 0 0 0 0 1 0
"AT2G12260" 0 0 0 0 0 0 0 0
"AT2G12270" 0 0 0 1 0 0 0 0
"AT2G12280" 5 5 7 3 5 8 8 3
"AT2G12290" 0 0 0 1 0 2 0 0
"AT2G12300" 0 0 0 0 0 1 0 0
"AT2G12305" 0 0 0 0 0 0 0 0
"AT2G12320" 0 0 0 0 0 0 0 0
"AT2G12325" 0 0 0 0 0 0 0 0
"AT2G12330" 0 0 0 0 0 0 0 0
"AT2G12340" 0 0 0 0 0 0 0 0
"AT2G12345" 0 0 0 0 0 0 0 0
"AT2G12360" 0 0 1 1 0 0 0 0
"AT2G12370" 1 0 0 0 0 0 0 0
"AT2G12380" 0 0 1 2 0 1 0 0
"AT2G12385" 0 0 0 1 0 0 0 0
"AT2G12390" 0 0 2 0 0 0 0 0
"AT2G12400" 623 357 701 630 231 229 194 123
"AT2G12405" 0 0 0 0 0 0 0 0
"AT2G12407" 0 0 0 0 0 0 0 0
"AT2G12408" 0 0 0 0 0 0 0 0
"AT2G12410" 0 0 0 0 0 0 0 0
"AT2G12420" 10 8 3 6 2 0 0 0
"AT2G12430" 6 7 8 7 2 1 2 0
"AT2G12440" 32 15 13 10 12 9 3 6
"AT2G12450" 8 2 6 9 5 2 2 1
"AT2G12460" 30 21 17 20 31 36 20 14
"AT2G12461" 42 24 43 42 32 29 29 13
"AT2G12462" 297 171 563 523 149 140 138 79
"AT2G12465" 0 0 0 0 0 0 0 0
"AT2G12470" 0 0 0 0 0 0 0 0
"AT2G12475" 0 0 0 0 0 0 0 0
"AT2G12480" 1 2 5 8 1 1 5 2
"AT2G12490" 315 162 240 184 222 196 373 216
"AT2G12500" 22 7 24 23 2 1 0 1
"AT2G12505" 0 0 0 0 0 0 0 0
"AT2G12510" 0 0 1 0 0 0 0 0
"AT2G12520" 0 2 0 2 0 0 1 0
"AT2G12530" 0 0 0 0 0 0 0 0
"AT2G12540" 1 0 1 0 0 0 0 0
"AT2G12550" 369 208 233 215 217 234 223 122
"AT2G12557" 0 0 0 0 0 0 0 0
"AT2G12560" 0 0 0 0 0 0 0 0
"AT2G12570" 0 0 0 0 0 0 0 0
"AT2G12580" 0 0 0 0 0 0 0 0
"AT2G12590" 0 0 0 0 0 0 0 0
"AT2G12600" 0 0 0 0 0 0 0 0
"AT2G12610" 0 0 0 0 0 0 0 0
"AT2G12620" 0 0 0 0 0 0 0 0
"AT2G12630" 0 0 0 0 0 0 0 0
"AT2G12640" 0 0 0 0 0 0 0 0
"AT2G12646" 74 64 48 47 34 57 80 44
"AT2G12650" 0 0 0 0 0 0 0 1
"AT2G12660" 0 0 0 0 0 1 0 0
"AT2G12670" 0 0 0 0 0 0 0 0
"AT2G12680" 0 0 0 1 0 0 0 0
"AT2G12685" 0 0 0 0 0 0 0 0
"AT2G12690" 0 0 0 0 0 0 0 0
"AT2G12695" 0 0 0 0 0 0 0 0
"AT2G12700" 0 0 0 0 0 0 0 0
"AT2G12710" 0 0 0 0 0 0 0 0
"AT2G12720" 0 0 0 0 0 0 0 0
"AT2G12730" 0 0 0 0 0 0 0 0
"AT2G12740" 0 0 0 0 0 0 0 0
"AT2G12750" 0 0 0 0 0 0 0 0
"AT2G12760" 0 0 0 0 0 0 0 0
"AT2G12770" 0 0 0 0 0 0 0 0
"AT2G12780" 0 0 0 0 0 0 0 0
"AT2G12800" 0 0 0 0 0 0 0 0
"AT2G12810" 0 0 0 0 0 0 0 0
"AT2G12815" 0 0 0 0 0 0 0 0
"AT2G12820" 0 0 0 0 0 0 0 0
"AT2G12830" 0 0 0 0 0 0 0 0
"AT2G12832" 0 0 0 0 0 0 0 0
"AT2G12835" 0 0 0 0 0 0 0 0
"AT2G12840" 0 0 0 0 0 0 0 0
"AT2G12845" 0 0 0 0 0 0 0 0
"AT2G12850" 0 0 0 0 0 0 0 0
"AT2G12855" 0 0 0 0 0 0 0 0
"AT2G12860" 0 0 0 0 0 0 0 0
"AT2G12870" 0 0 0 0 0 0 0 0
"AT2G12875" 1 0 0 0 0 1 0 0
"AT2G12880" 0 0 0 0 0 0 0 0
"AT2G12890" 0 0 0 0 0 0 0 0
"AT2G12900" 0 0 0 0 0 0 0 0
"AT2G12905" 0 0 0 0 0 0 0 0
"AT2G12910" 0 0 0 0 0 0 0 0
"AT2G12920" 0 0 0 0 0 0 0 0
"AT2G12930" 1 0 0 1 0 0 0 0
"AT2G12935" 0 0 0 0 0 0 0 0
"AT2G12940" 0 0 1 0 0 0 0 0
"AT2G12945" 0 0 0 0 0 0 0 0
"AT2G12950" 0 0 0 0 0 0 0 0
