"GSM1390693" "GSM1390694" "GSM1390695" "GSM1390696" "GSM1390697" "GSM1390698"
"AT1G04290" 12 27 38 20 22 27
"AT1G04295" 0 0 0 0 0 0
"AT1G04300" 1030 1243 1792 1289 1644 1850
"AT1G04310" 277 227 433 411 585 564
"AT1G04320" 0 0 0 0 0 0
"AT1G04330" 31 5 13 10 11 8
"AT1G04340" 199 196 252 173 231 273
"AT1G04350" 731 702 785 463 532 717
"AT1G04360" 78 46 61 57 63 71
"AT1G04370" 0 0 0 1 0 1
"AT1G04380" 1 1 3 1 2 7
"AT1G04390" 127 171 209 116 149 212
"AT1G04400" 1753 1688 2375 1946 2929 3076
"AT1G04410" 19470 17982 25742 19453 31291 29278
"AT1G04420" 1787 2123 2609 1548 2358 2258
"AT1G04425" 21 45 69 31 46 30
"AT1G04430" 1677 1949 2417 1663 1817 2532
"AT1G04440" 781 703 916 788 939 1070
"AT1G04445" 2 3 2 2 4 0
"AT1G04450" 0 0 0 0 0 0
"AT1G04457" 9 21 27 7 33 16
"AT1G04470" 4 6 8 4 6 3
"AT1G04480" 3756 3759 4852 2248 3304 3014
"AT1G04490" 5 6 13 12 4 8
"AT1G04500" 0 1 4 0 1 3
"AT1G04501" 0 0 0 0 0 0
"AT1G04510" 828 1042 1325 916 1196 1344
"AT1G04520" 349 354 438 185 294 327
"AT1G04530" 778 881 1006 614 1030 933
"AT1G04540" 56 25 42 29 96 42
"AT1G04550" 504 425 513 367 347 362
"AT1G04555" 45 55 72 41 55 71
"AT1G04560" 12 46 9 22 8 16
"AT1G04570" 6 6 10 3 6 5
"AT1G04580" 1 3 2 0 0 4
"AT1G04590" 220 306 386 249 349 371
"AT1G04600" 4 21 8 11 12 11
"AT1G04610" 38 21 51 60 145 84
"AT1G04620" 455 529 620 338 391 711
"AT1G04625" 0 0 1 0 0 1
"AT1G04630" 868 777 1027 646 1008 804
"AT1G04635" 28 40 37 16 11 21
"AT1G04640" 305 521 541 320 485 608
"AT1G04645" 0 0 0 0 1 0
"AT1G04650" 33 54 43 22 68 74
"AT1G04660" 600 380 659 656 344 438
"AT1G04670" 0 0 0 0 0 0
"AT1G04680" 3093 2561 3624 2545 2611 3093
"AT1G04684" 0 0 0 0 0 0
"AT1G04690" 1531 1439 2295 1468 2136 2347
"AT1G04700" 37 29 44 45 45 68
"AT1G04710" 461 515 652 316 495 525
"AT1G04720" 0 0 0 0 0 0
"AT1G04730" 92 123 153 57 107 129
"AT1G04750" 1035 1063 1349 966 1320 1478
"AT1G04760" 27 26 58 17 41 29
"AT1G04770" 465 449 683 214 247 410
"AT1G04778" 11 5 6 3 35 3
"AT1G04780" 629 591 789 767 754 1031
"AT1G04790" 285 306 441 301 333 452
"AT1G04800" 6859 7155 7123 8509 8140 9114
"AT1G04810" 1109 1162 1828 1106 1523 1687
"AT1G04820" 10876 10475 16272 9529 11912 14327
"AT1G04830" 238 235 322 249 313 370
"AT1G04840" 10 24 23 21 15 31
"AT1G04850" 1303 1129 1588 1303 1499 1663
"AT1G04860" 535 518 631 487 567 658
"AT1G04870" 586 540 736 429 526 711
"AT1G04880" 4 11 18 24 6 12
"AT1G04890" 0 0 0 0 0 0
"AT1G04900" 110 125 139 74 125 144
"AT1G04910" 357 420 570 414 505 635
"AT1G04920" 25 35 38 40 52 60
"AT1G04930" 123 91 112 88 78 86
"AT1G04940" 76 120 106 43 55 69
"AT1G04945" 105 97 126 69 77 103
"AT1G04950" 246 321 393 244 304 415
"AT1G04960" 283 279 387 287 365 388
"AT1G04970" 293 361 440 344 544 509
"AT1G04980" 252 294 294 174 317 325
"AT1G04985" 451 437 522 398 548 524
"AT1G04990" 189 166 243 269 351 433
"AT1G05000" 220 174 202 150 265 339
"AT1G05010" 6677 6725 11303 8720 10479 12554
"AT1G05020" 141 157 255 220 256 291
"AT1G05030" 174 226 305 191 198 259
"AT1G05040" 0 1 0 0 0 1
"AT1G05055" 216 263 372 212 226 286
"AT1G05060" 111 128 168 123 130 170
"AT1G05061" 6 7 8 2 5 7
"AT1G05065" 8 11 23 12 10 15
"AT1G05070" 305 251 336 277 317 314
"AT1G05080" 0 0 1 0 0 0
"AT1G05085" 0 0 0 0 0 0
"AT1G05090" 17 26 40 26 19 21
"AT1G05100" 20 21 21 13 20 19
"AT1G05120" 401 399 478 366 468 517
"AT1G05135" 4853 3439 6439 3102 2079 3241
"AT1G05136" 5 7 3 19 5 9
"AT1G05140" 805 952 1030 751 1060 1106
"AT1G05150" 924 750 1115 902 917 1150
"AT1G05160" 144 129 196 119 116 189
"AT1G05170" 250 236 237 180 230 239
"AT1G05180" 372 423 557 385 503 635
"AT1G05190" 5617 7874 9342 4615 7674 7570
"AT1G05200" 604 784 1009 504 518 901
"AT1G05205" 377 258 452 319 409 404
"AT1G05210" 84 76 119 86 73 92
"AT1G05220" 7 6 6 11 49 10
"AT1G05230" 279 306 446 294 301 400
"AT1G05240" 45 11 13 48 43 44
"AT1G05250" 28 9 21 34 13 23
"AT1G05260" 1318 749 1000 1053 1030 1072
"AT1G05270" 433 429 550 400 511 677
"AT1G05280" 32 12 18 15 19 21
"AT1G05290" 0 0 0 0 1 0
"AT1G05291" 0 0 0 0 0 1
"AT1G05300" 167 154 229 224 431 422
"AT1G05310" 45 39 66 71 36 71
"AT1G05320" 334 267 272 241 242 357
"AT1G05330" 0 1 0 4 5 4
"AT1G05340" 138 57 93 138 133 148
"AT1G05350" 436 521 691 476 586 746
"AT1G05360" 112 132 164 110 125 223
"AT1G05370" 44 35 55 43 38 37
"AT1G05380" 649 650 797 717 617 1078
"AT1G05385" 202 260 218 106 163 195
"AT1G05390" 0 0 0 0 0 0
"AT1G05400" 7 5 14 8 25 12
"AT1G05410" 273 280 379 197 261 370
"AT1G05420" 81 60 110 65 58 68
"AT1G05430" 191 346 419 267 368 437
"AT1G05440" 56 43 53 34 41 24
"AT1G05450" 0 0 3 0 2 7
"AT1G05460" 264 325 425 272 331 345
"AT1G05470" 216 239 309 187 164 284
"AT1G05490" 26 20 30 21 33 45
"AT1G05500" 759 824 922 689 969 1101
"AT1G05510" 1 3 4 8 0 2
"AT1G05520" 769 647 923 780 814 1125
"AT1G05530" 43 13 16 45 44 26
"AT1G05540" 59 68 58 29 19 37
"AT1G05550" 0 0 0 0 2 2
"AT1G05560" 203 165 161 210 258 312
"AT1G05562" 1 0 0 0 0 0
"AT1G05570" 1027 790 1047 1332 1534 1884
"AT1G05575" 13 10 10 9 17 19
"AT1G05577" 2 3 4 3 2 10
"AT1G05580" 0 0 0 0 0 0
"AT1G05590" 376 439 557 368 415 539
"AT1G05600" 112 88 110 64 50 107
"AT1G05610" 14 12 4 5 5 14
"AT1G05615" 0 1 0 0 0 0
"AT1G05620" 245 208 294 180 244 265
"AT1G05630" 472 343 452 360 408 434
"AT1G05640" 27 62 68 47 51 76
"AT1G05650" 28 26 19 75 121 54
"AT1G05660" 86 57 50 149 165 116
"AT1G05670" 92 85 95 69 92 99
"AT1G05675" 23 24 9 6 26 26
"AT1G05680" 192 83 50 175 144 221
"AT1G05690" 43 52 65 43 39 57
"AT1G05700" 31 29 34 23 36 43
"AT1G05710" 93 82 104 62 108 92
"AT1G05720" 174 164 233 124 217 243
"AT1G05730" 13 9 20 7 16 16
"AT1G05740" 0 0 1 1 0 0
"AT1G05750" 90 124 140 63 65 132
"AT1G05760" 0 0 0 0 0 0
"AT1G05770" 31 14 13 6 14 14
"AT1G05780" 67 95 95 84 115 120
"AT1G05785" 56 74 86 89 81 85
"AT1G05790" 310 319 455 408 524 692
"AT1G05800" 0 0 0 0 0 0
"AT1G05805" 682 476 977 679 787 815
"AT1G05810" 221 208 322 326 530 489
"AT1G05820" 31 61 67 38 66 56
"AT1G05830" 623 759 997 679 765 1031
"AT1G05835" 135 153 153 159 282 201
"AT1G05840" 330 265 374 349 436 533
"AT1G05850" 13211 14402 18580 11336 14630 17002
"AT1G05860" 157 196 197 155 145 192
"AT1G05870" 584 561 641 404 526 552
"AT1G05880" 1 4 2 0 0 0
"AT1G05890" 761 746 1085 969 1002 1346
"AT1G05894" 7 3 4 5 3 9
"AT1G05900" 129 190 216 147 145 254
"AT1G05910" 587 575 846 536 558 720
"AT1G05920" 0 0 1 0 0 0
"AT1G05925" 0 0 0 0 0 0
"AT1G05930" 0 0 0 0 0 0
"AT1G05940" 649 701 976 646 701 923
"AT1G05950" 231 129 175 89 134 128
"AT1G05960" 871 974 1270 1361 1496 1983
"AT1G05970" 77 124 175 91 142 132
"AT1G05980" 0 0 0 0 0 0
"AT1G05990" 11 2 3 11 1 5
"AT1G06000" 313 315 270 169 279 237
"AT1G06002" 0 0 0 0 0 0
"AT1G06010" 80 130 161 94 132 135
"AT1G06020" 1 8 4 2 1 7
"AT1G06030" 1 1 0 1 1 2
"AT1G06040" 2456 2573 3377 2201 2679 2504
"AT1G06050" 54 64 77 61 74 61
"AT1G06060" 214 261 367 240 277 356
"AT1G06070" 344 271 413 329 370 416
"AT1G06080" 494 471 874 332 453 372
"AT1G06090" 190 74 122 148 64 203
"AT1G06100" 11 32 65 4 3 13
"AT1G06110" 543 502 707 618 783 872
"AT1G06120" 58 13 23 34 74 49
"AT1G06130" 393 404 512 310 370 572
"AT1G06135" 0 0 0 0 0 0
"AT1G06137" 0 1 0 0 0 0
"AT1G06140" 39 25 27 10 15 37
"AT1G06148" 3 3 5 10 1 5
"AT1G06149" 0 0 0 0 0 0
"AT1G06150" 36 60 105 55 82 62
"AT1G06160" 81 32 67 24 11 38
"AT1G06170" 7 2 7 5 4 6
"AT1G06180" 42 101 100 73 99 120
"AT1G06190" 1000 1490 1515 755 1076 1374
"AT1G06200" 525 675 814 541 773 816
"AT1G06210" 309 286 353 270 307 401
"AT1G06220" 1365 1535 2091 1041 1511 1888
"AT1G06225" 0 0 0 0 0 0
"AT1G06230" 1013 996 1237 932 943 1181
"AT1G06240" 190 277 296 241 310 270
"AT1G06250" 38 54 75 25 29 55
"AT1G06260" 0 0 0 0 0 0
"AT1G06265" 49 35 45 23 35 58
"AT1G06270" 47 59 69 34 38 67
"AT1G06280" 0 0 0 0 0 1
"AT1G06290" 916 880 1249 1181 1382 1879
"AT1G06310" 19 3 19 6 7 6
"AT1G06320" 2 0 1 5 0 2
"AT1G06330" 9 0 3 12 8 10
"AT1G06340" 7 9 9 2 45 10
"AT1G06350" 82 97 93 173 342 321
"AT1G06360" 389 367 585 260 289 363
"AT1G06370" 86 67 91 37 51 78
"AT1G06380" 175 228 244 132 179 231
"AT1G06390" 909 885 1215 1150 1571 1587
"AT1G06400" 492 558 791 503 761 935
"AT1G06410" 2096 2206 2859 2246 2584 3229
"AT1G06420" 38 36 53 22 14 20
"AT1G06430" 1305 1319 1630 1522 1867 2155
"AT1G06440" 23 34 37 22 19 52
"AT1G06450" 101 100 163 92 126 109
"AT1G06460" 947 1022 1448 954 1066 2065
"AT1G06470" 298 319 355 226 302 382
"AT1G06475" 34 39 52 22 25 35
"AT1G06480" 0 0 0 0 0 0
"AT1G06490" 176 147 182 122 117 206
"AT1G06500" 96 131 150 91 149 121
"AT1G06510" 355 298 382 218 228 271
"AT1G06515" 180 242 209 151 184 213
"AT1G06520" 14 19 35 11 30 12
"AT1G06530" 1472 1431 1757 1187 1506 1482
"AT1G06540" 3 1 3 1 1 4
"AT1G06550" 448 543 617 353 479 590
"AT1G06560" 233 262 364 187 224 296
"AT1G06570" 889 696 1031 1594 1920 1880
"AT1G06580" 49 43 52 45 37 37
"AT1G06590" 283 218 273 160 210 282
"AT1G06610" 0 0 0 0 0 0
"AT1G06620" 207 108 174 177 227 243
"AT1G06630" 227 234 240 218 292 268
"AT1G06640" 1587 1106 1532 1165 1175 1459
"AT1G06645" 151 225 294 187 300 348
